acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.008,0.013,9.807,-0.002,0.014,-0.013
-0.015,-0.01,9.785,-0.007,0.003,-0.003
0.001,0.011,9.797,-0.01,-0.011,-0.013
0.009,-0.002,9.807,-0.001,-0.01,-0.01
-0.003,-0.001,9.801,0.012,-0.002,-0.004
0.008,0.014,9.795,0.012,0.012,-0.006
0.017,0.001,9.797,-0.012,-0.011,0.013
0.007,-0.005,9.798,-0.011,0.008,0.005
-0.01,-0.011,9.812,-0.01,0.011,-0.01
-0.005,-0.013,9.808,0.008,-0.004,0.003
0.006,0.006,9.804,-0.009,-0.006,-0.018
0.005,-0.002,9.795,0.001,-0.0,0.013
0.015,-0.007,9.788,-0.012,-0.015,-0.013
-0.011,0.001,9.46,0.013,-0.013,-0.011
-0.008,0.009,9.15,-0.015,-0.003,0.008
-0.008,0.006,8.879,-0.003,0.001,0.003
0.007,0.013,8.624,0.01,-0.002,0.002
0.017,-0.003,8.45,-0.01,0.023,0.007
-0.0,0.008,8.323,0.01,-0.005,-0.002
-0.009,0.007,8.298,-0.0,0.004,0.007
-0.033,0.005,8.316,0.005,0.007,0.009
-0.009,-0.007,8.45,0.003,-0.015,0.021
0.006,0.007,8.619,-0.002,-0.006,0.002
-0.014,-0.002,8.877,-0.012,0.005,0.004
-0.005,0.009,9.137,0.001,0.001,-0.001
-0.015,0.012,9.475,0.006,0.0,0.005
-0.013,0.005,8.906,0.0,0.006,-0.002
0.011,-0.005,10.268,-0.014,0.009,-0.008
0.005,0.001,10.684,-0.01,0.012,-0.001
0.012,-0.004,11.012,0.002,-0.007,-0.002
0.007,0.013,11.219,-0.009,0.004,0.006
0.001,0.008,11.304,0.002,0.004,0.015
0.007,0.002,11.222,0.006,0.008,-0.01
0.007,-0.016,11.02,-0.005,-0.005,-0.002
-0.01,-0.014,10.69,0.005,0.013,0.005
-0.013,-0.0,10.279,-0.003,0.016,-0.009
-0.007,-0.002,9.808,0.007,-0.014,0.004
-0.024,-0.001,9.797,0.011,-0.004,-0.002
-0.015,-0.004,9.801,-0.005,-0.009,-0.008
-0.015,0.001,9.812,0.001,-0.003,0.006
-0.004,0.01,9.79,-0.002,-0.01,0.004
0.009,0.005,9.794,-0.004,0.004,-0.003
-0.009,0.014,9.792,-0.01,0.0,-0.013
0.02,-0.007,9.774,0.006,-0.006,0.009
-0.015,-0.003,9.804,-0.002,0.01,-0.002
0.004,-0.007,9.813,0.01,-0.01,-0.009
0.002,0.002,9.788,0.002,0.008,-0.013
0.0,0.005,9.797,0.0,-0.016,0.012
0.016,0.008,9.806,-0.004,-0.005,0.003
-0.017,-0.003,9.797,-0.0,-0.009,0.006
