acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.013,0.01,9.804,0.006,0.005,0.01
0.021,0.018,9.786,0.0,0.001,0.004
-0.005,-0.0,9.81,0.001,0.013,0.013
0.015,-0.01,9.82,-0.001,0.01,0.006
0.003,-0.021,9.797,0.006,0.007,-0.007
-0.009,0.018,9.797,0.0,0.0,0.004
-0.002,-0.001,9.804,0.024,0.003,-0.003
0.014,0.017,9.807,-0.0,0.005,-0.02
0.007,0.001,9.797,-0.007,0.006,-0.007
-0.014,-0.005,9.793,0.013,-0.006,-0.004
0.01,-0.005,9.804,0.006,-0.005,-0.0
-0.003,-0.009,9.786,0.018,0.011,0.011
-0.005,0.008,9.802,-0.006,-0.001,-0.017
-0.003,-0.006,9.493,0.001,0.01,0.01
0.001,0.008,9.225,-0.011,0.009,0.009
0.005,-0.005,8.95,-0.007,-0.007,-0.003
-0.019,-0.001,8.753,-0.009,0.005,-0.004
0.005,0.018,8.56,0.012,0.004,0.001
-0.006,0.003,8.388,-0.001,0.016,0.003
0.002,-0.009,8.339,0.001,-0.001,0.002
-0.006,-0.001,8.291,-0.003,-0.012,-0.009
-0.003,-0.021,8.328,0.013,-0.006,0.002
-0.013,-0.005,8.417,-0.0,-0.013,-0.003
0.005,0.008,8.555,0.009,0.005,0.002
0.006,-0.005,8.741,-0.003,-0.003,-0.0
0.013,-0.007,8.944,0.012,-0.003,0.006
0.004,0.005,9.226,-0.0,0.009,0.001
0.005,0.008,9.494,0.005,-0.011,-0.011
-0.003,-0.01,8.555,-0.004,0.017,-0.009
-0.003,0.009,10.17,0.013,0.008,-0.012
-0.017,-0.002,10.487,-0.006,0.007,-0.004
0.0,0.006,10.802,0.001,-0.01,0.006
0.011,0.003,11.041,-0.002,-0.005,-0.001
-0.008,0.019,11.187,-0.011,0.013,-0.011
-0.004,-0.017,11.279,-0.002,-0.004,0.007
0.009,0.001,11.303,0.01,0.021,-0.019
-0.019,0.009,11.203,-0.001,-0.01,0.0
-0.003,-0.01,11.038,-0.004,0.01,0.004
0.019,0.001,10.795,0.004,0.026,0.002
-0.006,0.018,10.498,0.008,-0.005,-0.004
0.013,0.002,10.144,0.007,0.006,0.001
0.023,-0.012,9.784,-0.007,-0.018,-0.01
0.009,0.006,9.79,0.012,0.005,0.005
-0.005,-0.01,9.805,-0.011,-0.007,-0.004
0.008,0.002,9.8,0.008,-0.011,-0.015
-0.015,-0.012,9.806,-0.009,0.003,-0.014
0.003,-0.006,9.81,0.012,-0.005,0.009
0.01,0.007,9.808,-0.006,-0.007,-0.029
0.005,-0.003,9.797,-0.002,0.003,-0.006
0.003,0.017,9.787,-0.001,-0.006,-0.009
