acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.007,-0.007,9.819,-0.005,-0.004,0.002
0.004,-0.003,9.795,-0.001,0.021,0.007
-0.008,0.009,9.809,0.01,-0.016,-0.016
-0.001,-0.012,9.789,-0.011,0.001,0.018
-0.006,-0.003,9.808,0.005,0.004,-0.004
-0.01,-0.005,9.806,-0.003,-0.016,0.001
-0.003,-0.016,9.818,-0.003,0.003,-0.018
0.007,0.005,9.814,0.01,-0.009,-0.0
-0.003,-0.018,9.812,0.01,0.019,0.017
0.002,-0.008,9.803,0.004,0.008,-0.007
-0.013,-0.015,9.799,0.001,-0.01,-0.002
-0.018,0.004,9.806,-0.006,0.007,-0.006
-0.008,-0.006,9.79,-0.0,-0.005,-0.016
-0.005,0.014,9.488,0.015,0.007,0.007
-0.003,0.001,9.191,0.007,0.006,-0.006
0.017,-0.021,8.915,-0.013,-0.007,-0.006
-0.002,-0.013,8.697,0.017,0.001,0.013
-0.006,0.009,8.509,-0.008,0.007,-0.0
0.008,0.021,8.396,-0.004,0.013,-0.0
-0.022,-0.016,8.296,0.004,0.003,0.003
-0.005,-0.004,8.313,-0.009,-0.002,0.009
-0.012,0.01,8.364,-0.018,0.005,0.001
0.003,-0.003,8.494,-0.004,0.004,-0.011
-0.003,-0.02,8.694,-0.006,0.001,0.001
-0.017,0.004,8.925,0.001,-0.002,0.0
-0.015,0.005,9.18,-0.009,-0.006,-0.001
-0.022,-0.005,9.501,0.011,-0.0,0.011
0.006,0.008,8.535,0.004,-0.013,-0.01
0.008,0.0,10.142,0.008,0.004,-0.017
-0.005,-0.005,10.494,-0.017,-0.0,-0.008
0.002,-0.003,10.797,0.006,-0.009,0.007
0.007,0.017,11.033,0.003,0.009,-0.001
0.02,0.007,11.181,-0.0,0.015,0.0
0.014,-0.007,11.283,0.018,0.002,-0.006
0.011,0.021,11.291,-0.008,0.004,-0.001
0.016,-0.006,11.213,0.021,0.001,0.016
0.007,-0.003,11.044,-0.002,-0.006,0.0
-0.008,0.003,10.786,0.004,0.008,0.003
0.01,0.02,10.488,-0.017,-0.003,-0.0
0.005,0.0,10.142,0.017,0.017,-0.013
-0.007,-0.021,9.81,-0.001,0.004,-0.002
0.009,0.002,9.795,0.004,-0.003,-0.003
-0.008,-0.005,9.805,-0.009,0.0,-0.01
-0.001,0.004,9.792,-0.004,-0.004,0.002
0.0,0.019,9.8,0.002,0.006,-0.009
0.015,0.007,9.796,0.008,0.014,-0.01
0.005,-0.005,9.789,0.007,0.006,-0.006
-0.003,-0.013,9.8,-0.003,-0.009,0.01
0.004,0.0,9.803,-0.007,0.003,-0.007
-0.006,-0.004,9.806,-0.002,-0.015,-0.008
