acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.002,0.021,9.806,-0.007,-0.014,-0.024
-0.01,-0.016,9.793,0.01,0.013,-0.002
-0.012,-0.019,9.799,0.006,0.004,-0.019
-0.004,-0.004,9.807,-0.011,-0.003,-0.005
0.014,-0.002,9.793,-0.013,0.016,0.01
0.002,-0.009,9.811,-0.006,0.004,0.004
0.012,0.005,9.796,0.012,-0.013,-0.005
0.018,-0.002,9.796,-0.005,-0.005,-0.0
0.013,-0.011,9.803,-0.012,-0.01,-0.021
-0.013,-0.001,9.807,0.017,-0.008,-0.011
0.007,-0.004,9.802,-0.023,0.028,0.017
-0.006,-0.008,9.413,0.012,-0.014,-0.006
0.003,-0.023,9.069,0.005,0.01,0.002
0.024,-0.0,8.751,-0.01,-0.0,0.0
0.002,0.011,8.511,-0.008,-0.015,-0.016
-0.014,-0.004,8.359,0.001,0.003,0.0
-0.01,0.02,8.312,-0.004,-0.01,0.02
0.003,-0.018,8.342,-0.008,-0.01,-0.012
-0.007,0.001,8.519,0.016,0.011,-0.008
0.011,-0.002,8.732,0.004,-0.012,0.011
0.004,-0.01,9.049,0.003,-0.004,0.004
0.002,0.003,9.417,0.0,-0.008,-0.015
-0.0,0.003,8.127,0.018,-0.008,-0.004
0.006,0.003,10.111,-0.017,0.005,0.008
-0.003,-0.005,10.411,-0.014,-0.019,-0.007
0.0,0.007,10.674,0.018,-0.002,0.006
0.011,0.014,10.91,-0.006,-0.0,0.007
0.014,-0.014,11.092,0.007,0.002,0.006
-0.0,0.003,11.216,0.007,0.011,0.008
-0.014,-0.002,11.291,-0.002,-0.0,0.01
0.002,0.008,11.296,-0.008,-0.009,0.005
-0.001,0.018,11.225,0.01,-0.018,-0.002
-0.001,0.004,11.092,-0.002,-0.01,-0.008
-0.016,-0.01,10.922,0.007,0.01,0.013
-0.006,0.018,10.693,-0.005,-0.013,0.004
0.01,-0.0,10.42,-0.0,0.003,-0.013
0.002,0.004,10.116,-0.009,0.003,0.015
0.01,-0.001,9.812,-0.007,0.013,-0.009
0.008,0.009,9.818,0.007,-0.009,0.024
0.0,-0.003,9.786,0.002,-0.006,0.003
-0.001,-0.011,9.796,-0.006,-0.002,0.003
0.027,-0.005,9.79,-0.007,0.008,-0.012
0.006,0.015,9.801,-0.01,0.021,0.01
0.006,-0.005,9.821,0.001,-0.02,0.001
-0.003,0.007,9.824,0.001,0.002,-0.007
-0.006,0.006,9.804,0.011,-0.002,0.003
-0.007,0.007,9.789,-0.01,0.014,-0.009
0.011,0.006,9.798,-0.007,-0.004,0.008
-0.002,0.0,9.788,-0.02,-0.005,0.008
-0.005,-0.009,9.792,-0.0,0.009,0.012
