acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.001,-0.013,9.809,0.018,0.008,0.004
-0.003,-0.003,9.811,0.009,-0.02,0.018
0.001,-0.001,9.808,0.005,-0.013,-0.007
-0.004,0.006,9.809,-0.002,-0.003,0.001
-0.003,0.002,9.823,0.001,0.016,-0.014
-0.009,-0.004,9.8,-0.021,-0.002,-0.004
-0.003,-0.0,9.81,0.006,-0.007,-0.03
0.005,-0.015,9.804,0.004,-0.01,0.012
-0.003,-0.001,9.799,0.004,0.003,-0.006
-0.005,0.001,9.782,0.002,0.017,-0.017
-0.007,0.001,9.787,-0.014,0.011,-0.001
-0.02,0.008,9.798,0.001,0.003,-0.005
0.007,0.004,9.82,-0.015,-0.001,-0.008
-0.007,0.01,9.372,0.009,0.003,-0.018
-0.002,0.004,8.995,-0.002,-0.015,-0.0
0.01,0.021,8.662,-0.006,-0.014,-0.005
0.009,0.002,8.445,0.004,-0.013,-0.004
-0.014,0.015,8.314,-0.018,0.003,-0.0
-0.004,0.007,8.304,-0.001,-0.008,0.017
0.004,0.014,8.43,0.01,-0.021,0.0
0.001,-0.0,8.674,-0.015,0.01,0.005
-0.006,-0.001,9.007,0.008,-0.006,-0.009
0.003,0.016,9.376,0.0,0.003,-0.0
-0.0,0.008,8.488,0.001,-0.013,-0.011
-0.015,0.013,10.026,0.017,-0.006,0.006
-0.007,0.008,10.273,0.007,-0.003,-0.002
-0.006,0.004,10.47,0.001,-0.0,-0.015
0.003,0.027,10.685,0.007,0.002,0.004
-0.004,-0.002,10.852,0.012,0.012,-0.002
0.007,-0.004,11.027,-0.012,-0.014,0.001
0.004,0.004,11.124,0.009,0.0,-0.011
-0.002,-0.0,11.219,-0.01,-0.007,0.009
0.003,0.001,11.297,0.008,0.005,0.009
-0.004,0.014,11.291,0.004,-0.011,0.0
0.001,0.022,11.271,-0.008,0.019,0.013
0.014,-0.017,11.228,0.01,-0.005,-0.015
-0.004,-0.002,11.124,0.007,-0.016,-0.001
0.012,0.01,11.032,-0.007,0.014,0.003
0.007,0.009,10.872,0.005,-0.006,0.009
-0.004,-0.004,10.682,-0.029,-0.006,-0.002
0.001,-0.001,10.481,-0.01,-0.007,0.009
-0.004,-0.006,10.268,-0.009,0.003,-0.0
-0.003,-0.01,10.027,0.013,-0.003,0.005
-0.01,0.007,9.809,-0.011,-0.003,0.0
-0.011,-0.013,9.78,0.002,0.012,-0.007
-0.014,0.003,9.801,-0.009,-0.001,-0.008
-0.003,0.006,9.807,-0.009,-0.002,-0.008
-0.0,0.002,9.815,-0.0,-0.004,-0.005
-0.014,0.019,9.791,-0.019,0.001,-0.01
0.005,0.016,9.801,-0.004,0.008,-0.012
