acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.006,0.024,9.804,-0.009,0.004,-0.006
-0.016,0.01,9.796,0.002,0.015,-0.002
-0.007,-0.002,9.803,0.002,0.009,-0.004
0.013,0.006,9.798,-0.0,-0.01,-0.004
-0.004,0.008,9.81,0.019,-0.002,0.004
-0.026,0.008,9.805,0.006,-0.007,0.005
-0.008,-0.014,9.82,0.008,0.01,-0.008
-0.006,0.006,9.816,-0.015,0.02,0.016
0.009,0.003,9.802,0.002,0.01,-0.004
0.003,0.001,9.792,-0.013,-0.025,-0.017
0.003,0.003,9.793,-0.002,0.007,-0.008
-0.0,-0.009,9.797,0.007,0.012,0.007
0.005,-0.015,9.787,-0.01,0.006,-0.004
-0.002,0.013,9.345,0.014,0.019,0.013
-0.011,0.001,8.9,0.005,-0.004,-0.013
0.014,0.017,8.573,-0.018,-0.011,-0.02
-0.004,0.012,8.379,-0.02,0.0,0.008
-0.006,0.005,8.281,-0.001,0.008,-0.004
-0.006,-0.007,8.367,-0.019,0.001,-0.003
0.01,-0.01,8.59,0.005,0.009,0.005
0.014,0.009,8.913,0.013,-0.006,-0.016
-0.005,-0.006,9.331,0.004,-0.018,-0.01
-0.001,0.017,8.375,-0.003,0.013,-0.01
-0.009,0.012,10.144,0.017,0.016,0.005
0.006,-0.004,10.485,-0.005,-0.02,-0.006
0.01,0.02,10.788,0.004,-0.003,-0.005
-0.007,-0.015,11.034,0.003,-0.004,-0.005
0.007,-0.01,11.197,-0.009,-0.009,0.003
-0.013,-0.002,11.285,0.009,0.009,0.001
0.001,-0.011,11.275,-0.002,-0.009,0.017
-0.001,0.013,11.197,-0.011,0.007,-0.006
0.013,-0.006,11.021,0.01,-0.003,0.021
-0.004,-0.017,10.792,0.002,0.005,-0.001
0.001,-0.001,10.493,0.007,-0.0,-0.001
0.006,0.003,10.144,0.006,0.002,0.003
0.007,-0.002,9.793,0.002,-0.005,0.003
0.004,0.014,9.802,0.006,-0.014,-0.008
-0.002,-0.0,9.813,0.005,-0.008,-0.013
0.008,-0.002,9.789,0.002,-0.011,-0.017
0.021,-0.008,9.806,0.005,-0.002,0.001
-0.007,0.012,9.782,-0.001,-0.008,-0.003
-0.014,-0.002,9.805,-0.003,-0.003,-0.008
-0.017,-0.012,9.791,0.006,0.02,0.01
-0.008,0.005,9.799,0.002,0.006,0.003
0.001,0.003,9.811,-0.008,0.005,0.004
0.006,0.02,9.808,-0.02,-0.006,-0.001
-0.018,0.009,9.774,0.009,-0.008,-0.022
0.008,-0.005,9.785,0.01,0.004,0.005
-0.0,-0.007,9.788,-0.023,0.003,-0.001
-0.009,-0.004,9.804,0.013,0.002,-0.009
