acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.007,0.005,9.804,0.012,-0.01,0.014
0.003,0.011,9.802,0.006,-0.002,-0.013
0.007,0.023,9.785,-0.006,0.006,0.013
0.005,0.019,9.808,-0.013,-0.015,0.006
-0.006,0.006,9.783,-0.011,-0.006,0.001
0.004,0.007,9.803,0.017,0.003,-0.001
0.002,-0.01,9.821,-0.0,0.001,0.0
0.017,0.01,9.82,-0.02,-0.003,0.016
-0.001,0.015,9.798,0.004,-0.018,-0.005
-0.008,0.001,9.781,0.015,-0.003,-0.009
-0.001,0.009,9.775,-0.002,0.002,0.016
0.009,0.0,9.795,0.002,-0.007,-0.003
0.001,-0.014,9.8,0.015,-0.001,0.001
0.004,-0.024,9.809,0.001,0.021,-0.002
-0.014,-0.002,9.795,0.005,0.004,-0.007
0.018,-0.022,9.799,0.008,-0.009,0.002
0.0,0.014,9.547,-0.001,-0.002,-0.006
0.004,0.015,9.321,-0.007,0.008,0.005
-0.002,0.004,9.087,-0.002,-0.009,0.007
-0.001,-0.003,8.871,0.002,-0.014,-0.012
-0.001,0.001,8.719,0.005,-0.004,0.004
-0.015,0.001,8.533,0.006,-0.016,0.011
0.004,-0.001,8.426,-0.021,-0.003,-0.008
-0.017,0.006,8.355,-0.014,0.009,-0.012
-0.0,-0.005,8.301,0.006,-0.012,-0.005
-0.01,-0.003,8.294,0.021,-0.019,0.008
-0.005,-0.012,8.357,-0.005,-0.008,0.006
-0.016,-0.02,8.409,0.01,0.001,-0.002
0.016,-0.002,8.552,0.005,0.006,0.001
0.004,0.014,8.697,-0.014,-0.006,-0.005
0.007,-0.016,8.87,-0.004,0.008,0.005
-0.009,-0.015,9.086,-0.011,-0.004,0.011
-0.004,0.007,9.318,-0.004,0.023,0.009
-0.002,0.009,9.566,-0.014,-0.007,-0.01
0.001,0.004,8.211,0.004,0.009,0.014
0.009,-0.006,10.128,-0.004,-0.002,0.007
-0.011,-0.014,10.442,-0.001,0.007,-0.002
0.018,0.017,10.732,-0.011,-0.005,0.0
0.0,0.007,10.974,-0.001,-0.004,-0.006
0.003,0.012,11.16,0.007,0.001,0.013
0.003,0.006,11.268,0.01,-0.007,0.007
-0.004,0.003,11.313,0.003,0.007,0.011
0.001,-0.009,11.278,-0.005,0.014,0.002
0.023,0.01,11.147,-0.007,0.012,-0.003
0.001,0.026,10.954,0.007,-0.012,-0.006
-0.002,-0.007,10.743,0.005,-0.006,-0.005
0.001,0.017,10.45,-0.002,0.018,-0.011
-0.021,0.005,10.135,-0.006,0.002,0.007
0.003,0.01,9.788,-0.018,-0.008,0.006
0.004,0.009,9.8,0.01,-0.003,-0.016
