acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.026,0.002,9.808,0.001,0.023,0.005
-0.006,0.006,9.794,-0.005,0.012,0.018
-0.015,-0.008,9.806,0.006,0.005,0.003
0.019,-0.025,9.815,-0.006,-0.016,0.018
0.002,-0.01,9.773,-0.004,0.013,0.009
-0.016,-0.008,9.793,-0.002,-0.002,-0.004
0.004,-0.008,9.805,0.001,-0.01,0.005
0.001,0.006,9.824,0.012,0.01,0.008
-0.002,0.023,9.793,-0.005,-0.004,-0.018
-0.005,0.012,9.807,0.003,-0.02,-0.02
0.008,-0.001,9.807,-0.015,0.014,0.008
0.013,-0.001,9.574,-0.019,-0.005,-0.001
-0.004,0.0,9.334,0.002,-0.007,-0.01
-0.006,-0.006,9.12,0.007,0.005,-0.001
0.003,0.007,8.914,-0.0,-0.007,-0.009
0.001,-0.003,8.73,0.003,0.023,-0.014
0.019,0.002,8.574,0.001,-0.002,-0.007
-0.006,0.016,8.45,0.012,-0.003,0.005
0.005,-0.004,8.384,-0.005,-0.012,-0.005
0.006,-0.037,8.319,0.013,0.003,0.011
0.007,0.007,8.304,0.008,-0.005,-0.012
-0.019,0.01,8.309,-0.004,0.021,-0.003
-0.0,0.012,8.361,-0.004,-0.011,0.0
0.002,-0.001,8.464,0.0,-0.0,0.003
0.023,0.002,8.578,-0.005,-0.009,-0.005
-0.027,0.001,8.732,-0.005,-0.001,-0.009
0.009,-0.001,8.926,0.01,0.004,-0.027
0.005,-0.012,9.109,-0.007,0.0,0.009
0.012,-0.017,9.343,-0.023,0.004,-0.005
-0.011,-0.01,9.576,0.001,0.001,0.007
-0.003,-0.005,8.582,0.01,0.003,0.004
0.016,-0.018,10.044,-0.002,-0.011,-0.024
-0.003,-0.002,10.274,-0.008,-0.002,0.001
0.002,0.019,10.504,0.023,0.009,0.012
0.01,-0.009,10.735,0.016,-0.002,-0.0
0.011,-0.005,10.898,-0.009,-0.001,-0.005
0.001,0.011,11.051,0.009,0.017,0.002
0.0,-0.009,11.174,0.007,0.001,-0.01
0.005,0.002,11.247,0.004,-0.005,0.003
0.0,0.009,11.306,-0.002,0.003,-0.01
-0.004,0.014,11.287,0.022,0.0,-0.009
0.003,-0.008,11.256,0.003,0.014,0.003
0.012,-0.015,11.165,-0.012,0.0,-0.001
0.0,0.004,11.042,0.009,0.001,0.015
0.016,0.01,10.9,0.011,0.0,0.003
0.016,-0.014,10.708,0.004,-0.012,0.001
-0.014,0.015,10.511,-0.015,-0.008,-0.001
0.003,-0.007,10.285,0.008,0.002,-0.014
0.022,0.001,10.044,-0.006,-0.0,-0.001
-0.002,0.004,9.806,0.015,-0.006,0.009
