acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.007,0.016,9.815,-0.014,-0.012,0.015
-0.016,0.004,9.798,0.003,0.007,-0.006
-0.001,0.011,9.798,0.012,0.001,-0.004
0.004,-0.01,9.809,-0.011,-0.01,-0.007
0.005,0.02,9.807,0.006,-0.001,-0.003
-0.002,-0.003,9.797,0.023,0.01,-0.01
-0.017,0.008,9.792,-0.029,-0.009,0.004
0.002,0.004,9.803,0.001,0.002,0.013
0.0,-0.011,9.808,0.006,-0.006,-0.009
-0.009,-0.009,9.808,-0.012,0.011,-0.014
-0.021,0.0,9.796,0.023,-0.003,0.004
-0.019,-0.021,9.779,0.017,0.006,-0.019
-0.013,0.014,9.508,-0.002,0.006,0.015
-0.009,-0.005,9.182,0.0,-0.002,-0.012
-0.004,-0.003,8.934,-0.021,0.001,-0.002
-0.001,-0.005,8.689,0.014,-0.005,-0.007
-0.005,-0.009,8.496,0.005,-0.006,0.002
0.002,0.005,8.373,0.006,-0.004,0.0
0.005,-0.001,8.294,0.011,-0.011,0.016
-0.004,0.015,8.318,0.004,-0.018,-0.005
-0.01,-0.009,8.366,-0.002,-0.002,0.004
0.009,-0.002,8.507,-0.013,0.007,0.002
0.001,0.008,8.695,0.01,-0.013,-0.019
0.013,-0.019,8.915,-0.017,0.001,-0.01
-0.01,-0.011,9.186,0.018,0.004,-0.003
0.005,0.001,9.482,0.002,-0.012,0.015
0.017,-0.004,8.513,-0.009,0.016,-0.005
-0.006,-0.014,10.248,0.009,0.006,0.005
0.012,-0.008,10.664,0.005,0.01,0.008
0.003,-0.003,11.012,0.019,-0.003,-0.007
0.008,-0.005,11.231,-0.001,0.006,-0.005
0.012,0.011,11.293,0.001,0.013,0.008
0.008,-0.015,11.248,-0.008,0.003,0.003
-0.002,0.002,11.016,-0.002,0.002,-0.015
-0.001,0.011,10.682,-0.001,0.008,0.002
0.009,0.019,10.26,0.022,-0.01,0.007
-0.006,0.008,9.799,0.001,0.004,-0.005
0.005,-0.003,9.798,0.002,0.005,-0.005
-0.018,-0.015,9.808,0.023,0.005,-0.019
0.006,0.003,9.786,-0.007,-0.01,-0.007
0.018,-0.003,9.784,-0.004,-0.01,0.01
0.005,0.003,9.804,0.02,-0.005,0.003
-0.008,-0.001,9.788,-0.013,-0.004,-0.006
-0.001,0.002,9.792,0.004,-0.006,-0.009
-0.008,-0.006,9.792,0.006,-0.013,0.003
0.009,-0.001,9.784,0.013,-0.001,-0.011
-0.004,-0.006,9.816,0.015,0.007,0.006
0.018,0.025,9.786,-0.001,0.0,0.001
0.004,0.0,9.791,0.01,0.002,0.002
0.022,0.007,9.806,0.0,-0.009,0.001
