acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.02,0.002,9.8,-0.004,0.019,-0.011
0.017,-0.002,9.791,0.012,0.004,0.015
0.003,-0.001,9.769,0.0,-0.006,-0.009
-0.0,-0.002,9.818,0.022,0.01,0.001
-0.02,-0.005,9.806,-0.008,-0.005,0.001
-0.011,-0.008,9.811,-0.014,-0.002,-0.002
-0.027,-0.006,9.795,-0.002,-0.008,-0.017
0.011,0.019,9.786,0.007,-0.019,0.021
-0.013,0.01,9.817,-0.015,-0.003,0.007
0.012,0.005,9.791,-0.016,0.012,-0.011
0.01,0.017,9.807,-0.008,-0.0,0.006
0.003,-0.009,9.801,-0.003,-0.003,-0.009
-0.0,-0.001,9.792,0.005,0.003,0.002
-0.005,-0.006,9.812,0.016,-0.001,0.014
0.003,0.008,9.793,-0.005,0.017,0.023
-0.005,0.01,9.806,0.012,0.001,-0.008
-0.004,0.003,9.35,0.005,-0.002,0.01
0.002,0.001,8.916,0.003,0.013,-0.015
0.006,0.005,8.586,0.0,0.023,-0.004
-0.005,-0.001,8.379,0.001,-0.013,-0.017
0.009,0.004,8.307,-0.011,-0.02,0.001
0.017,-0.006,8.38,0.008,-0.009,0.004
-0.004,-0.002,8.59,0.021,-0.011,-0.02
0.004,0.004,8.921,0.011,0.002,0.004
-0.013,-0.009,9.336,-0.015,-0.008,0.005
-0.002,0.01,8.384,-0.001,-0.005,0.012
0.008,-0.013,10.098,-0.01,0.013,-0.005
0.016,0.018,10.381,0.006,0.02,-0.018
0.01,0.003,10.618,-0.008,0.009,0.007
-0.012,0.002,10.861,-0.002,-0.001,0.001
-0.009,-0.008,11.045,0.021,-0.012,0.001
0.001,-0.009,11.172,0.004,-0.005,-0.018
-0.006,0.012,11.262,0.0,0.007,-0.004
0.013,0.019,11.294,-0.004,0.006,0.009
0.005,0.008,11.264,-0.005,0.004,0.01
-0.007,0.016,11.204,-0.001,-0.002,-0.004
0.016,-0.016,11.053,0.01,0.001,0.012
-0.016,-0.0,10.855,0.004,-0.003,-0.009
0.014,0.013,10.624,0.012,-0.007,-0.005
0.005,-0.002,10.367,0.013,-0.006,0.025
0.001,-0.011,10.108,0.01,-0.008,0.003
-0.006,0.011,9.785,0.003,0.014,-0.003
-0.004,0.015,9.807,-0.024,0.002,-0.004
0.016,-0.017,9.812,0.008,0.003,0.017
0.006,-0.005,9.781,-0.003,0.001,-0.005
0.019,0.01,9.802,-0.003,-0.007,0.012
0.0,0.006,9.817,0.002,-0.013,0.003
-0.001,0.005,9.82,0.006,-0.008,-0.012
0.016,-0.003,9.802,-0.006,0.012,0.005
-0.007,-0.001,9.807,0.011,-0.007,0.005
