acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.001,0.002,9.796,-0.0,0.003,-0.003
0.009,0.0,9.812,0.003,-0.013,-0.02
0.007,0.002,9.812,0.014,-0.015,-0.004
0.0,0.01,9.813,0.001,0.002,-0.004
-0.001,-0.001,9.782,0.007,-0.002,0.008
0.006,-0.006,9.805,-0.005,-0.008,0.009
0.016,-0.002,9.798,0.011,0.003,-0.0
0.002,-0.01,9.809,-0.007,0.015,-0.011
0.009,-0.012,9.78,0.008,0.009,0.002
-0.007,-0.012,9.809,0.014,0.006,-0.006
0.015,0.0,9.813,-0.003,0.023,-0.005
0.006,-0.011,9.547,-0.007,0.007,-0.004
0.008,0.038,9.301,-0.019,0.01,-0.005
0.011,0.008,9.092,-0.01,-0.007,0.007
0.004,0.006,8.875,0.005,-0.004,0.006
-0.004,0.015,8.7,-0.009,0.006,-0.008
-0.008,-0.016,8.541,0.014,-0.007,0.007
-0.013,0.002,8.426,0.014,-0.003,0.009
-0.002,-0.002,8.336,0.016,-0.003,0.007
0.013,-0.002,8.32,-0.016,0.015,-0.003
0.001,-0.004,8.307,0.017,-0.005,-0.001
0.007,-0.001,8.34,-0.0,-0.004,-0.005
0.007,0.001,8.441,0.018,-0.008,0.011
0.003,0.003,8.555,0.005,0.017,0.005
0.006,-0.005,8.701,0.0,-0.002,-0.009
-0.009,0.003,8.878,0.016,-0.009,0.001
0.012,-0.001,9.095,0.005,0.005,0.022
-0.006,-0.004,9.305,0.008,0.004,0.002
-0.006,-0.01,9.557,0.01,-0.001,-0.0
-0.005,-0.005,8.299,0.002,0.009,-0.01
0.006,-0.005,10.272,-0.003,0.025,0.008
0.001,-0.003,10.695,-0.012,0.006,0.014
0.004,-0.015,11.018,-0.012,0.0,-0.015
-0.01,0.0,11.233,0.001,-0.002,-0.001
-0.01,-0.007,11.307,-0.002,-0.005,-0.005
-0.005,0.006,11.231,-0.001,-0.016,-0.004
0.018,-0.014,11.019,0.01,-0.003,0.007
0.002,0.007,10.677,-0.002,0.004,0.022
0.015,-0.008,10.261,0.005,0.004,0.002
0.006,-0.001,9.813,0.018,0.002,-0.02
0.009,0.025,9.798,0.001,-0.023,0.006
-0.011,-0.001,9.783,-0.004,0.011,-0.015
-0.004,-0.006,9.803,0.003,-0.004,-0.013
-0.007,-0.002,9.794,-0.015,0.018,0.005
-0.004,0.002,9.796,0.003,-0.013,-0.003
-0.01,-0.011,9.801,-0.004,-0.014,0.003
-0.005,0.011,9.777,0.008,-0.005,-0.005
0.005,0.006,9.8,0.004,0.003,0.002
-0.01,-0.011,9.816,0.001,0.006,0.014
-0.007,-0.013,9.784,-0.002,0.002,0.005
