acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.007,-0.003,9.815,0.006,0.001,-0.002
-0.001,0.011,9.79,0.006,0.004,0.014
-0.011,0.021,9.795,0.005,-0.002,-0.011
0.001,-0.021,9.8,0.001,-0.006,0.018
-0.01,0.0,9.805,-0.019,0.029,-0.01
0.006,-0.005,9.782,0.002,-0.003,-0.013
-0.006,-0.008,9.807,0.019,-0.007,0.004
-0.007,-0.012,9.824,-0.011,-0.008,-0.003
-0.016,0.001,9.803,0.004,-0.011,0.005
-0.009,-0.004,9.797,0.001,-0.014,0.007
-0.01,-0.004,9.798,-0.007,-0.002,-0.002
-0.019,-0.004,9.498,-0.006,-0.016,0.02
-0.018,-0.003,9.198,0.003,-0.01,0.012
0.004,-0.014,8.927,0.0,-0.001,0.012
-0.009,-0.01,8.667,0.007,0.009,0.011
-0.018,-0.003,8.488,-0.01,-0.008,0.008
0.001,0.008,8.346,0.003,-0.01,-0.012
-0.02,-0.007,8.313,-0.008,0.003,0.011
-0.005,0.007,8.307,-0.002,0.01,0.002
0.022,-0.014,8.365,0.024,0.0,0.004
-0.009,0.005,8.487,-0.003,-0.013,0.005
-0.007,-0.001,8.682,-0.012,0.001,0.007
0.012,-0.006,8.913,0.015,-0.004,-0.007
0.009,0.004,9.194,0.002,0.003,-0.005
-0.017,0.0,9.491,0.014,0.004,-0.008
0.002,0.004,8.445,0.011,-0.016,-0.007
0.005,-0.003,10.286,-0.005,-0.005,0.011
-0.004,-0.007,10.692,0.007,-0.001,0.013
0.003,0.008,11.009,-0.014,0.002,0.009
0.008,-0.012,11.231,0.023,-0.015,0.011
-0.001,0.004,11.287,-0.011,-0.004,0.005
0.011,0.008,11.222,0.001,0.005,-0.008
-0.018,0.003,11.015,-0.011,-0.004,-0.002
0.002,0.001,10.676,-0.025,-0.003,0.028
-0.007,0.004,10.249,0.003,-0.004,-0.015
0.002,0.013,9.786,-0.004,-0.006,-0.01
0.029,0.005,9.791,-0.007,0.015,-0.007
0.01,-0.012,9.805,-0.008,-0.001,0.004
-0.001,-0.01,9.804,-0.002,-0.015,0.001
0.008,0.001,9.795,-0.008,0.008,-0.003
-0.0,0.001,9.815,-0.002,0.012,-0.001
-0.0,-0.008,9.821,-0.01,-0.016,0.02
-0.006,-0.006,9.8,-0.004,0.004,0.015
0.007,0.0,9.794,0.011,-0.004,-0.001
0.014,0.005,9.808,0.014,-0.0,0.011
-0.008,-0.002,9.779,-0.007,-0.009,0.008
-0.006,0.008,9.81,0.014,-0.0,0.003
-0.006,-0.003,9.811,0.002,-0.013,0.016
-0.0,0.001,9.793,-0.0,-0.011,0.013
-0.002,-0.017,9.787,0.012,0.002,0.008
