acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.014,0.0,9.803,-0.011,-0.015,-0.011
-0.006,0.002,9.809,-0.009,0.001,0.006
-0.006,0.002,9.812,0.003,-0.008,-0.01
-0.009,-0.006,9.801,0.006,-0.009,-0.001
0.017,-0.015,9.805,0.002,-0.012,-0.0
0.011,0.0,9.796,-0.022,0.018,0.005
0.022,-0.005,9.786,-0.007,-0.012,0.006
-0.006,0.012,9.796,0.014,-0.007,-0.004
-0.002,-0.002,9.811,0.015,-0.004,0.003
0.004,-0.011,9.825,0.01,-0.008,-0.002
0.015,-0.004,9.794,-0.0,-0.001,-0.006
0.009,-0.004,9.793,0.015,-0.001,0.003
-0.024,0.01,9.449,-0.018,0.002,0.016
0.028,0.013,9.107,0.004,0.005,0.007
0.013,-0.003,8.811,-0.01,-0.002,0.001
-0.006,-0.01,8.572,-0.006,-0.006,-0.006
0.001,0.014,8.395,-0.001,-0.016,-0.013
0.014,-0.014,8.293,-0.005,0.003,-0.001
0.005,0.006,8.324,0.0,0.006,0.007
-0.009,-0.003,8.397,0.003,-0.015,-0.009
0.002,-0.007,8.551,0.003,0.014,0.004
-0.003,-0.016,8.805,-0.012,-0.002,-0.0
-0.008,0.011,9.092,-0.009,0.01,0.016
-0.011,0.002,9.447,0.0,0.005,-0.005
0.002,-0.014,8.59,-0.007,0.006,-0.004
0.002,-0.005,10.089,0.009,-0.004,0.001
-0.002,0.015,10.373,0.003,0.006,-0.006
0.007,0.003,10.627,-0.014,-0.005,0.0
-0.006,0.006,10.857,-0.001,-0.006,-0.001
0.003,0.001,11.031,-0.019,-0.006,-0.003
0.01,-0.005,11.163,0.002,-0.001,0.016
-0.01,-0.003,11.267,0.019,-0.0,0.015
-0.005,0.022,11.281,0.002,0.003,0.005
0.002,-0.002,11.27,0.013,-0.011,-0.004
-0.005,0.015,11.173,0.005,-0.006,-0.005
-0.02,0.004,11.038,-0.017,0.005,0.007
-0.011,0.01,10.852,0.009,-0.004,0.017
-0.001,-0.022,10.641,0.007,-0.0,-0.004
-0.003,0.016,10.377,0.023,0.012,-0.0
-0.006,0.002,10.092,0.001,-0.001,0.008
0.002,0.009,9.8,-0.009,-0.014,0.009
0.007,-0.007,9.803,-0.006,0.008,-0.005
-0.003,0.001,9.793,-0.002,0.002,-0.024
-0.015,0.002,9.781,-0.008,0.002,0.003
-0.012,0.012,9.798,-0.007,-0.004,0.003
-0.002,0.02,9.8,0.008,-0.017,-0.011
-0.002,0.007,9.793,0.002,-0.007,-0.014
0.023,0.007,9.821,0.005,-0.007,0.007
-0.011,-0.019,9.789,-0.001,-0.005,0.008
0.006,0.002,9.811,0.008,-0.003,-0.009
