acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.006,-0.003,9.797,0.014,0.004,-0.019
-0.007,0.014,9.788,0.007,0.0,-0.027
-0.006,-0.01,9.798,-0.022,0.013,0.001
0.001,-0.007,9.801,0.011,0.012,0.003
0.003,-0.013,9.795,0.012,0.001,0.007
-0.012,0.01,9.801,0.017,0.008,-0.007
-0.007,-0.01,9.805,0.003,-0.003,-0.008
0.0,0.006,9.803,0.004,-0.002,-0.002
0.01,0.007,9.809,-0.002,-0.008,-0.013
-0.009,0.004,9.807,-0.024,0.001,0.011
0.003,-0.005,9.794,-0.011,-0.016,-0.013
0.013,-0.016,9.478,0.013,0.007,-0.001
-0.026,-0.007,9.162,0.012,-0.009,-0.005
0.005,0.001,8.866,0.001,0.001,0.011
-0.005,-0.002,8.619,-0.003,-0.003,0.001
0.001,0.006,8.437,-0.015,0.01,-0.018
-0.011,-0.006,8.343,0.008,-0.015,0.005
0.006,0.019,8.296,-0.006,0.005,0.008
-0.007,-0.01,8.351,0.001,-0.006,-0.012
0.007,0.013,8.443,-0.001,-0.006,0.012
-0.004,-0.014,8.635,0.002,0.005,0.007
0.004,0.006,8.857,-0.004,-0.005,0.001
-0.008,-0.006,9.17,0.006,0.002,-0.006
0.001,0.007,9.473,0.008,0.019,0.01
-0.006,0.004,8.766,0.009,-0.003,-0.003
-0.007,0.007,10.037,0.015,-0.002,-0.004
0.009,0.008,10.295,-0.006,0.02,0.009
0.002,-0.017,10.499,0.005,-0.007,-0.002
0.018,-0.002,10.706,-0.007,0.001,0.002
0.016,-0.018,10.901,0.002,-0.005,-0.024
0.011,-0.004,11.067,0.012,-0.016,0.004
0.001,0.004,11.165,-0.006,0.003,0.012
-0.026,-0.006,11.252,0.008,0.013,-0.006
-0.004,0.012,11.282,0.018,-0.018,-0.003
-0.001,-0.001,11.287,0.003,-0.002,0.006
0.012,0.005,11.258,0.002,-0.014,0.0
-0.003,0.003,11.168,-0.008,-0.014,-0.002
0.004,0.007,11.044,0.001,0.003,-0.009
-0.005,0.011,10.9,0.007,-0.001,0.001
-0.006,-0.003,10.704,-0.011,-0.001,0.003
-0.004,-0.004,10.529,-0.007,0.005,0.005
0.025,-0.003,10.299,0.021,-0.004,-0.001
-0.024,-0.001,10.022,-0.009,0.003,0.01
-0.008,-0.005,9.799,0.014,-0.007,-0.001
0.007,-0.004,9.79,-0.005,0.016,0.012
-0.011,-0.004,9.796,0.015,0.001,0.0
0.011,0.002,9.806,-0.001,-0.003,-0.007
0.016,0.017,9.803,-0.006,0.001,-0.0
0.021,-0.01,9.803,0.013,0.006,0.005
0.001,-0.0,9.795,0.001,0.008,0.017
