acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.006,-0.017,9.8,-0.001,-0.004,-0.017
0.002,-0.0,9.809,0.003,-0.007,-0.009
0.012,0.01,9.795,-0.008,-0.021,-0.009
0.003,0.002,9.792,0.015,0.018,-0.004
-0.014,-0.012,9.797,-0.023,0.005,0.012
0.011,-0.002,9.803,0.003,-0.006,0.021
-0.013,0.015,9.795,0.012,0.013,0.005
-0.007,-0.003,9.799,-0.015,-0.003,0.003
-0.009,0.006,9.792,0.001,0.014,-0.004
0.008,0.005,9.792,0.008,0.001,0.01
-0.018,-0.016,9.805,-0.003,0.002,0.022
0.008,0.004,9.824,-0.008,0.026,0.004
0.014,-0.004,9.787,-0.014,-0.003,0.006
-0.005,-0.001,9.814,-0.004,0.013,-0.006
0.003,0.006,9.814,-0.01,-0.003,-0.01
-0.004,0.015,9.537,0.02,0.018,0.003
-0.017,0.0,9.279,-0.007,-0.011,0.011
0.002,-0.016,9.053,0.007,0.016,-0.001
-0.01,0.015,8.811,-0.007,-0.031,-0.011
0.002,0.004,8.629,0.007,-0.015,-0.01
-0.009,-0.005,8.509,0.006,-0.005,-0.011
0.008,-0.003,8.395,-0.008,0.002,0.006
0.002,0.006,8.336,0.005,-0.004,-0.006
0.018,-0.004,8.3,0.002,-0.021,-0.007
-0.001,-0.003,8.339,-0.007,-0.006,-0.001
-0.01,0.006,8.393,-0.017,0.001,-0.0
-0.012,-0.016,8.494,0.006,-0.007,0.004
0.003,0.002,8.635,-0.007,0.014,0.01
-0.001,-0.0,8.828,-0.006,-0.009,-0.013
-0.016,0.015,9.056,0.002,-0.007,-0.004
-0.001,-0.018,9.301,-0.016,0.001,-0.007
-0.01,-0.002,9.544,-0.019,0.014,0.002
-0.009,-0.004,8.571,-0.003,0.01,-0.003
0.011,-0.018,10.122,0.007,-0.004,0.004
0.003,-0.009,10.412,-0.009,0.004,-0.001
0.019,0.018,10.667,-0.015,-0.022,-0.011
0.006,0.006,10.902,-0.006,-0.006,0.002
-0.016,-0.012,11.09,0.01,0.028,-0.008
0.009,-0.01,11.214,-0.018,-0.012,0.024
0.001,-0.009,11.302,-0.004,-0.016,-0.005
0.0,0.009,11.291,0.005,-0.008,-0.008
-0.001,0.002,11.231,0.011,-0.003,0.001
0.007,-0.019,11.106,-0.021,-0.007,-0.005
-0.008,0.015,10.912,0.005,-0.009,-0.007
-0.002,-0.013,10.672,-0.005,0.018,0.017
0.005,-0.004,10.42,-0.012,0.017,0.003
0.003,0.002,10.107,-0.006,0.014,-0.029
-0.015,0.015,9.788,0.01,0.004,0.014
0.004,-0.008,9.806,-0.003,0.011,-0.003
0.028,0.009,9.799,0.001,-0.001,-0.004
