acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.009,0.002,9.798,0.003,0.001,-0.003
0.0,-0.006,9.804,-0.015,-0.004,-0.006
0.007,0.002,9.804,-0.008,-0.011,-0.002
0.001,-0.016,9.793,0.014,-0.002,0.013
-0.015,0.002,9.774,0.007,0.013,-0.005
0.019,0.002,9.818,0.012,-0.011,0.001
-0.01,-0.003,9.782,0.003,0.015,-0.013
0.007,0.001,9.778,-0.004,-0.018,-0.001
-0.003,-0.009,9.798,-0.01,0.011,0.005
0.015,0.006,9.812,-0.001,0.008,-0.007
0.0,0.009,9.8,-0.008,-0.022,-0.01
0.02,-0.006,9.797,0.002,0.019,0.001
-0.017,0.012,9.807,-0.007,-0.009,-0.008
0.011,-0.009,9.502,0.002,-0.005,-0.007
0.009,-0.013,9.182,0.0,0.001,0.021
-0.005,-0.01,8.915,-0.008,-0.006,0.014
-0.008,0.002,8.67,-0.001,0.002,0.019
-0.004,-0.005,8.494,-0.006,-0.024,0.009
0.009,-0.0,8.369,0.004,0.006,-0.003
0.003,0.005,8.308,0.005,-0.016,0.018
0.011,-0.0,8.303,-0.008,0.011,0.028
-0.0,-0.011,8.378,-0.005,0.014,0.002
0.013,0.009,8.499,0.003,0.014,0.012
-0.01,0.005,8.714,-0.001,0.001,0.013
0.0,-0.011,8.918,0.006,-0.002,0.001
0.007,-0.015,9.171,0.015,-0.006,-0.014
-0.015,0.003,9.491,-0.022,-0.016,0.007
-0.007,-0.004,8.414,0.003,-0.012,0.017
0.001,-0.017,10.096,0.006,-0.002,-0.004
0.008,0.017,10.392,-0.005,0.003,0.002
-0.005,-0.009,10.635,0.012,-0.022,0.006
0.004,-0.003,10.881,0.018,-0.0,0.003
0.006,-0.007,11.045,-0.004,0.007,0.018
-0.004,-0.005,11.186,0.001,-0.013,0.002
0.009,-0.01,11.282,-0.008,-0.004,-0.006
0.008,-0.004,11.31,0.002,-0.006,-0.017
-0.003,-0.006,11.274,-0.016,-0.0,-0.008
-0.001,-0.004,11.163,-0.008,0.007,0.011
0.015,0.001,11.051,0.004,0.007,-0.007
0.006,0.013,10.878,0.004,0.006,-0.003
0.005,-0.013,10.638,-0.001,0.008,-0.001
0.006,0.015,10.364,0.008,0.008,-0.008
-0.004,0.005,10.105,0.001,0.01,-0.012
-0.005,0.013,9.788,0.014,-0.017,0.007
0.0,0.0,9.807,0.006,0.0,-0.001
-0.009,-0.011,9.802,-0.005,0.014,-0.014
0.002,-0.0,9.793,-0.009,0.019,0.014
-0.002,-0.003,9.792,0.011,-0.014,-0.008
0.001,-0.001,9.803,-0.007,0.006,-0.02
0.016,0.013,9.815,-0.01,-0.015,0.024
