acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.005,0.017,9.785,0.006,-0.005,-0.002
-0.005,0.005,9.796,-0.014,-0.01,0.0
0.024,0.002,9.794,-0.001,0.005,0.008
-0.01,-0.011,9.79,0.002,-0.003,0.01
-0.011,-0.013,9.819,0.003,0.001,0.02
0.008,-0.016,9.814,0.003,-0.001,0.002
0.011,-0.013,9.792,0.014,-0.004,0.003
-0.005,-0.014,9.806,0.002,-0.006,0.005
0.011,-0.002,9.806,-0.011,-0.002,-0.011
-0.002,0.008,9.801,-0.002,0.007,0.0
-0.007,0.02,9.791,-0.017,0.004,-0.008
0.001,-0.013,9.795,0.001,-0.006,-0.005
0.002,-0.011,9.49,-0.01,0.004,0.02
0.005,0.004,9.21,-0.008,0.015,0.008
0.022,0.005,8.908,0.001,0.026,0.013
-0.026,0.008,8.689,-0.001,-0.002,-0.016
-0.002,0.007,8.494,-0.01,-0.008,0.007
-0.0,0.011,8.378,0.012,-0.004,0.006
0.005,0.004,8.317,-0.004,-0.008,0.004
-0.022,-0.006,8.323,0.002,0.008,-0.021
-0.018,0.007,8.357,-0.012,-0.017,0.015
0.007,0.001,8.493,-0.001,-0.003,-0.001
0.005,0.003,8.679,0.023,0.001,0.004
0.011,0.001,8.923,0.001,0.0,-0.005
-0.002,-0.003,9.181,0.001,0.01,-0.002
0.0,0.004,9.496,0.005,-0.022,0.017
0.001,-0.008,8.558,0.005,0.003,-0.011
0.005,0.006,10.033,0.004,0.004,-0.012
0.023,0.011,10.271,0.011,-0.007,-0.005
-0.0,-0.012,10.473,0.012,0.008,0.002
0.0,0.009,10.695,-0.008,0.01,-0.001
0.002,0.008,10.853,-0.021,0.004,0.007
-0.007,-0.007,11.029,-0.011,-0.004,-0.015
-0.012,0.008,11.126,-0.004,0.011,-0.004
-0.012,0.004,11.222,-0.028,0.006,0.005
0.013,0.007,11.281,0.007,0.009,-0.009
-0.006,-0.002,11.299,-0.009,0.018,-0.012
-0.013,-0.004,11.279,0.008,0.004,-0.011
-0.012,-0.002,11.223,-0.0,0.014,0.024
0.012,0.005,11.139,0.016,-0.008,-0.008
-0.01,-0.003,11.01,-0.004,0.003,0.008
-0.016,0.024,10.856,-0.012,0.007,0.005
0.02,-0.002,10.674,-0.004,0.0,0.015
-0.003,0.008,10.471,0.012,0.009,0.01
0.022,0.002,10.272,-0.008,0.009,-0.017
-0.018,-0.012,10.023,-0.024,-0.015,0.004
0.013,0.014,9.797,0.006,0.016,-0.013
0.009,0.008,9.801,0.004,0.019,0.001
0.001,-0.01,9.793,0.004,-0.0,0.006
-0.014,-0.0,9.808,-0.002,0.009,0.026
