acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.01,0.007,9.807,-0.007,0.001,0.003
-0.013,0.011,9.803,-0.009,-0.015,0.002
-0.013,0.011,9.8,0.0,-0.008,0.008
-0.007,0.006,9.801,0.021,-0.009,-0.009
0.019,0.004,9.799,-0.0,-0.007,0.013
-0.009,-0.019,9.799,0.007,-0.008,0.012
0.005,0.004,9.797,-0.0,0.006,0.007
0.009,0.002,9.79,-0.005,0.004,-0.004
0.02,-0.015,9.793,0.013,0.0,0.002
-0.014,0.008,9.779,0.001,-0.014,0.003
0.005,-0.012,9.8,-0.004,-0.02,0.022
-0.008,0.011,9.79,0.003,0.011,0.001
-0.003,-0.001,9.796,0.019,-0.001,-0.011
-0.002,0.004,9.772,-0.008,-0.005,0.009
-0.005,-0.013,9.778,-0.01,0.01,-0.006
0.001,0.001,9.796,-0.005,0.01,-0.002
-0.001,0.001,9.362,-0.004,-0.002,0.016
-0.003,0.002,8.992,0.008,-0.008,0.013
0.003,0.006,8.673,0.013,0.004,0.005
0.002,-0.001,8.438,-0.002,0.013,-0.02
0.006,-0.013,8.314,-0.001,0.007,-0.008
0.019,0.008,8.307,0.012,0.001,-0.003
0.004,-0.011,8.421,0.002,0.001,-0.004
0.006,0.01,8.673,-0.01,-0.003,0.026
-0.019,-0.001,8.991,-0.011,-0.014,-0.014
0.008,-0.007,9.398,-0.003,-0.004,-0.013
0.002,-0.009,8.571,0.005,-0.001,0.016
0.0,0.009,10.079,-0.006,-0.003,-0.01
0.01,-0.007,10.333,0.003,-0.006,-0.009
-0.001,0.017,10.586,0.025,-0.001,0.005
0.006,-0.008,10.822,0.009,-0.005,0.009
0.008,-0.003,10.984,0.001,-0.007,-0.018
-0.002,-0.011,11.132,0.003,-0.005,-0.006
-0.008,0.002,11.246,0.027,0.004,-0.007
0.006,-0.001,11.287,-0.006,-0.012,0.01
0.005,-0.002,11.293,-0.008,-0.015,0.004
0.0,0.0,11.257,-0.007,0.019,-0.008
-0.018,-0.013,11.122,0.016,-0.004,-0.009
0.005,-0.004,10.998,-0.013,0.006,0.001
0.02,-0.016,10.818,-0.008,0.005,-0.01
0.004,-0.009,10.585,-0.001,-0.002,-0.007
0.001,-0.009,10.337,0.016,0.002,-0.007
-0.007,-0.004,10.066,0.024,0.016,0.011
-0.004,-0.006,9.802,-0.01,0.001,0.02
0.012,-0.007,9.785,-0.005,0.01,-0.006
0.007,-0.007,9.808,-0.003,-0.017,0.015
-0.003,0.007,9.805,-0.002,-0.009,0.002
-0.007,0.007,9.806,0.016,-0.019,-0.008
-0.007,0.001,9.809,-0.005,-0.008,0.018
0.018,0.006,9.812,0.015,0.007,-0.014
