acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.007,-0.0,9.808,-0.003,0.0,0.002
0.006,0.001,9.784,-0.006,0.005,0.016
0.006,0.006,9.825,0.007,0.005,0.001
0.001,-0.001,9.806,-0.0,-0.004,0.009
0.007,0.004,9.805,0.024,-0.013,-0.005
-0.022,0.0,9.803,-0.004,0.011,0.004
0.011,0.005,9.81,-0.008,0.013,0.009
0.014,-0.008,9.802,-0.007,0.007,-0.005
0.005,-0.001,9.795,0.018,-0.007,-0.007
-0.002,0.015,9.783,-0.013,-0.011,-0.007
-0.01,0.001,9.792,-0.006,-0.005,0.011
0.001,-0.001,9.796,0.002,-0.006,0.0
-0.002,0.0,9.804,0.018,-0.002,0.001
0.009,0.017,9.789,0.009,0.011,-0.008
0.001,-0.005,9.392,-0.003,-0.012,0.005
0.007,-0.013,9.011,-0.005,0.014,-0.006
-0.007,0.004,8.674,0.006,0.001,0.001
0.003,0.011,8.429,-0.018,0.009,-0.018
-0.018,0.004,8.315,0.011,0.009,-0.001
0.004,-0.002,8.305,0.002,0.003,-0.0
-0.004,-0.007,8.43,0.002,0.01,-0.004
-0.008,0.001,8.664,0.0,0.011,-0.021
-0.022,-0.003,8.995,0.003,0.017,-0.004
0.016,-0.005,9.376,0.014,-0.007,-0.003
-0.001,0.009,8.563,-0.013,-0.015,-0.007
-0.006,-0.017,10.14,-0.001,0.003,-0.023
-0.004,-0.002,10.478,0.004,0.008,-0.006
0.004,-0.009,10.74,-0.02,-0.003,-0.006
0.009,-0.017,10.975,0.009,-0.021,0.004
-0.013,0.006,11.146,0.007,-0.007,0.003
0.013,0.016,11.267,-0.009,-0.012,0.001
0.006,0.007,11.283,-0.004,0.004,0.009
0.002,-0.007,11.269,-0.003,-0.012,0.006
-0.008,-0.002,11.148,0.001,-0.006,0.004
0.008,0.014,10.986,0.015,-0.01,-0.001
-0.007,0.007,10.734,-0.0,0.015,0.013
-0.003,0.01,10.465,-0.016,0.016,0.012
-0.013,-0.007,10.107,-0.006,0.001,0.002
-0.002,-0.003,9.797,0.003,-0.003,-0.008
0.004,0.01,9.787,-0.003,-0.007,-0.009
0.005,0.022,9.812,-0.011,0.028,-0.008
-0.0,-0.013,9.803,-0.016,-0.012,-0.011
-0.005,-0.014,9.79,-0.012,0.002,-0.0
-0.01,0.011,9.8,-0.002,-0.006,-0.008
0.001,-0.028,9.814,0.008,0.0,0.002
-0.011,0.01,9.808,0.001,-0.012,0.009
0.007,0.022,9.796,-0.009,0.006,0.011
0.011,-0.023,9.803,-0.005,-0.009,0.002
0.005,0.001,9.802,-0.006,0.005,0.025
-0.015,-0.009,9.813,0.016,-0.011,-0.003
