acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.01,-0.021,9.765,0.006,-0.003,-0.007
-0.011,0.001,9.806,-0.011,-0.008,-0.007
0.009,-0.002,9.78,-0.011,-0.001,-0.006
0.007,0.004,9.803,-0.001,0.014,0.015
0.011,-0.016,9.798,0.003,-0.004,0.009
-0.005,0.004,9.785,-0.002,-0.002,-0.005
0.019,-0.012,9.797,0.013,-0.014,0.003
0.007,0.015,9.795,0.016,-0.003,0.013
0.011,-0.01,9.8,0.01,0.017,0.0
0.003,-0.005,9.797,-0.0,0.011,-0.019
-0.007,0.001,9.82,-0.002,-0.011,0.005
-0.008,0.002,9.796,0.011,0.001,-0.0
-0.01,0.01,9.464,0.002,0.0,0.007
-0.003,-0.01,9.137,0.003,0.003,0.002
0.009,0.009,8.841,0.014,0.004,-0.022
-0.017,0.005,8.633,0.01,-0.01,-0.002
0.021,0.011,8.445,0.0,0.011,-0.004
-0.001,0.02,8.318,0.003,-0.012,0.004
-0.011,0.001,8.3,0.016,-0.001,-0.005
-0.005,0.009,8.33,-0.01,-0.009,0.008
-0.002,0.013,8.461,0.006,0.018,-0.005
-0.002,0.007,8.632,0.006,-0.032,0.004
0.012,0.004,8.871,-0.014,-0.006,-0.011
0.007,-0.01,9.139,0.002,0.004,-0.004
0.003,0.01,9.473,-0.007,0.01,0.005
-0.002,0.006,8.782,-0.008,0.019,0.008
-0.009,0.005,10.093,0.016,0.005,0.003
-0.002,0.0,10.385,-0.017,0.012,0.001
-0.0,-0.007,10.63,-0.004,0.003,-0.01
0.004,0.005,10.858,-0.005,0.0,-0.017
0.005,0.007,11.057,0.002,-0.003,-0.008
-0.003,-0.018,11.196,-0.017,-0.019,0.004
-0.006,0.007,11.275,-0.014,-0.002,0.006
0.016,0.012,11.324,0.013,-0.017,-0.012
-0.01,0.028,11.296,0.006,-0.0,-0.005
-0.001,-0.017,11.195,0.015,-0.001,0.009
-0.016,0.013,11.041,-0.016,-0.012,-0.011
-0.015,-0.002,10.851,-0.018,-0.005,-0.011
-0.01,-0.01,10.648,0.001,-0.002,-0.007
0.005,-0.004,10.364,0.017,0.007,-0.013
0.005,-0.007,10.103,-0.005,0.016,-0.006
0.003,0.011,9.798,-0.008,-0.009,-0.005
0.004,0.008,9.794,0.003,0.01,0.012
-0.007,0.007,9.816,-0.008,0.014,0.011
0.006,0.004,9.79,0.008,0.008,-0.008
0.006,0.008,9.812,-0.006,0.009,-0.003
0.015,0.013,9.811,-0.001,0.009,0.009
-0.002,0.004,9.79,-0.002,0.007,-0.0
0.004,0.015,9.81,-0.004,-0.013,-0.002
0.001,-0.003,9.794,-0.007,0.009,-0.008
