acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.008,-0.0,9.797,0.008,0.006,0.003
-0.012,0.032,9.774,-0.007,-0.007,0.006
-0.006,-0.017,9.785,-0.014,-0.003,-0.012
-0.017,-0.007,9.786,-0.011,-0.006,-0.007
0.01,0.004,9.787,0.005,0.003,-0.006
-0.002,-0.003,9.803,-0.005,0.005,-0.005
-0.018,-0.022,9.799,0.002,0.001,-0.004
0.004,0.006,9.803,-0.003,-0.001,-0.008
0.006,-0.003,9.817,-0.003,-0.011,0.005
-0.021,0.006,9.784,-0.01,0.002,-0.026
-0.006,-0.008,9.794,-0.007,0.013,-0.005
-0.006,0.012,9.8,0.016,0.013,-0.0
-0.02,0.008,9.538,-0.017,-0.008,0.014
0.006,0.013,9.29,-0.007,0.007,0.006
0.001,-0.005,9.061,-0.012,0.016,0.014
0.014,0.0,8.834,0.005,0.015,0.0
-0.024,0.0,8.636,-0.005,-0.023,0.014
0.009,-0.012,8.504,0.008,0.006,-0.012
-0.001,-0.015,8.39,0.002,0.002,0.003
-0.004,0.016,8.33,-0.005,0.002,-0.011
-0.026,-0.012,8.306,-0.009,-0.015,-0.014
0.008,-0.011,8.309,-0.006,-0.01,-0.003
-0.006,0.005,8.391,-0.008,0.002,-0.001
-0.013,0.001,8.508,0.002,0.014,0.001
-0.014,-0.003,8.654,-0.014,-0.014,-0.03
0.01,0.004,8.831,-0.006,0.005,0.006
-0.006,0.002,9.062,0.013,0.006,0.005
-0.001,0.006,9.296,-0.002,-0.007,0.019
-0.011,0.003,9.546,0.007,0.009,0.011
-0.001,-0.01,8.33,-0.009,0.008,-0.002
0.007,-0.021,10.223,-0.008,0.005,-0.004
0.005,0.016,10.617,0.003,-0.001,0.004
-0.018,-0.003,10.917,-0.016,-0.007,0.012
0.013,0.006,11.164,0.008,0.013,0.004
-0.013,0.012,11.267,-0.005,0.016,-0.009
-0.006,-0.006,11.273,0.004,0.006,-0.0
-0.002,-0.016,11.172,-0.005,0.0,0.001
-0.006,-0.006,10.934,-0.007,0.005,0.01
0.003,-0.002,10.611,-0.003,-0.009,-0.0
-0.014,-0.003,10.221,0.017,0.001,0.002
0.007,-0.009,9.813,0.001,-0.001,0.001
0.003,0.011,9.801,-0.009,0.007,0.008
0.017,0.003,9.807,0.01,0.022,0.004
0.006,-0.001,9.792,0.012,-0.011,-0.002
0.007,-0.008,9.796,0.012,0.024,0.007
-0.001,-0.006,9.81,-0.007,-0.025,-0.014
-0.009,0.003,9.797,0.003,0.015,0.006
-0.005,0.01,9.788,0.003,-0.002,0.009
0.002,-0.007,9.798,0.007,0.003,-0.002
-0.002,0.015,9.793,0.005,-0.017,0.006
