acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.011,0.003,9.801,-0.004,-0.017,0.001
-0.012,-0.012,9.794,0.001,0.009,0.003
0.005,-0.01,9.784,0.005,-0.002,0.007
0.003,0.021,9.814,0.016,-0.0,0.012
-0.012,-0.008,9.796,0.006,-0.004,0.008
-0.003,0.008,9.802,-0.011,0.007,0.0
-0.009,0.005,9.803,-0.009,0.01,0.005
0.008,-0.01,9.8,0.018,0.008,-0.004
-0.01,0.001,9.791,-0.018,0.008,0.011
-0.001,0.005,9.789,-0.009,-0.017,-0.003
0.014,-0.007,9.803,-0.003,0.016,0.01
-0.009,-0.009,9.464,-0.008,-0.002,0.015
-0.011,0.017,9.141,-0.014,-0.016,-0.008
-0.017,0.009,8.876,0.023,-0.015,-0.012
-0.026,-0.015,8.619,0.013,0.003,-0.002
0.008,0.014,8.468,-0.01,-0.0,-0.013
0.008,0.001,8.346,0.004,0.001,-0.003
-0.022,-0.01,8.308,-0.008,-0.003,0.006
0.001,-0.013,8.318,-0.016,-0.02,0.01
-0.014,0.006,8.459,0.004,0.002,-0.01
0.015,0.005,8.631,0.012,-0.005,-0.007
-0.005,-0.004,8.872,-0.006,-0.003,0.003
-0.004,-0.0,9.145,0.001,-0.006,0.016
0.014,-0.003,9.456,-0.003,0.005,-0.017
-0.017,-0.002,8.414,-0.005,-0.009,0.013
0.007,-0.006,10.256,0.009,0.022,0.002
-0.019,0.005,10.687,0.002,-0.013,0.007
-0.01,0.0,11.016,-0.005,0.006,0.003
0.015,0.004,11.203,-0.016,-0.003,-0.007
0.006,0.027,11.292,-0.022,0.005,-0.007
0.003,0.01,11.224,0.015,0.01,0.018
-0.002,0.003,11.021,-0.009,0.0,0.003
-0.012,0.012,10.666,-0.004,0.003,-0.005
0.005,0.012,10.253,-0.004,0.003,0.005
-0.0,0.006,9.8,-0.001,-0.003,-0.005
-0.004,-0.013,9.81,-0.009,-0.004,-0.001
-0.008,0.001,9.798,0.006,0.005,-0.002
0.011,-0.001,9.811,0.005,0.003,-0.013
-0.006,0.015,9.777,0.006,-0.005,0.004
0.008,0.02,9.812,0.002,0.004,0.003
-0.003,0.004,9.82,-0.002,0.009,0.004
-0.007,0.004,9.81,0.012,0.019,-0.023
0.03,0.003,9.812,-0.008,0.002,0.011
0.002,-0.0,9.784,0.012,0.028,-0.001
-0.008,-0.001,9.806,0.002,-0.001,0.006
0.005,0.009,9.823,0.003,-0.011,-0.002
0.013,0.015,9.804,0.002,-0.019,0.005
0.031,-0.014,9.799,-0.008,0.013,0.025
0.0,-0.025,9.796,-0.01,-0.01,0.001
-0.006,0.005,9.82,0.017,-0.012,0.019
