acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.013,0.017,9.795,0.007,0.003,0.006
-0.018,-0.002,9.792,-0.012,-0.01,-0.008
-0.007,-0.003,9.777,-0.013,-0.001,-0.002
-0.003,-0.004,9.798,-0.011,-0.002,0.001
0.004,0.019,9.802,-0.001,-0.001,0.013
0.018,0.012,9.799,-0.003,-0.004,-0.003
0.009,-0.012,9.822,-0.004,-0.004,0.0
0.015,0.004,9.815,-0.004,-0.009,-0.002
-0.008,0.01,9.798,-0.005,0.027,-0.006
0.017,-0.016,9.799,-0.004,-0.015,-0.006
-0.002,-0.02,9.788,0.021,-0.012,0.003
-0.007,-0.014,9.385,0.006,0.003,-0.017
-0.001,-0.022,8.992,-0.016,0.017,-0.012
-0.008,0.006,8.679,-0.001,-0.009,0.018
0.015,-0.003,8.424,-0.004,0.012,0.004
0.007,-0.012,8.316,-0.013,0.001,0.021
0.004,-0.007,8.324,-0.006,-0.001,-0.015
-0.003,-0.011,8.426,-0.006,-0.008,0.003
-0.011,0.0,8.667,-0.006,0.008,-0.005
0.027,0.004,8.997,-0.015,-0.004,0.005
-0.008,0.003,9.358,0.023,-0.001,0.017
-0.006,-0.009,8.248,-0.019,-0.0,-0.005
0.01,0.013,10.05,0.013,0.012,-0.015
0.006,-0.02,10.277,-0.012,-0.002,0.005
-0.006,-0.009,10.511,-0.003,-0.003,-0.01
0.009,0.006,10.72,-0.006,-0.012,0.003
-0.016,-0.005,10.915,0.014,-0.008,-0.006
-0.009,-0.01,11.055,0.006,-0.006,-0.007
-0.006,0.006,11.176,-0.0,-0.005,-0.003
0.016,0.0,11.261,0.002,0.019,0.016
-0.005,0.019,11.281,0.003,-0.009,-0.004
0.006,0.011,11.285,-0.002,0.011,-0.007
-0.002,-0.005,11.245,-0.013,-0.001,0.015
0.009,0.006,11.175,0.019,0.014,-0.006
-0.0,0.003,11.041,-0.001,-0.007,0.005
0.009,-0.003,10.908,0.01,0.005,0.017
0.004,0.004,10.724,-0.013,0.025,-0.018
-0.009,-0.012,10.52,-0.005,-0.012,0.0
0.001,0.005,10.28,-0.018,-0.013,-0.001
-0.005,0.011,10.044,-0.001,-0.009,0.014
-0.016,0.01,9.778,0.004,-0.006,0.006
-0.009,-0.008,9.806,-0.001,-0.019,0.003
0.013,-0.002,9.797,0.004,0.008,-0.006
0.005,0.014,9.796,0.003,0.005,-0.0
0.01,-0.013,9.797,-0.004,0.0,0.01
0.012,0.008,9.804,0.002,0.001,-0.009
0.003,-0.001,9.804,0.007,0.014,0.015
-0.007,-0.0,9.787,0.021,0.005,-0.003
0.014,0.007,9.798,0.005,0.0,-0.01
0.01,-0.007,9.794,-0.0,0.016,-0.0
