acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.002,0.017,9.789,0.003,-0.003,0.008
0.003,-0.009,9.81,-0.012,-0.007,-0.0
-0.004,-0.006,9.786,-0.006,0.006,-0.001
0.01,0.007,9.804,-0.008,-0.009,0.014
-0.007,0.003,9.793,-0.017,-0.009,-0.025
-0.006,0.011,9.811,-0.004,0.001,0.001
-0.002,0.013,9.801,0.011,0.01,-0.001
-0.002,-0.011,9.8,0.02,-0.0,0.001
-0.002,-0.019,9.8,0.01,0.005,-0.004
0.009,0.008,9.798,0.01,-0.009,-0.016
-0.013,-0.01,9.797,-0.002,-0.014,-0.011
-0.003,-0.002,9.781,0.004,-0.01,0.01
0.009,-0.007,9.793,-0.001,0.007,-0.011
0.016,0.009,9.795,0.0,0.019,0.001
-0.007,-0.005,9.788,0.003,0.007,0.003
-0.013,0.007,9.374,0.004,0.001,-0.005
-0.018,-0.005,9.0,-0.0,-0.016,-0.008
-0.003,-0.001,8.671,0.01,0.01,0.017
0.017,-0.01,8.425,-0.0,-0.001,0.004
0.007,-0.009,8.311,0.013,-0.003,-0.004
0.005,0.009,8.314,0.012,0.002,0.003
-0.003,0.003,8.444,-0.001,-0.002,-0.015
-0.003,-0.006,8.677,-0.012,-0.014,-0.003
-0.012,-0.021,8.994,-0.001,-0.015,0.001
0.001,-0.008,9.38,-0.012,0.001,-0.005
0.009,-0.001,8.44,-0.0,-0.009,-0.015
-0.009,0.031,10.268,0.003,0.008,0.006
-0.013,0.0,10.682,-0.012,-0.003,0.014
0.002,0.003,11.017,0.01,0.01,0.001
0.01,-0.02,11.23,-0.002,-0.001,0.007
0.009,0.021,11.305,-0.005,0.002,-0.012
0.011,-0.004,11.215,0.01,0.008,0.018
0.004,0.002,11.015,0.004,0.001,0.004
0.012,0.005,10.683,0.029,0.005,-0.007
-0.005,0.016,10.253,-0.005,0.019,-0.003
0.002,-0.019,9.795,-0.002,0.008,0.002
0.003,-0.012,9.793,-0.007,0.006,-0.002
-0.011,-0.009,9.793,-0.004,0.006,-0.007
0.003,0.004,9.798,-0.013,-0.008,-0.006
-0.009,-0.01,9.804,-0.0,0.025,-0.014
-0.009,0.003,9.806,-0.002,-0.004,-0.014
-0.0,-0.012,9.791,0.01,0.008,0.001
0.01,-0.009,9.816,-0.007,-0.011,0.006
-0.0,-0.005,9.802,0.006,-0.007,-0.006
0.007,-0.027,9.797,0.002,0.004,0.001
0.006,-0.002,9.799,-0.003,0.005,0.002
0.001,-0.004,9.796,0.005,0.006,-0.021
-0.002,0.013,9.811,-0.009,0.005,0.011
-0.01,-0.006,9.794,0.015,0.011,-0.016
-0.005,0.002,9.796,0.005,-0.003,0.011
