acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.002,-0.019,9.793,0.003,0.007,-0.006
-0.001,-0.012,9.806,-0.002,0.002,-0.007
0.013,-0.009,9.805,-0.018,0.001,-0.016
0.012,0.013,9.788,0.011,0.004,0.014
0.017,0.009,9.791,0.005,-0.003,-0.008
0.002,0.001,9.812,-0.002,-0.017,-0.016
0.014,-0.01,9.786,0.007,-0.004,-0.011
0.008,-0.013,9.817,-0.003,0.01,-0.009
-0.018,-0.001,9.822,0.021,-0.002,-0.01
0.011,-0.002,9.809,-0.0,0.017,-0.007
0.006,-0.01,9.816,-0.004,-0.002,0.001
-0.009,-0.016,9.803,-0.014,-0.006,-0.003
-0.017,-0.001,9.805,0.006,-0.005,0.002
0.009,-0.003,9.779,0.005,-0.002,-0.011
-0.007,-0.001,9.523,0.002,0.001,-0.012
0.001,0.0,9.268,-0.032,-0.004,0.011
0.005,-0.003,9.015,0.008,-0.009,0.003
0.0,-0.007,8.8,-0.012,-0.005,-0.004
0.014,0.006,8.599,0.011,-0.001,0.004
-0.007,-0.016,8.452,-0.024,-0.004,0.011
-0.012,0.012,8.361,-0.001,0.001,-0.005
0.003,0.006,8.305,-0.008,-0.014,-0.011
0.002,-0.005,8.301,-0.01,-0.017,-0.004
-0.014,-0.014,8.343,0.008,-0.005,0.006
0.008,-0.01,8.476,0.002,-0.004,0.012
-0.0,-0.005,8.599,0.002,-0.015,0.003
-0.017,0.0,8.795,0.007,0.01,0.007
-0.018,-0.008,9.016,0.007,0.005,0.017
-0.006,-0.008,9.255,0.006,0.016,-0.009
0.008,-0.008,9.523,-0.003,0.001,-0.002
-0.004,0.012,8.377,0.0,-0.013,0.008
0.004,-0.012,10.118,-0.039,-0.016,0.02
-0.003,0.014,10.455,0.001,0.016,-0.002
-0.004,-0.0,10.739,-0.002,0.028,-0.0
0.006,0.003,10.987,-0.006,-0.01,0.021
-0.012,-0.002,11.161,0.009,-0.007,0.01
0.008,0.012,11.268,-0.0,0.015,0.006
-0.011,0.009,11.301,-0.005,0.006,-0.007
0.002,0.004,11.248,-0.015,-0.001,-0.002
-0.002,0.01,11.14,0.008,0.018,0.002
0.007,0.011,10.974,-0.022,0.013,0.01
0.007,-0.012,10.75,0.003,0.009,-0.012
0.01,-0.01,10.466,0.002,-0.006,0.012
0.012,0.028,10.135,-0.012,-0.006,0.013
-0.033,-0.008,9.794,0.002,-0.007,0.001
-0.008,0.001,9.795,0.014,-0.015,-0.019
-0.002,0.003,9.794,-0.012,0.001,0.024
-0.013,0.002,9.806,0.003,-0.011,0.008
-0.014,-0.006,9.806,-0.001,0.011,0.009
0.006,-0.004,9.808,-0.012,0.002,0.006
