acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.001,0.008,9.797,0.006,0.005,0.006
0.002,0.009,9.797,0.015,-0.006,0.002
0.001,0.022,9.802,0.01,-0.007,-0.004
-0.014,0.01,9.823,0.008,0.005,-0.001
0.013,-0.013,9.787,-0.018,-0.003,-0.011
-0.019,0.002,9.798,-0.015,-0.001,0.001
-0.024,0.012,9.794,0.015,-0.006,-0.024
-0.013,0.004,9.801,-0.004,-0.019,-0.012
0.008,0.0,9.799,0.011,0.004,0.019
-0.004,-0.018,9.819,0.016,0.028,0.01
-0.0,0.007,9.795,0.009,-0.001,0.019
-0.012,-0.008,9.787,0.007,-0.0,-0.003
0.01,0.001,9.797,0.0,0.004,0.002
0.011,-0.004,9.812,-0.02,0.001,0.013
-0.002,0.002,9.535,0.021,-0.013,0.004
0.005,0.007,9.27,0.007,-0.016,-0.007
0.009,0.003,9.011,0.027,-0.002,-0.002
-0.022,-0.004,8.789,0.003,-0.009,-0.013
0.003,-0.024,8.6,0.005,0.016,-0.009
-0.004,-0.009,8.469,0.014,-0.01,-0.017
0.021,0.019,8.343,0.009,-0.008,-0.003
-0.0,-0.009,8.305,0.013,0.001,0.006
0.008,0.014,8.311,0.004,-0.018,-0.001
0.016,-0.012,8.35,-0.001,-0.006,-0.005
0.008,0.018,8.451,0.005,-0.008,0.016
-0.003,-0.009,8.614,0.014,0.009,0.013
0.005,0.003,8.786,0.001,0.01,0.008
0.0,-0.003,9.009,0.022,-0.008,-0.006
0.002,0.014,9.269,0.003,0.001,-0.017
-0.004,0.001,9.515,0.014,-0.005,0.008
0.011,-0.004,8.821,-0.004,0.005,-0.006
0.003,0.018,10.263,0.008,-0.01,-0.008
0.006,-0.006,10.684,0.01,-0.008,-0.009
-0.009,0.012,10.996,-0.006,0.02,-0.003
0.004,0.012,11.233,-0.014,0.006,0.007
0.008,0.005,11.327,-0.002,-0.011,0.005
0.006,-0.012,11.227,-0.002,-0.01,-0.003
-0.013,-0.023,11.01,0.002,0.011,0.006
0.023,-0.012,10.659,-0.012,0.01,0.004
0.017,-0.005,10.27,-0.001,0.003,-0.0
-0.011,0.0,9.801,-0.006,0.008,0.008
-0.014,-0.002,9.795,-0.002,0.011,0.015
0.003,-0.012,9.782,0.01,0.001,-0.009
0.004,0.008,9.791,0.004,-0.01,0.004
-0.007,-0.015,9.794,0.008,-0.004,-0.021
-0.009,0.009,9.788,-0.007,-0.024,-0.011
0.0,-0.004,9.794,-0.006,0.005,-0.008
0.001,-0.011,9.801,0.004,-0.006,-0.006
-0.005,-0.02,9.798,-0.004,-0.013,0.004
0.006,0.003,9.783,0.026,-0.01,-0.022
