acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.008,-0.0,9.806,0.013,0.001,0.003
0.009,-0.019,9.809,0.004,-0.009,0.001
-0.005,0.003,9.801,-0.028,-0.013,-0.014
0.015,-0.003,9.803,0.001,-0.001,-0.004
0.004,-0.0,9.799,0.016,-0.002,-0.003
0.009,0.004,9.802,0.002,0.003,0.007
-0.004,-0.007,9.799,0.003,0.011,-0.017
-0.001,0.022,9.792,-0.009,-0.021,-0.001
0.003,-0.002,9.79,-0.001,0.022,0.007
-0.013,-0.009,9.796,-0.027,-0.002,0.008
-0.012,0.001,9.795,-0.001,-0.002,-0.001
0.005,-0.007,9.801,0.0,0.019,0.012
0.0,0.0,9.796,0.011,-0.007,-0.0
0.005,0.001,9.816,-0.009,-0.017,-0.001
0.018,0.002,9.791,0.009,-0.01,0.019
-0.003,-0.006,9.5,0.005,-0.001,-0.015
0.004,-0.002,9.261,-0.011,-0.012,0.01
-0.004,0.008,9.012,0.006,0.0,0.006
-0.005,-0.015,8.791,0.022,-0.007,-0.001
0.011,0.014,8.61,0.013,-0.011,0.012
0.005,-0.005,8.46,0.017,-0.003,0.011
-0.006,-0.001,8.356,-0.005,0.021,0.001
0.005,0.01,8.298,-0.004,0.009,-0.017
0.011,0.001,8.285,-0.001,0.029,0.011
-0.018,-0.0,8.359,-0.011,-0.002,-0.009
-0.006,-0.019,8.457,0.004,-0.006,0.012
0.009,-0.006,8.611,0.01,-0.008,0.008
-0.002,-0.009,8.773,-0.017,0.017,-0.012
-0.009,-0.022,9.004,0.006,0.006,-0.017
-0.004,0.0,9.246,0.009,-0.011,0.016
-0.007,0.025,9.522,0.001,-0.0,0.007
0.02,0.008,8.993,0.0,-0.009,0.01
-0.009,-0.036,10.058,-0.016,-0.004,-0.002
-0.003,-0.003,10.303,-0.008,-0.009,0.001
0.023,0.021,10.554,0.002,-0.017,-0.015
0.001,0.01,10.765,-0.001,0.0,0.014
0.001,0.005,10.939,-0.003,-0.012,-0.014
0.013,-0.0,11.098,-0.006,-0.002,0.017
-0.006,0.022,11.205,-0.02,0.007,-0.014
-0.012,-0.012,11.289,-0.005,0.012,-0.004
0.002,-0.005,11.306,0.03,0.001,0.012
-0.01,0.013,11.269,-0.001,-0.002,0.006
0.004,-0.001,11.19,-0.021,-0.015,0.002
-0.003,-0.001,11.1,-0.01,-0.011,-0.008
-0.018,-0.005,10.962,0.008,-0.012,-0.001
0.006,-0.001,10.766,0.028,-0.003,0.008
-0.008,0.008,10.567,-0.005,-0.003,-0.029
0.011,-0.015,10.304,-0.012,0.024,0.003
0.017,-0.02,10.078,-0.004,-0.001,0.017
0.007,-0.005,9.803,-0.009,0.002,0.007
