acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.004,0.003,9.798,-0.016,-0.011,-0.004
-0.007,0.002,9.785,0.002,-0.017,-0.012
0.009,-0.003,9.808,0.008,-0.002,-0.003
0.021,0.012,9.793,0.011,0.016,-0.014
0.0,0.001,9.808,0.003,-0.014,-0.011
0.015,0.018,9.803,0.01,-0.001,0.004
0.022,0.004,9.803,0.002,0.002,-0.003
0.012,-0.008,9.815,0.011,0.005,0.007
-0.008,-0.025,9.8,0.002,-0.002,0.002
0.016,-0.015,9.803,0.008,-0.015,-0.005
0.0,0.003,9.794,0.004,0.006,-0.004
0.014,0.002,9.799,0.002,-0.001,-0.005
-0.004,0.007,9.335,0.004,-0.011,-0.015
0.016,0.006,8.931,-0.013,-0.0,-0.008
0.009,0.005,8.593,-0.001,-0.007,0.003
0.007,-0.009,8.373,-0.009,-0.007,-0.004
-0.013,0.005,8.281,-0.003,-0.006,0.007
0.009,0.007,8.382,0.011,0.015,0.009
-0.001,-0.022,8.592,-0.006,-0.014,0.002
-0.007,-0.014,8.901,0.007,0.005,0.007
0.007,0.007,9.331,-0.001,-0.014,0.0
-0.017,-0.013,8.15,-0.003,0.011,0.001
0.002,-0.001,10.118,0.0,0.007,-0.003
-0.006,0.005,10.415,0.012,-0.029,0.004
-0.0,0.003,10.68,-0.003,0.013,-0.007
-0.006,-0.016,10.891,0.009,-0.013,0.003
0.013,0.01,11.091,0.006,0.014,0.004
0.0,-0.008,11.228,-0.011,0.016,0.005
-0.011,0.001,11.302,0.003,-0.006,-0.006
-0.003,-0.0,11.302,0.016,-0.017,0.009
-0.006,0.022,11.218,0.002,0.012,0.017
0.005,-0.018,11.098,0.008,0.012,0.011
0.017,-0.021,10.917,-0.006,0.005,-0.011
0.012,0.004,10.688,-0.006,-0.008,-0.001
-0.011,-0.004,10.412,-0.001,-0.0,-0.005
-0.015,0.001,10.119,-0.001,0.004,-0.01
-0.017,-0.009,9.801,-0.013,-0.007,0.003
-0.005,0.012,9.815,-0.003,0.002,-0.01
0.001,0.006,9.815,0.001,-0.003,-0.01
-0.0,-0.001,9.825,0.001,-0.004,-0.008
0.007,0.001,9.78,-0.008,-0.004,-0.007
0.001,0.006,9.807,-0.024,-0.004,-0.016
-0.01,-0.003,9.795,-0.004,0.007,0.005
0.014,-0.002,9.813,0.01,-0.02,-0.006
-0.001,0.005,9.786,-0.001,-0.003,-0.01
0.017,-0.001,9.79,-0.001,-0.015,-0.004
0.004,-0.012,9.813,0.016,0.014,0.008
-0.006,-0.0,9.797,0.004,-0.014,0.005
-0.008,-0.012,9.801,0.001,-0.004,0.008
-0.012,-0.008,9.791,0.004,-0.008,0.012
