acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.002,0.008,9.795,-0.006,-0.002,0.005
-0.005,-0.005,9.803,0.007,-0.005,-0.015
0.0,0.012,9.804,-0.004,-0.008,-0.008
0.006,0.013,9.79,0.004,-0.001,0.002
-0.006,-0.004,9.8,-0.001,-0.003,0.001
-0.006,0.007,9.779,-0.015,-0.004,-0.006
-0.006,-0.012,9.808,0.004,-0.006,-0.016
-0.012,0.006,9.805,-0.001,-0.003,0.021
0.009,-0.017,9.789,-0.009,0.016,-0.019
0.022,0.001,9.793,-0.003,0.007,0.001
0.003,-0.0,9.792,-0.011,0.006,-0.008
0.018,0.023,9.4,0.019,0.001,0.015
-0.004,-0.026,9.048,-0.009,-0.007,-0.007
-0.01,0.0,8.737,-0.001,-0.005,0.004
0.003,-0.001,8.512,-0.006,0.002,-0.003
0.008,-0.017,8.344,0.015,-0.011,-0.005
0.006,0.012,8.298,-0.0,0.006,0.003
0.0,0.01,8.339,0.007,-0.006,0.004
-0.004,-0.011,8.507,-0.004,0.021,0.005
-0.017,-0.016,8.739,0.002,-0.006,-0.017
0.001,0.004,9.044,-0.007,-0.007,0.002
-0.002,-0.006,9.417,-0.0,0.009,0.004
-0.013,-0.024,8.854,0.01,-0.012,-0.013
0.013,-0.0,10.118,-0.005,0.007,-0.002
0.002,0.026,10.406,0.003,0.014,-0.009
0.006,-0.001,10.67,-0.007,-0.008,0.014
0.001,0.008,10.907,-0.008,0.002,-0.001
-0.001,0.008,11.116,-0.006,0.012,-0.01
-0.002,-0.002,11.222,-0.007,0.005,0.008
0.012,-0.011,11.277,-0.007,-0.006,0.007
-0.007,0.009,11.294,0.015,-0.001,0.016
0.009,-0.016,11.22,0.02,-0.001,0.012
0.001,0.008,11.091,0.008,-0.01,0.015
-0.011,0.018,10.918,-0.012,0.0,-0.005
-0.003,0.002,10.675,0.012,-0.015,-0.005
-0.006,-0.013,10.41,-0.007,-0.01,-0.001
-0.008,-0.006,10.115,-0.003,0.013,-0.002
-0.002,-0.006,9.802,-0.004,-0.017,-0.007
0.003,0.003,9.798,-0.006,0.001,0.005
0.012,0.0,9.806,0.017,0.003,0.009
0.005,-0.005,9.802,-0.007,-0.019,0.007
-0.003,0.005,9.778,0.014,-0.005,0.0
0.003,0.01,9.803,0.016,0.007,0.006
-0.003,0.007,9.811,-0.02,0.012,0.006
-0.001,-0.008,9.815,0.003,-0.011,0.006
0.0,-0.008,9.812,0.005,0.015,-0.014
-0.003,0.01,9.797,-0.004,-0.008,0.015
-0.006,0.012,9.797,-0.008,0.01,-0.0
-0.007,0.016,9.798,0.001,-0.002,0.004
0.01,0.002,9.784,-0.002,0.012,-0.0
