acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.001,-0.007,9.803,0.004,-0.009,-0.003
-0.006,0.015,9.799,0.009,-0.021,-0.008
-0.012,-0.016,9.811,0.005,-0.002,0.01
0.008,-0.002,9.805,-0.007,0.016,-0.005
-0.009,0.01,9.806,-0.007,0.007,-0.006
0.008,0.002,9.794,-0.013,0.005,0.003
0.013,0.007,9.792,-0.011,0.013,-0.003
-0.002,-0.013,9.791,0.005,0.01,0.002
0.006,-0.013,9.813,-0.012,-0.012,-0.004
0.01,-0.014,9.811,0.02,0.003,-0.011
0.004,0.01,9.797,-0.01,0.002,0.028
0.021,0.002,9.803,-0.002,0.002,0.018
0.007,0.004,9.434,-0.001,0.012,0.013
0.006,0.004,9.149,-0.015,0.005,-0.009
0.003,-0.018,8.872,0.007,-0.009,-0.008
-0.001,-0.004,8.634,0.006,-0.017,-0.002
-0.004,-0.005,8.434,-0.008,-0.021,0.015
0.012,0.011,8.333,-0.023,0.022,-0.003
-0.0,-0.004,8.301,-0.008,0.01,-0.017
-0.022,0.009,8.342,-0.017,-0.006,0.0
0.005,-0.001,8.465,0.004,0.003,0.003
-0.005,0.006,8.602,-0.003,-0.001,-0.002
-0.024,-0.0,8.864,-0.008,0.003,0.006
-0.002,0.018,9.15,0.01,-0.003,-0.008
0.003,0.008,9.479,-0.001,-0.003,0.004
0.002,-0.007,8.478,0.023,-0.004,0.015
-0.001,-0.002,10.061,0.006,-0.004,-0.008
-0.001,0.004,10.34,-0.012,0.008,-0.03
-0.002,-0.001,10.591,0.004,0.002,0.002
0.003,-0.0,10.821,-0.009,0.014,-0.014
0.003,0.001,10.978,-0.006,-0.003,0.018
0.001,0.0,11.145,0.006,0.005,0.001
-0.007,0.0,11.23,0.028,-0.005,0.01
0.005,0.008,11.296,-0.006,0.012,0.002
0.016,0.005,11.299,0.013,0.013,0.004
0.002,-0.001,11.254,-0.011,0.016,-0.002
0.004,-0.001,11.137,0.015,-0.022,0.002
-0.002,0.003,10.997,0.004,-0.019,0.016
-0.003,0.019,10.823,-0.012,0.008,0.01
-0.015,-0.006,10.602,0.002,-0.006,0.02
-0.01,0.002,10.343,0.008,0.008,0.011
-0.004,0.006,10.074,0.008,-0.014,0.007
-0.015,-0.002,9.792,0.021,-0.018,0.021
0.006,-0.006,9.809,-0.007,0.004,0.005
0.002,-0.005,9.79,0.004,-0.005,-0.0
-0.009,-0.007,9.8,-0.0,-0.011,0.017
0.001,-0.009,9.787,-0.003,0.0,0.001
-0.006,-0.01,9.806,-0.005,-0.005,-0.011
0.003,0.014,9.797,0.012,-0.007,0.006
0.007,0.001,9.804,0.01,-0.007,-0.004
