acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.004,-0.012,9.789,-0.012,0.006,-0.009
-0.003,0.009,9.791,0.004,-0.03,-0.009
-0.006,-0.009,9.806,-0.004,-0.004,-0.008
0.001,-0.002,9.806,0.016,0.015,0.015
0.006,0.012,9.792,-0.005,-0.009,0.007
0.017,0.005,9.795,-0.005,0.005,-0.016
0.021,-0.003,9.798,0.011,-0.012,0.009
-0.003,-0.016,9.8,0.004,0.004,0.015
-0.004,0.014,9.801,-0.005,-0.014,0.013
-0.012,0.004,9.795,-0.003,-0.003,-0.01
-0.001,-0.01,9.815,-0.011,-0.014,-0.005
-0.003,-0.001,9.818,-0.001,0.015,-0.013
0.02,0.019,9.802,0.023,0.003,0.001
0.002,0.005,9.796,0.004,0.005,0.001
-0.009,-0.009,9.808,-0.005,0.008,-0.007
0.005,0.006,9.797,0.002,-0.001,0.012
0.008,-0.007,9.391,0.008,-0.014,-0.011
-0.016,-0.003,8.972,-0.011,-0.01,0.007
-0.001,0.007,8.645,0.005,-0.015,-0.002
0.022,0.006,8.437,-0.006,-0.016,0.01
0.004,0.009,8.305,-0.012,-0.005,-0.005
0.001,0.007,8.323,0.005,0.008,-0.005
0.003,0.012,8.441,-0.024,-0.015,-0.012
-0.017,0.004,8.675,0.005,-0.009,-0.011
0.001,-0.014,8.984,0.018,-0.008,0.007
-0.008,0.015,9.358,-0.009,-0.019,0.018
-0.005,-0.0,8.334,-0.008,-0.003,0.005
-0.002,-0.007,10.083,-0.004,-0.005,0.014
0.001,0.001,10.331,0.011,0.011,0.006
-0.003,0.023,10.608,-0.02,0.005,-0.007
0.009,0.009,10.818,0.011,0.01,-0.01
-0.003,-0.009,10.996,0.002,0.001,0.008
-0.001,-0.002,11.141,0.015,0.014,-0.005
-0.008,0.004,11.238,0.004,0.003,0.001
-0.005,-0.004,11.287,-0.014,-0.006,0.001
-0.002,0.001,11.293,-0.004,-0.008,-0.006
0.003,-0.023,11.242,-0.007,0.007,0.005
0.01,0.013,11.132,0.007,-0.005,-0.014
0.014,0.003,11.003,-0.007,0.014,0.001
0.015,-0.017,10.809,0.003,0.001,0.005
0.008,0.014,10.583,-0.001,-0.007,-0.011
-0.003,-0.008,10.338,-0.002,0.015,0.017
0.005,-0.019,10.094,-0.001,-0.004,-0.008
-0.008,-0.008,9.803,-0.008,0.009,0.007
0.006,0.006,9.81,0.006,0.004,0.007
-0.005,-0.013,9.802,0.008,-0.01,0.006
-0.001,-0.003,9.8,-0.002,0.003,0.002
-0.007,0.0,9.792,-0.003,0.005,-0.008
-0.01,-0.003,9.787,0.019,-0.004,0.007
-0.005,0.014,9.798,-0.004,-0.004,0.006
