acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.001,-0.022,9.812,0.02,0.0,0.004
-0.002,-0.001,9.807,-0.018,-0.009,-0.004
-0.002,0.002,9.807,0.01,-0.022,0.007
0.006,0.013,9.797,0.001,-0.011,-0.011
-0.003,0.011,9.797,0.001,0.003,-0.005
-0.011,-0.002,9.779,0.005,-0.003,0.004
-0.007,0.009,9.816,0.018,-0.008,0.0
0.007,0.005,9.795,0.018,0.002,0.013
-0.005,-0.027,9.813,0.002,-0.006,-0.003
-0.014,0.005,9.801,-0.004,-0.022,0.007
0.017,-0.009,9.786,0.022,0.013,0.008
0.005,-0.002,9.789,-0.01,0.002,-0.02
-0.005,0.006,9.334,-0.002,-0.001,-0.014
-0.004,-0.011,8.918,-0.004,-0.011,0.012
0.002,-0.007,8.583,0.006,-0.002,-0.002
-0.014,0.001,8.353,0.009,0.005,-0.002
-0.011,0.032,8.302,0.013,-0.011,0.012
0.003,0.002,8.339,-0.004,0.013,0.013
0.007,-0.006,8.59,-0.009,0.012,-0.006
-0.017,0.005,8.924,0.009,0.018,0.005
-0.016,-0.0,9.356,-0.008,-0.011,0.008
0.0,0.005,8.553,-0.009,0.0,-0.007
0.001,-0.001,10.197,-0.007,-0.017,-0.011
-0.001,0.003,10.542,0.009,0.012,-0.017
0.006,-0.006,10.865,-0.001,0.002,-0.012
-0.006,-0.01,11.102,0.012,0.006,0.01
0.004,0.002,11.253,-0.011,0.007,-0.007
0.01,0.006,11.303,-0.014,0.0,0.028
0.004,-0.001,11.255,-0.002,-0.017,0.01
-0.002,0.014,11.091,-0.012,0.003,-0.002
0.003,0.011,10.854,0.0,0.011,0.009
0.008,0.005,10.569,0.006,-0.017,0.01
0.008,0.012,10.201,-0.005,-0.002,-0.025
0.023,0.006,9.792,0.011,-0.001,-0.005
-0.009,-0.003,9.802,-0.004,0.005,0.003
0.017,0.006,9.809,0.014,-0.009,-0.001
0.003,-0.003,9.806,-0.012,-0.0,-0.013
0.01,0.009,9.799,-0.004,-0.003,0.011
0.007,0.009,9.796,0.004,-0.017,0.008
-0.003,0.009,9.785,-0.001,-0.007,-0.003
0.01,0.002,9.808,-0.014,-0.012,-0.021
-0.001,0.008,9.811,0.014,-0.006,0.01
-0.001,0.001,9.79,-0.005,-0.006,0.012
0.005,0.004,9.813,-0.01,0.003,0.017
0.006,0.005,9.807,0.011,0.007,0.012
-0.003,-0.02,9.789,0.006,-0.002,0.028
0.012,-0.026,9.812,0.012,0.0,-0.003
-0.003,0.006,9.801,0.006,0.007,0.014
-0.011,0.006,9.818,0.005,0.003,-0.009
-0.008,-0.014,9.782,-0.001,-0.011,-0.011
