acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.014,0.005,9.807,0.003,-0.002,-0.008
-0.012,-0.015,9.808,-0.012,-0.012,0.008
0.02,0.005,9.798,-0.013,0.007,-0.004
-0.006,-0.01,9.783,-0.003,-0.002,-0.005
-0.012,-0.004,9.809,0.007,0.008,0.016
0.008,-0.004,9.807,-0.007,-0.008,-0.011
0.002,0.02,9.813,-0.003,-0.012,0.006
0.002,-0.017,9.799,-0.001,-0.009,0.012
-0.005,0.009,9.789,-0.006,0.004,0.002
0.007,0.02,9.796,-0.001,-0.005,0.004
0.008,-0.017,9.791,0.005,-0.01,0.003
-0.001,-0.019,9.793,-0.0,0.017,0.005
0.002,0.005,9.791,-0.012,-0.003,-0.006
-0.008,0.013,9.792,-0.003,0.007,-0.004
0.004,0.009,9.542,0.01,0.016,0.018
0.021,0.006,9.277,0.003,-0.001,-0.008
0.002,0.002,9.053,-0.004,-0.003,0.025
0.009,-0.014,8.848,-0.002,-0.003,-0.003
-0.008,-0.021,8.649,-0.001,0.001,0.007
-0.001,0.005,8.505,0.003,0.005,0.002
-0.008,-0.001,8.392,0.009,0.009,-0.003
-0.006,-0.009,8.323,-0.004,0.009,-0.006
-0.008,-0.016,8.303,0.0,-0.014,-0.008
-0.003,0.004,8.302,-0.009,-0.007,0.0
0.001,0.026,8.393,0.001,-0.008,0.002
-0.006,0.0,8.496,-0.009,-0.022,0.003
-0.01,0.003,8.651,-0.001,0.019,-0.003
0.009,-0.0,8.844,0.006,-0.012,0.02
-0.011,-0.02,9.028,0.015,-0.005,-0.001
-0.014,0.003,9.285,0.005,-0.017,-0.003
-0.012,-0.002,9.539,-0.006,-0.009,-0.007
0.022,0.005,8.439,0.011,0.002,0.005
0.015,-0.019,10.068,0.011,0.013,-0.001
0.004,-0.012,10.348,0.007,-0.007,-0.009
-0.006,0.015,10.612,0.006,0.011,-0.009
-0.019,-0.009,10.815,-0.007,0.008,-0.012
-0.004,0.002,10.987,-0.002,-0.011,-0.028
0.007,-0.011,11.152,0.013,-0.02,-0.009
0.005,-0.01,11.255,0.005,-0.034,-0.002
0.005,0.006,11.286,0.023,-0.006,-0.012
-0.019,0.002,11.29,-0.01,0.006,0.011
0.004,-0.021,11.234,0.009,0.005,-0.006
0.007,0.006,11.129,-0.009,-0.004,0.005
0.006,0.004,10.995,0.006,-0.004,0.01
0.001,0.013,10.824,-0.005,0.007,-0.008
-0.004,-0.003,10.59,-0.002,-0.012,-0.007
0.008,0.01,10.332,-0.011,0.009,-0.002
0.015,-0.002,10.086,-0.015,0.004,-0.021
-0.005,0.004,9.803,-0.001,0.005,-0.006
0.006,-0.003,9.779,-0.006,-0.026,-0.011
