acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.006,-0.002,9.797,0.007,0.008,-0.0
-0.003,0.008,9.803,-0.005,-0.006,0.005
0.009,0.016,9.807,0.006,-0.005,0.009
0.009,-0.002,9.795,-0.001,-0.019,0.006
0.0,0.013,9.807,0.006,-0.001,0.011
0.0,0.007,9.786,0.021,0.004,-0.001
-0.011,0.021,9.795,-0.001,0.018,-0.008
0.009,-0.007,9.802,-0.009,-0.017,-0.009
0.003,-0.01,9.799,-0.01,-0.015,-0.013
-0.007,-0.007,9.82,-0.001,-0.001,0.007
-0.01,0.006,9.799,0.003,0.007,-0.001
-0.022,-0.015,9.796,0.014,0.013,0.024
-0.004,-0.01,9.788,-0.006,0.018,-0.008
-0.011,0.01,9.337,-0.019,-0.012,-0.019
0.005,0.007,8.916,0.011,-0.004,-0.006
0.004,0.007,8.595,-0.001,-0.005,0.002
-0.006,0.02,8.368,-0.003,0.003,-0.001
-0.006,0.007,8.303,0.007,-0.001,-0.005
0.011,0.005,8.394,-0.031,-0.014,0.02
0.011,0.014,8.594,-0.016,-0.003,0.006
-0.003,0.007,8.905,-0.018,-0.017,-0.01
-0.008,0.035,9.33,0.018,0.01,-0.012
-0.006,0.02,8.418,-0.011,0.01,-0.002
0.012,-0.004,10.074,0.01,0.005,-0.01
-0.015,-0.012,10.343,-0.006,0.007,-0.005
-0.009,-0.016,10.6,0.017,0.0,-0.02
0.007,0.003,10.797,-0.006,-0.006,-0.01
0.023,-0.02,11.002,-0.015,0.009,0.002
0.0,0.006,11.132,-0.011,-0.005,-0.005
0.001,0.018,11.241,0.003,0.005,-0.003
0.004,-0.011,11.309,-0.003,0.01,-0.001
0.02,0.006,11.292,-0.011,0.017,0.002
-0.008,0.001,11.243,-0.004,0.003,0.01
0.004,-0.004,11.14,0.004,-0.004,0.008
-0.006,0.008,10.979,0.03,0.009,0.006
-0.0,-0.005,10.793,0.007,-0.004,0.016
-0.013,-0.004,10.59,-0.002,-0.002,0.002
0.005,-0.008,10.347,0.016,-0.008,0.009
-0.002,0.013,10.084,0.011,-0.002,-0.004
-0.008,-0.013,9.803,0.01,-0.024,0.0
-0.007,0.005,9.807,0.009,0.0,0.004
0.021,0.006,9.804,0.005,0.014,0.003
0.002,-0.014,9.787,0.014,-0.022,0.016
0.016,0.003,9.815,0.012,-0.018,-0.02
0.001,-0.002,9.8,-0.006,0.022,-0.022
0.004,0.007,9.806,-0.002,-0.007,-0.005
0.012,-0.008,9.807,-0.001,0.012,0.007
0.019,-0.009,9.8,-0.003,0.013,-0.002
-0.008,-0.003,9.801,0.008,-0.015,0.01
0.001,-0.006,9.796,0.019,-0.002,0.002
