acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.001,-0.011,9.778,0.002,-0.005,0.0
0.007,-0.004,9.81,0.002,0.013,-0.009
0.008,-0.021,9.802,0.003,0.013,0.01
-0.013,-0.008,9.824,-0.009,-0.002,-0.005
-0.007,-0.013,9.798,0.001,0.002,-0.004
0.013,-0.005,9.801,-0.011,-0.009,0.001
-0.012,0.011,9.787,-0.005,0.017,0.004
0.003,0.022,9.806,0.003,-0.014,0.01
-0.008,-0.002,9.802,-0.014,0.013,0.003
-0.01,0.003,9.792,-0.024,0.007,0.005
0.017,0.005,9.809,-0.006,0.0,0.009
-0.015,-0.004,9.802,0.017,-0.003,0.008
-0.013,-0.006,9.823,0.005,0.001,-0.01
0.012,0.012,9.809,0.001,0.001,0.002
-0.012,-0.005,9.546,-0.001,0.006,0.003
0.004,-0.006,9.276,0.014,-0.021,0.005
0.003,0.002,9.04,-0.006,-0.005,0.003
0.008,0.004,8.843,-0.005,0.004,0.002
-0.009,-0.001,8.68,-0.007,-0.01,-0.001
0.02,0.011,8.504,0.008,-0.004,-0.005
-0.02,0.002,8.393,0.009,0.008,0.009
0.017,0.0,8.338,-0.01,0.002,-0.01
-0.0,0.007,8.277,0.002,-0.006,-0.007
-0.009,-0.012,8.316,-0.007,-0.007,-0.017
0.003,0.002,8.384,-0.005,0.017,0.0
0.002,0.007,8.512,0.024,-0.005,0.001
-0.007,0.019,8.641,0.011,0.01,0.0
0.008,-0.012,8.841,0.022,-0.008,-0.001
-0.007,-0.01,9.045,0.007,0.009,0.007
0.02,-0.006,9.293,0.003,0.014,-0.01
-0.015,-0.014,9.528,-0.003,-0.003,-0.015
0.007,0.015,8.375,0.004,0.012,-0.012
0.003,0.005,10.255,0.012,0.002,-0.001
-0.003,0.005,10.674,0.004,0.014,0.004
0.012,-0.009,11.025,0.013,-0.003,-0.017
-0.002,0.011,11.212,-0.004,-0.008,-0.004
-0.015,-0.016,11.295,-0.023,-0.002,-0.002
0.003,-0.004,11.239,-0.003,0.007,0.007
0.015,-0.0,11.007,0.002,0.002,-0.004
0.006,0.012,10.672,0.011,0.01,-0.007
0.005,-0.005,10.267,-0.006,-0.003,-0.003
-0.008,0.022,9.804,0.004,0.003,0.004
-0.001,-0.009,9.802,0.014,-0.002,-0.005
0.004,-0.015,9.799,-0.012,-0.004,0.003
0.014,-0.008,9.793,0.007,-0.001,0.012
-0.0,0.002,9.797,0.002,-0.011,0.009
-0.014,-0.014,9.797,0.007,-0.006,0.004
-0.01,0.002,9.803,0.005,0.003,0.014
-0.003,0.011,9.793,-0.015,0.009,-0.01
-0.004,-0.002,9.792,-0.018,-0.01,0.003
