acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.028,-0.007,9.819,-0.016,-0.012,0.003
-0.037,-0.005,9.794,0.011,0.007,-0.017
-0.005,0.007,9.805,0.008,-0.004,0.006
0.006,0.015,9.804,0.006,0.008,-0.001
0.012,0.017,9.804,-0.005,0.005,0.001
-0.005,0.012,9.794,0.002,-0.009,0.011
0.011,-0.0,9.788,0.004,0.0,-0.0
0.005,0.002,9.793,-0.009,0.015,-0.01
0.001,-0.003,9.8,0.001,-0.002,-0.01
0.016,-0.005,9.789,-0.01,0.015,-0.008
0.001,-0.031,9.81,-0.011,0.006,0.006
0.0,0.005,9.783,0.009,0.008,0.014
-0.014,0.002,9.389,0.003,-0.015,0.001
0.009,-0.015,9.038,0.004,0.028,0.012
0.009,0.0,8.77,0.012,0.006,0.002
0.012,0.002,8.499,-0.01,0.003,0.016
-0.004,-0.002,8.351,-0.006,0.004,0.013
-0.005,-0.008,8.297,-0.009,-0.027,0.014
-0.003,-0.018,8.354,-0.013,-0.006,0.007
-0.001,-0.003,8.507,-0.005,-0.006,0.0
-0.0,0.006,8.756,0.007,0.008,0.002
-0.0,-0.009,9.044,-0.002,-0.023,0.015
-0.0,-0.011,9.42,-0.0,0.003,-0.0
-0.004,-0.017,8.275,-0.01,-0.01,0.004
-0.021,-0.014,10.121,0.02,-0.016,-0.005
-0.012,0.008,10.415,-0.001,0.01,0.008
0.0,-0.002,10.672,-0.005,-0.018,0.004
0.003,-0.001,10.903,-0.014,0.002,-0.009
0.01,0.001,11.089,0.003,0.002,-0.009
-0.012,-0.005,11.235,-0.011,-0.008,-0.014
0.004,0.012,11.315,0.012,-0.002,0.008
0.009,-0.001,11.292,0.007,0.031,-0.004
0.013,0.024,11.222,-0.001,0.001,-0.014
0.004,-0.016,11.091,-0.011,0.011,-0.009
-0.012,0.008,10.922,0.005,0.014,0.0
0.003,-0.005,10.656,0.005,0.006,-0.01
-0.004,0.003,10.403,0.006,0.0,0.004
0.002,-0.003,10.123,0.02,-0.011,0.021
-0.007,0.001,9.817,-0.006,-0.003,0.003
0.006,0.008,9.806,0.004,-0.0,0.002
-0.004,0.006,9.812,-0.004,-0.001,0.02
0.002,0.01,9.788,-0.011,-0.004,0.009
-0.01,-0.005,9.781,-0.014,0.005,-0.021
-0.013,-0.004,9.801,0.013,0.002,-0.008
0.005,0.002,9.812,0.001,-0.0,0.003
0.006,-0.019,9.795,0.002,-0.013,-0.01
-0.0,-0.014,9.791,0.018,-0.019,-0.029
0.003,-0.011,9.809,0.002,0.015,-0.014
0.011,-0.002,9.802,0.025,-0.005,0.011
0.006,0.005,9.812,-0.011,-0.003,0.008
