acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.008,0.013,9.805,-0.003,0.007,0.013
0.004,0.029,9.792,0.012,0.014,-0.01
0.003,-0.003,9.803,-0.001,-0.014,0.015
-0.003,0.013,9.811,-0.019,0.004,0.007
-0.003,-0.001,9.789,0.003,0.009,0.002
0.015,0.003,9.792,0.001,0.004,-0.019
0.019,-0.01,9.804,-0.003,0.006,-0.005
0.013,0.009,9.82,0.009,-0.007,0.001
0.014,0.014,9.801,0.001,-0.002,-0.005
-0.006,-0.001,9.792,0.013,-0.003,0.002
-0.014,-0.013,9.805,-0.031,-0.004,-0.017
-0.008,0.005,9.798,-0.003,0.02,0.003
-0.014,-0.012,9.443,0.002,-0.001,-0.014
-0.003,-0.017,9.11,0.021,0.01,0.01
-0.012,0.005,8.797,-0.011,0.013,-0.001
-0.007,0.001,8.543,0.01,0.011,0.001
-0.004,-0.002,8.396,-0.003,0.002,-0.01
0.006,0.007,8.294,0.003,-0.013,-0.005
0.001,-0.007,8.3,-0.001,0.013,-0.014
0.003,-0.014,8.393,-0.002,-0.005,-0.011
0.001,0.007,8.567,0.005,-0.01,-0.006
0.005,0.02,8.811,0.014,-0.008,0.002
-0.004,0.005,9.109,-0.019,0.016,0.005
-0.02,-0.005,9.441,-0.004,-0.01,0.006
-0.007,-0.003,8.568,-0.009,-0.018,0.003
0.024,-0.002,10.043,0.005,0.005,-0.007
-0.016,0.008,10.252,0.01,0.011,0.002
0.0,-0.009,10.481,-0.013,-0.003,-0.013
0.003,0.0,10.676,0.005,-0.01,0.003
-0.014,0.013,10.873,0.002,-0.014,-0.0
0.013,0.001,11.026,0.005,0.004,0.006
0.0,-0.006,11.123,0.009,-0.009,-0.01
0.001,0.03,11.228,0.017,0.01,-0.007
-0.001,-0.004,11.265,-0.013,-0.005,-0.004
-0.012,-0.005,11.266,0.011,0.015,-0.005
0.002,-0.002,11.275,0.006,-0.013,-0.005
-0.0,0.01,11.214,-0.005,-0.01,0.003
0.003,-0.009,11.133,-0.006,-0.014,-0.003
-0.002,0.008,11.016,-0.01,0.006,0.01
0.01,-0.003,10.856,-0.0,-0.003,-0.001
0.003,0.014,10.698,0.002,-0.019,-0.003
-0.002,0.004,10.469,0.002,0.009,0.005
0.024,0.014,10.287,-0.012,-0.005,0.006
0.0,-0.006,10.041,0.014,-0.01,-0.011
0.004,-0.011,9.771,-0.009,0.016,0.015
-0.019,0.009,9.808,0.009,-0.0,-0.009
0.004,0.005,9.809,0.02,0.018,0.003
-0.008,-0.02,9.811,0.018,0.001,-0.015
-0.025,-0.004,9.778,-0.016,-0.012,0.005
-0.013,-0.011,9.809,0.001,-0.003,0.003
