acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.002,0.008,9.779,-0.014,-0.005,-0.006
0.0,0.006,9.798,0.005,0.013,-0.006
0.004,-0.007,9.797,0.001,-0.003,0.001
-0.001,-0.007,9.783,-0.004,-0.014,0.008
0.006,-0.003,9.806,-0.005,0.0,-0.005
0.002,0.01,9.805,-0.008,0.009,-0.012
0.012,0.017,9.799,-0.006,-0.011,0.002
-0.004,0.002,9.806,-0.002,-0.003,-0.004
0.004,-0.006,9.811,-0.015,-0.0,-0.009
0.015,-0.006,9.802,0.0,-0.02,-0.008
0.001,-0.0,9.797,-0.013,0.011,0.008
0.004,0.002,9.519,0.005,0.004,-0.012
0.01,0.004,9.255,-0.017,-0.017,0.004
-0.012,-0.012,9.011,0.003,0.002,0.007
0.018,-0.003,8.796,0.009,-0.023,-0.006
-0.016,-0.005,8.602,0.019,0.006,-0.018
-0.005,-0.012,8.468,-0.001,-0.023,-0.002
-0.01,-0.004,8.347,-0.013,0.009,0.001
0.008,-0.007,8.308,-0.015,-0.014,0.0
-0.01,-0.009,8.307,-0.013,0.002,0.003
-0.014,0.008,8.364,-0.008,-0.006,-0.004
0.004,0.003,8.482,-0.002,0.012,0.005
0.006,0.002,8.603,0.012,-0.001,0.003
-0.031,0.025,8.77,-0.011,0.011,-0.021
0.015,0.004,9.016,0.017,0.001,0.003
0.004,-0.003,9.258,0.002,-0.0,-0.009
-0.006,-0.002,9.525,0.008,0.01,0.006
-0.002,0.009,8.497,-0.012,0.006,-0.011
-0.013,0.005,10.262,-0.003,-0.011,0.009
-0.021,-0.001,10.681,0.006,0.013,-0.009
0.005,0.013,11.002,0.013,0.016,0.014
-0.002,-0.002,11.238,-0.001,0.009,-0.019
0.012,-0.001,11.299,-0.003,0.011,0.011
-0.006,-0.007,11.221,0.004,-0.007,0.005
0.02,-0.014,11.016,-0.007,-0.0,-0.006
0.006,-0.001,10.686,0.008,0.002,-0.002
0.011,0.004,10.262,-0.006,-0.002,-0.002
-0.003,-0.006,9.794,0.006,0.006,0.001
0.012,-0.002,9.79,0.006,0.007,-0.001
-0.004,-0.01,9.8,-0.019,0.002,0.0
-0.002,-0.006,9.805,0.014,-0.016,-0.005
-0.004,0.017,9.796,-0.003,0.005,0.011
0.024,0.004,9.782,0.009,0.006,0.005
0.009,0.002,9.807,-0.015,0.004,-0.018
-0.01,-0.004,9.794,-0.01,0.006,0.009
0.001,0.0,9.797,-0.01,0.013,0.002
0.008,-0.013,9.808,0.005,-0.005,-0.009
0.011,0.005,9.811,0.005,-0.002,-0.015
-0.003,-0.006,9.796,0.003,0.002,-0.001
-0.005,-0.026,9.801,-0.002,0.009,-0.009
