acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.003,-0.011,9.811,-0.001,0.018,0.01
-0.011,0.009,9.784,0.009,0.007,0.001
-0.001,0.005,9.809,0.024,0.002,-0.004
-0.004,0.006,9.806,0.011,0.014,0.004
-0.008,0.003,9.808,-0.007,-0.009,0.007
0.015,0.005,9.801,-0.011,0.002,0.007
0.001,-0.015,9.814,0.007,0.011,-0.013
0.006,0.004,9.797,0.006,-0.002,0.017
-0.013,0.005,9.815,-0.011,0.001,-0.007
0.013,-0.024,9.804,0.001,0.006,-0.005
0.0,0.015,9.8,-0.008,0.017,-0.004
-0.006,0.006,9.815,0.007,-0.002,-0.001
-0.015,0.018,9.789,0.001,-0.002,0.009
0.006,-0.004,9.799,0.001,-0.008,0.016
-0.008,-0.006,9.81,0.007,0.006,-0.006
0.012,0.013,9.472,-0.006,0.006,0.01
-0.006,0.013,9.124,-0.003,0.01,0.007
-0.024,-0.002,8.807,-0.007,0.001,0.009
0.0,0.008,8.573,-0.006,0.008,-0.004
0.002,-0.004,8.386,0.013,0.014,-0.018
-0.006,0.003,8.306,-0.012,-0.002,-0.003
-0.004,0.006,8.318,-0.002,-0.004,0.007
-0.011,0.003,8.394,-0.013,-0.0,0.023
0.001,0.022,8.561,-0.014,0.004,0.001
-0.013,0.007,8.807,-0.0,-0.014,0.03
0.012,-0.005,9.103,0.003,0.007,-0.004
0.008,0.002,9.455,0.011,0.001,-0.006
0.018,-0.01,8.662,0.007,-0.009,-0.012
0.018,-0.008,10.018,0.019,-0.006,0.003
-0.016,0.015,10.266,0.001,-0.019,0.006
0.005,0.006,10.481,-0.007,-0.01,-0.001
-0.002,0.001,10.67,-0.011,0.014,0.002
-0.008,0.006,10.865,-0.014,0.009,-0.002
-0.014,-0.016,11.011,-0.004,0.002,-0.002
-0.001,-0.012,11.137,0.004,-0.007,0.001
0.019,0.005,11.216,-0.017,-0.003,0.009
-0.011,-0.029,11.292,0.009,-0.003,0.009
-0.007,-0.004,11.3,0.026,0.003,0.014
-0.025,-0.008,11.275,-0.013,0.003,-0.007
-0.003,-0.02,11.228,0.003,0.012,0.009
-0.009,0.005,11.152,-0.006,0.009,0.004
0.002,0.007,11.019,0.01,-0.008,0.012
0.009,0.008,10.864,-0.0,-0.001,0.002
-0.001,-0.006,10.688,0.0,0.0,-0.004
-0.011,-0.022,10.482,0.006,-0.002,-0.005
-0.012,0.011,10.256,0.001,0.002,-0.006
-0.003,0.004,10.019,0.026,-0.006,-0.007
-0.011,-0.005,9.809,-0.008,-0.008,0.017
0.009,-0.003,9.795,-0.017,0.0,0.005
-0.019,-0.007,9.774,0.009,0.009,0.005
