acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.001,-0.015,9.814,-0.002,0.017,-0.001
0.008,-0.004,9.808,0.016,0.006,-0.015
-0.014,0.01,9.802,-0.005,-0.001,-0.003
0.009,-0.004,9.801,0.004,-0.003,0.003
-0.012,0.01,9.791,0.007,-0.003,-0.006
-0.006,0.002,9.792,0.011,-0.012,0.004
0.003,-0.004,9.792,0.008,-0.01,-0.002
-0.005,-0.009,9.778,-0.008,0.004,0.01
-0.012,-0.005,9.813,-0.006,0.013,-0.013
0.008,0.012,9.8,0.008,-0.012,0.003
-0.004,0.002,9.792,0.001,-0.006,0.002
-0.005,0.007,9.803,-0.02,-0.014,-0.0
0.009,0.004,9.504,-0.003,0.023,-0.006
0.001,-0.019,9.226,-0.005,0.022,-0.021
0.003,0.008,8.961,0.003,0.004,-0.008
-0.015,0.013,8.739,0.01,-0.008,-0.009
0.007,0.002,8.549,0.0,-0.009,-0.007
-0.022,-0.004,8.415,0.016,0.01,0.003
-0.001,0.003,8.35,0.01,-0.018,-0.006
0.01,0.004,8.307,0.005,-0.003,-0.005
0.003,-0.0,8.346,-0.008,-0.008,0.006
0.012,-0.004,8.391,0.01,0.007,-0.009
-0.008,-0.003,8.554,-0.001,-0.003,-0.002
-0.026,0.016,8.756,-0.003,-0.001,0.03
-0.01,-0.005,8.959,0.015,0.002,0.001
-0.015,0.012,9.225,0.0,-0.016,-0.008
0.007,-0.002,9.52,-0.01,0.008,0.023
-0.009,-0.016,8.683,-0.007,0.001,-0.01
-0.004,0.011,10.227,-0.002,-0.007,-0.009
-0.019,-0.002,10.622,0.003,0.011,-0.008
0.004,0.004,10.926,0.002,0.007,-0.004
0.0,-0.004,11.184,-0.001,0.013,-0.011
0.009,-0.0,11.272,0.002,-0.008,0.002
-0.003,0.009,11.322,0.004,-0.014,-0.003
-0.011,-0.008,11.153,0.001,0.011,0.0
-0.001,0.001,10.918,0.006,0.007,-0.006
0.011,-0.014,10.62,0.005,0.01,0.003
0.009,0.008,10.252,-0.013,0.004,-0.02
-0.001,0.009,9.785,-0.007,0.011,0.006
0.011,0.004,9.799,0.007,-0.004,0.013
0.002,0.002,9.798,-0.003,0.008,-0.008
0.006,-0.018,9.799,-0.018,-0.009,-0.005
-0.005,0.003,9.789,0.0,-0.009,-0.003
-0.0,-0.006,9.795,0.006,-0.007,-0.002
-0.001,0.006,9.808,0.009,0.006,0.0
0.013,-0.003,9.805,-0.01,-0.007,-0.011
-0.009,-0.015,9.8,0.019,-0.004,0.011
0.028,-0.005,9.802,0.025,-0.011,-0.009
-0.017,0.012,9.8,-0.012,-0.004,0.008
0.009,0.002,9.791,-0.001,0.005,0.001
