acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.003,-0.022,9.783,-0.011,-0.013,0.012
-0.004,-0.002,9.792,0.018,-0.003,-0.019
0.011,0.005,9.805,-0.008,-0.015,0.001
0.009,-0.001,9.789,-0.007,-0.023,0.006
0.003,-0.015,9.806,-0.003,-0.003,0.003
-0.007,0.002,9.81,-0.019,0.007,-0.002
0.016,-0.008,9.795,0.002,0.007,-0.019
-0.011,0.007,9.8,0.009,-0.006,-0.001
-0.002,-0.002,9.798,-0.0,-0.005,0.007
0.013,-0.01,9.829,-0.009,0.004,0.01
-0.006,0.006,9.808,0.004,-0.009,0.017
-0.014,-0.0,9.791,-0.005,0.007,0.009
0.005,0.015,9.779,0.006,0.008,0.008
-0.009,0.008,9.802,0.011,0.006,-0.003
-0.012,0.002,9.418,-0.004,0.006,0.014
-0.011,-0.01,9.062,-0.01,-0.004,0.011
-0.016,0.004,8.715,0.002,0.002,-0.003
0.003,-0.007,8.509,0.001,0.0,0.015
0.001,0.003,8.348,0.009,0.02,-0.006
-0.004,0.014,8.289,0.002,0.015,-0.003
-0.0,0.005,8.365,-0.002,-0.015,0.004
-0.01,-0.0,8.489,-0.012,-0.002,0.001
0.006,0.003,8.732,-0.007,-0.01,-0.012
0.012,-0.018,9.038,0.012,0.001,-0.011
-0.009,0.0,9.421,0.001,0.019,0.012
-0.007,0.007,8.316,-0.01,0.008,0.008
0.006,-0.006,10.183,-0.008,-0.006,0.004
0.007,-0.005,10.542,-0.001,-0.009,0.023
-0.002,-0.016,10.826,-0.0,0.005,0.001
-0.0,0.008,11.102,0.006,-0.001,0.0
-0.002,-0.007,11.258,-0.003,-0.004,0.001
-0.005,-0.011,11.296,0.007,0.001,-0.014
0.009,0.011,11.255,-0.01,-0.024,0.006
-0.025,-0.012,11.116,0.006,0.011,-0.004
0.005,0.004,10.856,0.002,-0.015,0.004
-0.008,-0.0,10.554,0.011,0.001,0.004
0.022,-0.001,10.19,-0.002,0.019,0.019
0.01,-0.001,9.792,-0.009,0.003,0.002
-0.002,0.008,9.806,0.015,-0.012,-0.02
-0.023,0.012,9.798,0.018,0.008,-0.012
-0.013,0.002,9.807,0.015,-0.002,0.005
0.012,-0.004,9.813,0.015,0.002,-0.001
0.001,-0.026,9.804,-0.002,-0.013,0.018
0.0,0.005,9.782,-0.014,0.009,0.006
-0.018,0.004,9.797,0.001,0.003,-0.012
0.01,0.001,9.798,-0.007,-0.007,0.007
-0.008,0.007,9.79,0.003,0.006,0.011
0.002,-0.004,9.815,-0.005,0.014,0.007
-0.004,-0.004,9.782,-0.005,0.003,0.014
0.006,-0.006,9.792,-0.004,-0.01,0.012
