acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.004,0.297,9.812,-0.0,0.098,0.024
0.043,0.311,9.835,0.009,0.105,-0.007
0.148,0.279,9.837,0.026,0.076,0.011
0.185,0.278,9.881,0.02,0.096,0.008
0.232,0.263,9.908,0.036,0.091,0.007
0.309,0.242,9.917,0.062,0.07,-0.005
0.316,0.218,9.936,0.066,0.065,0.0
0.394,0.192,9.966,0.071,0.06,-0.008
0.421,0.146,9.955,0.079,0.046,-0.003
0.455,0.115,9.989,0.093,0.044,-0.004
0.473,0.069,9.992,0.118,0.029,-0.001
0.482,0.069,10.007,0.096,0.034,-0.011
0.492,0.024,9.992,0.118,0.002,-0.011
0.504,-0.019,10.011,0.113,-0.01,0.004
0.496,-0.056,10.002,0.101,-0.029,0.005
0.487,-0.102,9.999,0.096,-0.03,-0.007
0.448,-0.133,9.993,0.084,-0.049,-0.002
0.413,-0.14,9.959,0.092,-0.061,-0.003
0.378,-0.185,9.947,0.096,-0.059,0.003
0.347,-0.216,9.931,0.072,-0.078,-0.004
0.291,-0.243,9.911,0.064,-0.066,0.001
0.222,-0.256,9.896,0.05,-0.095,-0.003
0.176,-0.273,9.886,0.035,-0.084,0.0
0.128,-0.273,9.852,0.027,-0.088,0.027
0.052,-0.299,9.828,0.005,-0.093,-0.016
0.006,-0.301,9.8,-0.002,-0.095,0.015
-0.063,-0.299,9.774,-0.019,-0.1,0.02
-0.119,-0.295,9.757,-0.017,-0.096,-0.007
-0.168,-0.275,9.742,-0.04,-0.098,-0.024
-0.251,-0.272,9.703,-0.049,-0.091,-0.005
-0.297,-0.24,9.698,-0.061,-0.092,-0.003
-0.325,-0.223,9.674,-0.078,-0.094,0.002
-0.387,-0.205,9.638,-0.063,-0.072,-0.004
-0.431,-0.156,9.638,-0.083,-0.082,-0.016
-0.442,-0.121,9.613,-0.087,-0.042,-0.008
-0.474,-0.083,9.598,-0.084,-0.03,0.002
-0.5,-0.059,9.611,-0.111,-0.016,0.001
-0.506,-0.011,9.603,-0.105,-0.029,-0.007
-0.504,0.018,9.594,-0.104,0.013,-0.01
-0.514,0.065,9.595,-0.087,0.022,0.003
-0.452,0.107,9.613,-0.094,0.042,-0.002
-0.436,0.136,9.618,-0.101,0.033,0.009
-0.428,0.156,9.631,-0.083,0.046,-0.012
-0.39,0.18,9.64,-0.075,0.072,0.023
-0.362,0.229,9.656,-0.081,0.088,-0.0
-0.298,0.246,9.676,-0.07,0.071,0.005
-0.241,0.255,9.695,-0.057,0.09,-0.015
-0.192,0.285,9.735,-0.047,0.099,-0.012
-0.123,0.283,9.765,-0.017,0.099,0.013
-0.079,0.311,9.778,0.003,0.084,-0.019
