acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.015,0.289,9.793,-0.013,0.099,-0.0
0.062,0.288,9.839,0.017,0.102,0.001
0.123,0.294,9.857,0.011,0.079,-0.003
0.167,0.272,9.882,0.044,0.067,-0.013
0.261,0.273,9.898,0.051,0.101,0.013
0.291,0.258,9.92,0.057,0.091,0.006
0.341,0.213,9.937,0.081,0.066,0.008
0.375,0.178,9.953,0.076,0.063,-0.002
0.399,0.162,9.967,0.09,0.046,-0.002
0.456,0.121,9.979,0.096,0.042,0.014
0.482,0.091,9.993,0.092,0.028,0.008
0.481,0.058,10.004,0.103,0.028,0.025
0.49,0.015,9.982,0.089,-0.0,-0.02
0.506,-0.026,10.012,0.088,-0.009,-0.02
0.475,-0.055,9.997,0.112,-0.023,0.005
0.475,-0.114,9.994,0.1,-0.041,-0.003
0.443,-0.117,9.975,0.107,-0.037,-0.015
0.395,-0.155,9.961,0.103,-0.049,0.002
0.363,-0.204,9.959,0.096,-0.056,0.008
0.353,-0.228,9.945,0.079,-0.067,-0.013
0.296,-0.234,9.915,0.057,-0.096,0.027
0.229,-0.265,9.915,0.049,-0.087,-0.005
0.172,-0.284,9.87,0.033,-0.117,-0.008
0.119,-0.298,9.849,0.014,-0.112,-0.021
0.069,-0.295,9.816,0.023,-0.101,0.005
0.008,-0.284,9.811,0.01,-0.099,0.011
-0.062,-0.295,9.775,-0.0,-0.097,-0.002
-0.123,-0.306,9.757,-0.007,-0.108,0.008
-0.185,-0.274,9.734,-0.025,-0.094,-0.008
-0.229,-0.275,9.727,-0.051,-0.098,-0.004
-0.287,-0.251,9.684,-0.069,-0.075,-0.01
-0.347,-0.203,9.66,-0.064,-0.08,-0.008
-0.382,-0.19,9.648,-0.082,-0.067,0.003
-0.415,-0.161,9.629,-0.054,-0.072,0.01
-0.47,-0.124,9.609,-0.094,-0.031,-0.002
-0.493,-0.092,9.605,-0.116,-0.023,0.019
-0.496,-0.051,9.595,-0.099,-0.013,-0.006
-0.484,-0.004,9.588,-0.11,-0.02,-0.014
-0.492,0.024,9.595,-0.105,-0.002,0.006
-0.489,0.048,9.597,-0.099,0.011,-0.002
-0.461,0.097,9.617,-0.097,0.036,0.004
-0.453,0.122,9.617,-0.082,0.034,-0.003
-0.439,0.162,9.63,-0.1,0.074,-0.003
-0.387,0.193,9.631,-0.083,0.068,-0.018
-0.338,0.207,9.668,-0.079,0.09,-0.008
-0.294,0.246,9.684,-0.057,0.079,-0.008
-0.25,0.258,9.7,-0.046,0.077,0.004
-0.192,0.295,9.722,-0.035,0.078,0.005
-0.115,0.277,9.76,-0.021,0.105,-0.002
-0.055,0.305,9.783,-0.01,0.102,0.004
