acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.011,0.301,9.81,0.001,0.112,-0.005
0.075,0.299,9.818,0.025,0.103,0.011
0.131,0.288,9.854,0.034,0.102,0.012
0.185,0.28,9.878,0.037,0.084,-0.002
0.242,0.274,9.884,0.073,0.095,0.016
0.295,0.242,9.906,0.076,0.086,-0.002
0.34,0.204,9.935,0.068,0.081,0.003
0.384,0.195,9.955,0.083,0.039,0.003
0.421,0.157,9.968,0.082,0.043,-0.005
0.452,0.14,9.975,0.101,0.053,-0.011
0.447,0.082,9.98,0.112,0.02,0.004
0.482,0.05,10.001,0.107,0.016,0.003
0.496,0.015,9.982,0.107,0.005,0.005
0.504,-0.02,9.989,0.102,-0.003,0.013
0.498,-0.057,9.995,0.11,-0.004,-0.002
0.477,-0.105,9.978,0.104,-0.015,-0.002
0.465,-0.118,9.99,0.074,-0.051,0.005
0.425,-0.157,9.968,0.086,-0.045,0.024
0.382,-0.206,9.952,0.081,-0.066,0.008
0.35,-0.232,9.942,0.063,-0.067,-0.002
0.321,-0.242,9.917,0.068,-0.073,0.001
0.241,-0.268,9.895,0.044,-0.082,0.005
0.194,-0.279,9.886,0.044,-0.096,-0.003
0.131,-0.292,9.868,0.037,-0.114,0.005
0.073,-0.304,9.811,0.016,-0.093,0.011
0.003,-0.303,9.796,-0.021,-0.094,-0.009
-0.065,-0.298,9.778,-0.014,-0.097,0.009
-0.116,-0.287,9.73,-0.015,-0.106,0.007
-0.165,-0.272,9.73,-0.017,-0.108,-0.007
-0.258,-0.248,9.703,-0.068,-0.077,0.003
-0.291,-0.244,9.688,-0.08,-0.094,0.018
-0.347,-0.209,9.656,-0.065,-0.078,-0.003
-0.385,-0.192,9.642,-0.078,-0.051,-0.022
-0.416,-0.152,9.638,-0.096,-0.047,-0.011
-0.44,-0.111,9.632,-0.099,-0.045,-0.001
-0.485,-0.097,9.596,-0.097,-0.029,0.013
-0.489,-0.059,9.604,-0.106,-0.021,0.001
-0.491,-0.02,9.611,-0.079,-0.005,0.009
-0.505,0.019,9.593,-0.098,0.017,-0.013
-0.487,0.048,9.633,-0.097,0.013,-0.004
-0.477,0.095,9.599,-0.088,0.027,0.002
-0.436,0.145,9.628,-0.102,0.044,-0.01
-0.419,0.152,9.642,-0.079,0.037,0.001
-0.385,0.185,9.639,-0.084,0.065,0.008
-0.343,0.209,9.674,-0.072,0.066,0.018
-0.278,0.224,9.673,-0.072,0.079,0.015
-0.235,0.272,9.694,-0.059,0.105,0.019
-0.172,0.284,9.725,-0.033,0.08,-0.001
-0.121,0.283,9.767,-0.02,0.109,0.019
-0.07,0.29,9.763,-0.006,0.09,-0.001
