acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.022,0.308,9.795,0.005,0.112,-0.003
0.054,0.298,9.836,-0.01,0.09,0.014
0.127,0.272,9.853,0.041,0.102,-0.007
0.177,0.266,9.893,0.035,0.102,0.017
0.239,0.255,9.894,0.063,0.093,-0.001
0.303,0.231,9.917,0.066,0.059,0.017
0.347,0.21,9.949,0.051,0.069,-0.004
0.385,0.188,9.938,0.068,0.067,-0.005
0.425,0.151,9.971,0.081,0.053,0.008
0.446,0.128,9.984,0.111,0.053,-0.003
0.482,0.081,9.99,0.096,0.028,-0.003
0.5,0.056,9.986,0.11,0.019,-0.008
0.494,0.012,10.008,0.108,0.02,0.005
0.492,-0.018,9.989,0.098,-0.004,-0.009
0.481,-0.055,9.983,0.107,-0.017,-0.008
0.475,-0.088,9.995,0.112,-0.038,-0.006
0.449,-0.137,9.992,0.099,-0.043,-0.002
0.412,-0.167,9.973,0.074,-0.056,-0.01
0.396,-0.197,9.962,0.074,-0.069,-0.005
0.335,-0.214,9.936,0.075,-0.064,0.001
0.292,-0.259,9.908,0.045,-0.087,0.011
0.235,-0.252,9.911,0.047,-0.087,0.005
0.174,-0.281,9.869,0.037,-0.104,0.004
0.128,-0.301,9.859,0.03,-0.092,-0.008
0.075,-0.308,9.832,0.008,-0.118,0.005
0.001,-0.301,9.811,0.013,-0.116,0.009
-0.066,-0.304,9.783,-0.017,-0.09,0.011
-0.132,-0.305,9.761,-0.027,-0.099,0.001
-0.195,-0.279,9.722,-0.058,-0.114,-0.009
-0.248,-0.277,9.712,-0.059,-0.111,-0.001
-0.28,-0.24,9.674,-0.054,-0.09,-0.005
-0.339,-0.219,9.653,-0.066,-0.064,0.012
-0.374,-0.208,9.653,-0.068,-0.061,0.006
-0.425,-0.161,9.634,-0.092,-0.046,-0.011
-0.459,-0.12,9.63,-0.094,-0.037,-0.006
-0.471,-0.105,9.611,-0.091,-0.045,-0.002
-0.484,-0.063,9.598,-0.099,-0.018,-0.0
-0.489,-0.031,9.589,-0.082,-0.008,-0.001
-0.496,0.024,9.601,-0.094,0.001,-0.008
-0.484,0.065,9.605,-0.103,0.006,0.028
-0.474,0.087,9.598,-0.094,0.029,0.023
-0.427,0.116,9.61,-0.104,0.044,0.01
-0.411,0.164,9.634,-0.093,0.075,0.004
-0.385,0.175,9.649,-0.075,0.073,0.012
-0.356,0.217,9.668,-0.041,0.064,-0.014
-0.278,0.24,9.675,-0.062,0.086,0.008
-0.25,0.275,9.69,-0.051,0.083,0.006
-0.188,0.28,9.737,-0.035,0.08,0.011
-0.137,0.305,9.749,-0.02,0.095,-0.005
-0.068,0.287,9.781,-0.009,0.092,0.014
