acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.002,0.318,9.799,0.023,0.102,-0.0
0.074,0.298,9.804,0.015,0.106,0.006
0.123,0.29,9.844,0.032,0.101,-0.006
0.206,0.283,9.877,0.04,0.094,-0.013
0.249,0.27,9.894,0.051,0.091,-0.0
0.309,0.244,9.922,0.045,0.065,-0.007
0.353,0.22,9.935,0.055,0.069,0.001
0.402,0.188,9.959,0.083,0.065,0.001
0.422,0.165,9.978,0.095,0.066,-0.013
0.443,0.132,9.983,0.095,0.049,-0.005
0.474,0.108,9.967,0.11,0.036,0.012
0.501,0.067,10.016,0.095,0.014,-0.014
0.484,0.016,9.991,0.101,-0.009,-0.007
0.509,-0.021,10.006,0.105,0.001,-0.001
0.497,-0.042,9.991,0.098,-0.019,-0.006
0.47,-0.101,9.987,0.083,-0.037,-0.011
0.446,-0.133,9.983,0.079,-0.048,0.011
0.424,-0.156,9.969,0.078,-0.049,0.002
0.386,-0.182,9.958,0.074,-0.065,0.011
0.336,-0.203,9.93,0.046,-0.067,0.004
0.305,-0.239,9.934,0.064,-0.086,-0.015
0.24,-0.271,9.904,0.055,-0.102,0.016
0.169,-0.279,9.877,0.046,-0.111,-0.012
0.118,-0.273,9.854,0.028,-0.093,-0.0
0.075,-0.293,9.817,0.026,-0.094,0.012
0.005,-0.29,9.796,-0.005,-0.112,0.005
-0.057,-0.302,9.756,-0.024,-0.111,-0.004
-0.124,-0.273,9.761,-0.033,-0.106,-0.002
-0.178,-0.284,9.734,-0.038,-0.088,0.003
-0.251,-0.258,9.699,-0.049,-0.096,0.002
-0.298,-0.217,9.683,-0.055,-0.09,0.006
-0.352,-0.217,9.651,-0.064,-0.1,0.01
-0.368,-0.204,9.625,-0.073,-0.082,-0.001
-0.435,-0.159,9.628,-0.081,-0.053,-0.007
-0.449,-0.131,9.627,-0.073,-0.048,-0.013
-0.482,-0.085,9.621,-0.096,-0.042,-0.003
-0.493,-0.06,9.581,-0.11,-0.009,-0.011
-0.491,-0.01,9.595,-0.127,0.015,0.015
-0.505,0.016,9.605,-0.097,-0.002,0.004
-0.474,0.061,9.599,-0.114,0.028,0.007
-0.465,0.095,9.616,-0.113,0.036,0.006
-0.469,0.104,9.633,-0.083,0.049,0.014
-0.412,0.162,9.622,-0.1,0.046,0.008
-0.392,0.191,9.628,-0.063,0.072,0.006
-0.34,0.227,9.642,-0.065,0.06,0.002
-0.293,0.246,9.679,-0.058,0.091,-0.004
-0.258,0.256,9.707,-0.039,0.099,0.014
-0.181,0.287,9.725,-0.038,0.102,0.015
-0.112,0.281,9.746,-0.007,0.112,0.014
-0.051,0.291,9.773,-0.02,0.104,-0.005
