acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.004,0.314,9.787,0.013,0.105,0.014
0.062,0.3,9.815,0.005,0.102,-0.007
0.127,0.289,9.864,0.032,0.106,-0.019
0.19,0.291,9.877,0.04,0.107,-0.001
0.26,0.253,9.893,0.056,0.09,0.011
0.28,0.24,9.94,0.069,0.094,-0.001
0.34,0.229,9.933,0.061,0.064,0.014
0.389,0.193,9.96,0.076,0.069,0.004
0.42,0.158,9.962,0.092,0.052,-0.002
0.443,0.135,9.99,0.068,0.047,-0.001
0.456,0.104,9.995,0.072,0.036,0.005
0.495,0.057,9.981,0.1,0.008,-0.002
0.516,0.02,9.997,0.081,0.012,0.012
0.509,-0.001,9.996,0.1,-0.007,0.002
0.494,-0.076,9.993,0.106,-0.04,0.012
0.463,-0.09,9.984,0.1,-0.037,-0.01
0.44,-0.123,9.967,0.091,-0.031,-0.013
0.428,-0.154,9.965,0.079,-0.05,0.0
0.394,-0.211,9.959,0.081,-0.065,0.006
0.326,-0.203,9.932,0.064,-0.066,0.002
0.298,-0.255,9.914,0.088,-0.094,-0.002
0.239,-0.269,9.91,0.058,-0.097,0.014
0.175,-0.27,9.882,0.041,-0.088,0.002
0.117,-0.295,9.853,0.027,-0.097,-0.0
0.061,-0.294,9.826,0.02,-0.098,0.008
-0.018,-0.307,9.791,0.001,-0.092,0.01
-0.066,-0.309,9.781,-0.012,-0.094,-0.003
-0.141,-0.3,9.743,-0.035,-0.079,0.001
-0.184,-0.268,9.735,-0.046,-0.082,0.002
-0.24,-0.265,9.705,-0.031,-0.093,0.003
-0.308,-0.253,9.671,-0.05,-0.078,0.012
-0.353,-0.237,9.643,-0.061,-0.083,-0.014
-0.376,-0.187,9.656,-0.072,-0.059,-0.01
-0.41,-0.169,9.617,-0.079,-0.07,0.021
-0.445,-0.124,9.62,-0.075,-0.027,0.015
-0.484,-0.102,9.608,-0.097,-0.032,-0.021
-0.488,-0.074,9.609,-0.103,-0.002,0.007
-0.49,-0.024,9.595,-0.117,-0.018,0.006
-0.507,0.043,9.605,-0.106,0.004,0.004
-0.491,0.051,9.606,-0.102,0.007,-0.004
-0.47,0.077,9.593,-0.105,0.023,-0.011
-0.453,0.131,9.598,-0.076,0.033,-0.004
-0.415,0.146,9.651,-0.107,0.057,-0.014
-0.383,0.192,9.637,-0.064,0.057,-0.001
-0.326,0.219,9.662,-0.083,0.068,-0.005
-0.283,0.259,9.7,-0.054,0.082,0.014
-0.233,0.264,9.709,-0.056,0.094,-0.0
-0.188,0.284,9.721,-0.05,0.091,0.002
-0.119,0.299,9.76,-0.007,0.094,0.002
-0.058,0.303,9.755,-0.002,0.092,0.001
