acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.007,0.309,9.818,0.005,0.117,-0.011
0.065,0.289,9.825,0.028,0.103,0.007
0.116,0.287,9.84,0.031,0.099,-0.004
0.196,0.285,9.868,0.03,0.081,-0.01
0.253,0.267,9.893,0.027,0.088,-0.017
0.294,0.245,9.913,0.069,0.094,0.007
0.35,0.226,9.936,0.059,0.082,-0.018
0.385,0.187,9.94,0.082,0.074,-0.002
0.41,0.151,9.966,0.082,0.051,-0.009
0.463,0.121,9.992,0.089,0.021,0.008
0.467,0.084,9.981,0.09,0.033,0.001
0.498,0.057,9.988,0.099,0.022,-0.01
0.495,0.023,10.002,0.093,0.008,0.004
0.505,-0.026,10.002,0.091,-0.033,0.0
0.486,-0.041,9.993,0.108,-0.026,0.009
0.49,-0.079,10.013,0.1,-0.033,-0.004
0.443,-0.128,9.981,0.098,-0.045,-0.006
0.426,-0.178,9.98,0.095,-0.053,-0.01
0.384,-0.186,9.958,0.067,-0.068,0.013
0.347,-0.237,9.935,0.061,-0.059,0.002
0.294,-0.239,9.926,0.053,-0.076,-0.007
0.246,-0.263,9.908,0.056,-0.092,0.015
0.181,-0.276,9.879,0.044,-0.092,0.016
0.132,-0.293,9.861,0.021,-0.108,-0.013
0.056,-0.299,9.841,0.013,-0.106,0.005
0.008,-0.299,9.811,-0.005,-0.093,-0.008
-0.059,-0.295,9.782,-0.007,-0.118,-0.009
-0.12,-0.293,9.757,-0.03,-0.096,-0.002
-0.178,-0.282,9.736,-0.054,-0.085,-0.002
-0.232,-0.271,9.708,-0.07,-0.089,-0.009
-0.29,-0.262,9.692,-0.051,-0.092,0.001
-0.337,-0.226,9.651,-0.089,-0.082,-0.008
-0.393,-0.19,9.647,-0.068,-0.08,-0.003
-0.402,-0.157,9.631,-0.08,-0.061,0.006
-0.449,-0.128,9.629,-0.087,-0.048,0.024
-0.473,-0.082,9.61,-0.09,-0.021,-0.02
-0.502,-0.04,9.598,-0.084,-0.022,0.006
-0.501,-0.019,9.596,-0.101,-0.009,-0.001
-0.499,0.024,9.605,-0.106,-0.004,0.008
-0.509,0.054,9.608,-0.111,0.017,0.005
-0.498,0.097,9.613,-0.086,0.057,-0.006
-0.454,0.126,9.632,-0.087,0.032,0.001
-0.437,0.139,9.653,-0.083,0.055,0.014
-0.391,0.19,9.635,-0.057,0.059,-0.002
-0.353,0.227,9.666,-0.063,0.09,-0.005
-0.307,0.246,9.683,-0.046,0.089,0.004
-0.231,0.255,9.704,-0.046,0.087,-0.007
-0.175,0.288,9.708,-0.04,0.101,-0.004
-0.109,0.29,9.755,-0.032,0.093,-0.012
-0.053,0.294,9.753,-0.019,0.106,0.002
