acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.008,0.299,9.816,0.006,0.095,-0.009
0.051,0.298,9.828,-0.004,0.096,0.005
0.131,0.29,9.854,0.037,0.102,0.004
0.187,0.28,9.866,0.051,0.088,0.0
0.219,0.268,9.897,0.049,0.101,-0.013
0.288,0.252,9.911,0.064,0.085,-0.009
0.356,0.218,9.941,0.079,0.065,-0.004
0.378,0.187,9.965,0.082,0.041,-0.004
0.403,0.155,9.968,0.1,0.045,0.008
0.465,0.119,9.976,0.1,0.049,-0.003
0.476,0.101,9.992,0.1,0.03,-0.015
0.483,0.064,9.985,0.088,0.032,-0.011
0.514,0.019,9.986,0.106,0.016,-0.005
0.491,-0.016,10.011,0.099,-0.005,0.004
0.495,-0.072,9.998,0.101,-0.029,0.013
0.483,-0.089,9.991,0.111,-0.017,0.003
0.432,-0.143,9.991,0.094,-0.052,0.002
0.422,-0.165,9.962,0.074,-0.045,-0.006
0.373,-0.203,9.96,0.064,-0.055,-0.012
0.359,-0.234,9.943,0.079,-0.073,0.004
0.292,-0.258,9.942,0.057,-0.068,-0.003
0.26,-0.252,9.89,0.044,-0.084,0.004
0.2,-0.293,9.865,0.046,-0.093,-0.001
0.109,-0.296,9.864,0.02,-0.101,-0.011
0.054,-0.314,9.824,-0.002,-0.093,-0.001
-0.016,-0.322,9.814,-0.003,-0.1,-0.014
-0.059,-0.303,9.783,-0.027,-0.1,0.01
-0.103,-0.291,9.751,-0.03,-0.101,-0.002
-0.18,-0.285,9.725,-0.054,-0.101,-0.005
-0.225,-0.265,9.706,-0.036,-0.076,-0.002
-0.291,-0.251,9.668,-0.056,-0.07,-0.024
-0.343,-0.22,9.664,-0.07,-0.078,-0.0
-0.383,-0.191,9.643,-0.088,-0.072,0.008
-0.432,-0.162,9.634,-0.099,-0.06,0.013
-0.454,-0.147,9.616,-0.091,-0.042,0.011
-0.476,-0.102,9.608,-0.094,-0.029,0.008
-0.493,-0.062,9.58,-0.089,-0.011,-0.002
-0.508,-0.007,9.615,-0.102,-0.029,0.002
-0.499,0.029,9.623,-0.095,0.018,0.013
-0.484,0.049,9.585,-0.092,0.019,-0.017
-0.494,0.084,9.598,-0.084,0.052,-0.004
-0.453,0.147,9.634,-0.095,0.039,-0.007
-0.418,0.144,9.633,-0.075,0.055,-0.008
-0.404,0.192,9.649,-0.061,0.057,0.004
-0.333,0.231,9.67,-0.06,0.076,-0.006
-0.277,0.234,9.697,-0.061,0.072,0.008
-0.22,0.259,9.716,-0.063,0.066,0.006
-0.182,0.291,9.713,-0.013,0.077,0.003
-0.125,0.284,9.745,-0.036,0.092,0.0
-0.067,0.282,9.788,-0.024,0.104,0.006
