acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.005,0.303,9.8,-0.019,0.092,0.015
0.068,0.291,9.822,0.001,0.107,0.001
0.126,0.301,9.845,0.032,0.1,0.011
0.185,0.301,9.858,0.024,0.098,0.002
0.242,0.268,9.91,0.053,0.079,0.004
0.307,0.256,9.921,0.06,0.07,-0.019
0.348,0.218,9.941,0.063,0.063,-0.006
0.401,0.193,9.957,0.079,0.09,0.017
0.431,0.162,9.978,0.085,0.069,0.001
0.442,0.126,9.976,0.116,0.044,0.019
0.462,0.088,9.993,0.097,0.041,0.012
0.484,0.053,10.0,0.102,0.017,-0.006
0.502,0.008,9.991,0.1,0.012,0.008
0.514,-0.012,10.006,0.113,0.0,0.001
0.493,-0.063,9.997,0.086,-0.017,0.003
0.476,-0.121,9.999,0.095,-0.033,0.009
0.451,-0.138,9.985,0.11,-0.033,0.013
0.416,-0.148,9.968,0.078,-0.058,-0.001
0.387,-0.201,9.961,0.069,-0.079,-0.002
0.35,-0.241,9.918,0.084,-0.07,-0.017
0.289,-0.237,9.904,0.056,-0.077,0.013
0.235,-0.274,9.891,0.051,-0.087,-0.012
0.181,-0.293,9.869,0.035,-0.062,0.001
0.109,-0.301,9.849,0.023,-0.093,-0.014
0.068,-0.294,9.833,0.024,-0.116,-0.005
-0.006,-0.308,9.799,-0.021,-0.102,0.005
-0.06,-0.29,9.781,-0.012,-0.102,-0.005
-0.113,-0.302,9.738,-0.017,-0.093,0.007
-0.187,-0.275,9.714,-0.034,-0.089,0.014
-0.233,-0.268,9.705,-0.037,-0.088,0.017
-0.298,-0.243,9.677,-0.061,-0.082,0.012
-0.328,-0.233,9.654,-0.075,-0.078,-0.004
-0.385,-0.167,9.627,-0.064,-0.051,0.006
-0.417,-0.163,9.644,-0.064,-0.031,-0.019
-0.453,-0.123,9.624,-0.106,-0.022,-0.002
-0.469,-0.083,9.616,-0.106,-0.032,-0.004
-0.496,-0.064,9.599,-0.114,-0.027,-0.003
-0.497,-0.02,9.609,-0.092,-0.006,0.014
-0.481,0.018,9.601,-0.093,0.015,0.004
-0.495,0.048,9.6,-0.088,0.022,0.02
-0.468,0.098,9.598,-0.096,0.034,-0.019
-0.432,0.134,9.624,-0.093,0.036,0.021
-0.433,0.173,9.635,-0.087,0.065,-0.002
-0.391,0.196,9.65,-0.08,0.05,-0.002
-0.365,0.216,9.669,-0.069,0.095,0.009
-0.292,0.231,9.684,-0.063,0.095,0.008
-0.229,0.259,9.697,-0.057,0.106,-0.001
-0.182,0.286,9.732,-0.027,0.089,-0.007
-0.111,0.296,9.776,-0.051,0.103,0.006
-0.06,0.295,9.788,-0.016,0.099,-0.005
