acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.004,0.294,9.806,-0.013,0.117,0.003
0.064,0.301,9.84,-0.016,0.091,0.01
0.129,0.279,9.831,0.023,0.092,0.004
0.179,0.273,9.874,0.034,0.083,0.017
0.236,0.264,9.893,0.047,0.076,-0.008
0.293,0.232,9.918,0.047,0.074,0.013
0.337,0.236,9.945,0.057,0.062,0.018
0.379,0.201,9.933,0.067,0.059,0.02
0.406,0.159,9.961,0.089,0.055,-0.014
0.45,0.132,9.989,0.102,0.044,0.001
0.475,0.124,9.97,0.1,0.044,-0.019
0.482,0.053,10.0,0.097,0.025,0.015
0.515,0.008,9.997,0.106,0.0,0.011
0.492,-0.02,10.01,0.113,0.013,-0.007
0.487,-0.063,9.996,0.105,-0.038,-0.01
0.497,-0.082,9.995,0.102,-0.034,-0.014
0.458,-0.124,9.966,0.098,-0.041,0.004
0.433,-0.152,9.962,0.081,-0.035,-0.024
0.373,-0.184,9.965,0.085,-0.066,-0.008
0.343,-0.211,9.947,0.071,-0.079,0.008
0.316,-0.245,9.913,0.045,-0.073,0.003
0.22,-0.245,9.885,0.042,-0.072,0.002
0.187,-0.27,9.873,0.021,-0.091,-0.002
0.118,-0.302,9.856,0.017,-0.103,-0.018
0.071,-0.31,9.819,0.006,-0.099,0.005
0.012,-0.314,9.823,0.0,-0.077,-0.001
-0.072,-0.292,9.777,-0.03,-0.102,-0.01
-0.114,-0.268,9.74,-0.01,-0.094,-0.017
-0.184,-0.264,9.711,-0.034,-0.096,0.001
-0.245,-0.255,9.696,-0.048,-0.081,0.011
-0.295,-0.233,9.669,-0.057,-0.074,0.011
-0.329,-0.217,9.658,-0.067,-0.079,0.002
-0.387,-0.191,9.65,-0.072,-0.061,0.007
-0.43,-0.169,9.639,-0.083,-0.072,-0.013
-0.45,-0.123,9.622,-0.103,-0.038,-0.012
-0.461,-0.116,9.62,-0.12,-0.038,-0.003
-0.489,-0.053,9.596,-0.105,-0.012,0.008
-0.488,-0.027,9.603,-0.103,0.005,-0.002
-0.513,0.014,9.598,-0.089,-0.009,-0.003
-0.504,0.052,9.605,-0.098,0.015,0.003
-0.463,0.081,9.605,-0.112,0.017,0.008
-0.467,0.139,9.604,-0.095,0.045,-0.004
-0.416,0.181,9.614,-0.072,0.052,-0.018
-0.398,0.186,9.64,-0.072,0.078,-0.005
-0.331,0.21,9.672,-0.059,0.077,-0.007
-0.286,0.262,9.701,-0.05,0.083,-0.018
-0.241,0.26,9.684,-0.045,0.085,-0.004
-0.187,0.252,9.732,-0.035,0.105,-0.005
-0.14,0.29,9.749,-0.028,0.093,0.008
-0.07,0.302,9.767,-0.011,0.11,-0.005
