acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.007,0.295,9.785,-0.019,0.104,-0.003
0.069,0.307,9.812,0.016,0.095,-0.011
0.142,0.281,9.86,0.021,0.082,0.007
0.192,0.275,9.861,0.024,0.107,0.011
0.251,0.263,9.895,0.052,0.088,-0.012
0.29,0.245,9.911,0.068,0.097,-0.015
0.338,0.21,9.919,0.069,0.065,0.004
0.392,0.196,9.948,0.075,0.052,0.006
0.408,0.16,9.983,0.078,0.048,0.02
0.448,0.143,9.989,0.081,0.064,0.013
0.497,0.093,10.001,0.099,0.045,0.011
0.473,0.047,9.999,0.099,0.028,-0.01
0.505,0.011,9.995,0.094,0.013,0.013
0.509,-0.019,9.998,0.09,-0.0,-0.008
0.491,-0.058,9.999,0.103,-0.027,0.008
0.461,-0.124,9.996,0.119,-0.022,-0.003
0.427,-0.13,9.969,0.084,-0.036,0.008
0.429,-0.137,9.976,0.098,-0.049,-0.012
0.388,-0.174,9.969,0.082,-0.062,-0.009
0.352,-0.211,9.928,0.058,-0.067,0.013
0.295,-0.241,9.928,0.056,-0.09,-0.012
0.222,-0.272,9.889,0.041,-0.086,0.007
0.174,-0.284,9.868,0.036,-0.104,0.021
0.131,-0.288,9.85,0.033,-0.11,0.005
0.075,-0.312,9.83,0.02,-0.104,-0.002
0.012,-0.3,9.802,0.001,-0.093,-0.001
-0.068,-0.29,9.751,-0.01,-0.11,0.024
-0.126,-0.289,9.753,-0.027,-0.112,0.013
-0.183,-0.29,9.733,-0.041,-0.082,-0.008
-0.23,-0.25,9.692,-0.058,-0.082,-0.007
-0.297,-0.251,9.689,-0.046,-0.074,-0.0
-0.339,-0.214,9.678,-0.073,-0.068,0.004
-0.365,-0.185,9.621,-0.084,-0.052,-0.017
-0.431,-0.167,9.62,-0.093,-0.052,0.003
-0.463,-0.106,9.626,-0.102,-0.05,0.007
-0.477,-0.098,9.616,-0.09,-0.038,0.005
-0.495,-0.057,9.611,-0.096,-0.042,0.0
-0.509,-0.019,9.604,-0.116,0.001,0.009
-0.48,0.03,9.607,-0.095,0.001,-0.005
-0.484,0.069,9.596,-0.1,0.015,-0.021
-0.484,0.087,9.61,-0.086,0.021,0.004
-0.449,0.136,9.615,-0.113,0.017,-0.01
-0.418,0.163,9.619,-0.076,0.053,0.013
-0.387,0.199,9.64,-0.089,0.056,-0.004
-0.347,0.208,9.666,-0.064,0.074,-0.028
-0.297,0.246,9.665,-0.067,0.077,0.003
-0.247,0.247,9.684,-0.05,0.077,-0.004
-0.191,0.285,9.733,-0.037,0.089,-0.002
-0.117,0.293,9.765,-0.006,0.094,0.003
-0.075,0.29,9.79,-0.009,0.103,-0.009
