acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.002,0.296,9.815,-0.01,0.107,0.011
0.08,0.29,9.823,0.022,0.104,0.004
0.113,0.281,9.861,0.022,0.101,0.021
0.197,0.283,9.872,0.047,0.098,0.002
0.248,0.249,9.908,0.053,0.091,-0.001
0.314,0.244,9.917,0.077,0.083,-0.004
0.339,0.234,9.947,0.059,0.071,-0.007
0.379,0.176,9.939,0.091,0.071,-0.009
0.422,0.153,9.973,0.082,0.071,-0.013
0.432,0.132,9.97,0.073,0.055,-0.006
0.485,0.088,9.986,0.102,0.037,-0.021
0.494,0.062,10.002,0.102,0.022,0.006
0.489,0.019,9.992,0.1,0.026,-0.002
0.503,-0.021,10.013,0.099,-0.011,0.007
0.51,-0.063,9.992,0.102,-0.018,0.021
0.47,-0.105,9.985,0.108,-0.042,-0.026
0.466,-0.117,9.992,0.088,-0.03,0.002
0.434,-0.151,9.957,0.096,-0.048,0.005
0.395,-0.195,9.961,0.094,-0.07,0.004
0.337,-0.209,9.941,0.075,-0.076,-0.011
0.289,-0.253,9.891,0.061,-0.07,-0.011
0.234,-0.267,9.895,0.048,-0.095,0.032
0.187,-0.282,9.867,0.033,-0.094,0.001
0.11,-0.296,9.85,0.034,-0.102,-0.006
0.066,-0.3,9.821,-0.011,-0.109,0.007
0.004,-0.308,9.8,0.002,-0.083,0.009
-0.084,-0.306,9.8,-0.026,-0.11,-0.016
-0.13,-0.283,9.754,-0.023,-0.088,-0.002
-0.194,-0.275,9.725,-0.04,-0.101,0.011
-0.247,-0.277,9.691,-0.037,-0.119,-0.01
-0.287,-0.241,9.675,-0.062,-0.098,-0.005
-0.34,-0.235,9.66,-0.082,-0.073,0.023
-0.373,-0.185,9.642,-0.086,-0.059,0.005
-0.422,-0.171,9.614,-0.091,-0.045,0.011
-0.445,-0.129,9.622,-0.099,-0.046,-0.004
-0.472,-0.1,9.593,-0.099,-0.05,0.002
-0.492,-0.059,9.583,-0.095,-0.024,-0.005
-0.49,-0.021,9.59,-0.115,0.008,0.003
-0.506,0.013,9.599,-0.103,0.019,-0.013
-0.494,0.047,9.591,-0.108,0.046,0.017
-0.461,0.105,9.617,-0.083,0.015,0.001
-0.434,0.119,9.625,-0.106,0.042,0.004
-0.417,0.154,9.625,-0.08,0.061,-0.007
-0.377,0.187,9.636,-0.084,0.05,0.006
-0.337,0.213,9.642,-0.076,0.059,-0.002
-0.301,0.254,9.688,-0.041,0.093,-0.015
-0.244,0.252,9.713,-0.046,0.1,0.006
-0.186,0.285,9.73,-0.042,0.094,0.008
-0.123,0.284,9.748,-0.022,0.083,0.008
-0.06,0.299,9.761,-0.008,0.11,-0.008
