acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.01,0.306,9.787,-0.017,0.096,-0.002
0.08,0.291,9.819,0.004,0.122,0.01
0.119,0.29,9.852,0.024,0.102,0.008
0.201,0.284,9.871,0.027,0.103,-0.01
0.256,0.254,9.887,0.032,0.095,-0.004
0.301,0.238,9.926,0.056,0.084,0.01
0.348,0.231,9.952,0.064,0.076,0.017
0.378,0.188,9.949,0.075,0.062,0.003
0.42,0.16,9.965,0.074,0.055,0.004
0.45,0.114,9.987,0.09,0.039,0.009
0.475,0.097,9.996,0.102,0.041,0.008
0.49,0.046,10.0,0.099,0.033,-0.004
0.491,0.007,9.992,0.089,0.006,-0.003
0.485,-0.019,10.01,0.087,0.015,-0.015
0.5,-0.05,9.998,0.118,-0.021,0.003
0.481,-0.08,9.989,0.092,-0.049,0.001
0.447,-0.146,9.982,0.09,-0.048,0.004
0.43,-0.171,9.963,0.07,-0.044,-0.016
0.394,-0.215,9.969,0.072,-0.068,-0.001
0.347,-0.217,9.951,0.072,-0.068,0.006
0.284,-0.237,9.914,0.054,-0.073,0.003
0.247,-0.271,9.901,0.061,-0.084,0.005
0.184,-0.265,9.875,0.035,-0.094,-0.012
0.137,-0.291,9.834,0.019,-0.107,0.003
0.056,-0.312,9.826,0.025,-0.098,0.018
-0.003,-0.288,9.79,-0.012,-0.101,0.007
-0.067,-0.289,9.781,-0.019,-0.105,0.007
-0.131,-0.286,9.761,-0.019,-0.099,-0.018
-0.173,-0.249,9.747,-0.017,-0.085,-0.009
-0.26,-0.255,9.706,-0.053,-0.091,-0.009
-0.277,-0.243,9.679,-0.074,-0.08,0.003
-0.35,-0.222,9.64,-0.077,-0.097,-0.007
-0.409,-0.2,9.637,-0.093,-0.059,-0.013
-0.434,-0.155,9.634,-0.084,-0.041,-0.002
-0.454,-0.133,9.607,-0.105,-0.037,0.019
-0.481,-0.106,9.617,-0.095,-0.022,0.008
-0.479,-0.074,9.599,-0.092,-0.024,-0.009
-0.479,-0.015,9.58,-0.091,-0.003,0.004
-0.49,0.002,9.601,-0.084,0.005,0.011
-0.488,0.049,9.592,-0.103,0.006,-0.002
-0.473,0.107,9.629,-0.08,0.039,-0.001
-0.445,0.127,9.627,-0.099,0.027,0.004
-0.437,0.184,9.626,-0.077,0.052,-0.015
-0.365,0.18,9.638,-0.08,0.061,-0.01
-0.346,0.208,9.671,-0.067,0.077,0.0
-0.289,0.25,9.672,-0.074,0.062,0.001
-0.253,0.268,9.725,-0.057,0.109,0.013
-0.193,0.297,9.738,-0.038,0.111,-0.014
-0.126,0.292,9.754,-0.015,0.079,-0.004
-0.063,0.279,9.794,-0.01,0.106,-0.008
