acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.006,0.299,9.798,0.01,0.104,-0.006
0.057,0.303,9.82,0.018,0.092,-0.006
0.119,0.293,9.858,0.032,0.102,0.011
0.179,0.28,9.876,0.022,0.102,-0.009
0.262,0.264,9.9,0.065,0.086,-0.006
0.289,0.237,9.928,0.042,0.072,0.004
0.331,0.212,9.934,0.066,0.063,0.013
0.403,0.204,9.926,0.061,0.068,0.011
0.422,0.156,9.957,0.064,0.053,-0.011
0.453,0.123,9.978,0.108,0.043,-0.011
0.473,0.096,9.979,0.098,0.017,0.011
0.493,0.075,9.982,0.101,0.0,0.013
0.489,0.009,9.992,0.084,-0.002,0.014
0.499,-0.022,9.99,0.089,-0.004,-0.012
0.489,-0.037,10.002,0.106,-0.011,-0.018
0.459,-0.099,9.993,0.094,-0.015,0.001
0.46,-0.134,9.995,0.079,-0.059,-0.001
0.425,-0.146,9.949,0.073,-0.057,0.015
0.388,-0.185,9.945,0.075,-0.064,0.003
0.32,-0.216,9.961,0.05,-0.062,-0.001
0.295,-0.238,9.929,0.062,-0.088,0.001
0.242,-0.267,9.902,0.045,-0.086,0.011
0.177,-0.27,9.878,0.026,-0.084,-0.011
0.126,-0.283,9.845,0.007,-0.091,0.006
0.065,-0.312,9.83,0.012,-0.091,-0.003
-0.023,-0.304,9.804,0.005,-0.098,0.018
-0.083,-0.303,9.754,-0.0,-0.098,-0.001
-0.139,-0.283,9.748,-0.025,-0.098,0.011
-0.2,-0.255,9.734,-0.033,-0.072,-0.014
-0.252,-0.276,9.699,-0.07,-0.086,0.004
-0.295,-0.24,9.689,-0.04,-0.067,0.006
-0.344,-0.215,9.657,-0.066,-0.068,0.001
-0.378,-0.193,9.65,-0.07,-0.059,0.006
-0.43,-0.151,9.637,-0.091,-0.047,-0.011
-0.443,-0.117,9.628,-0.082,-0.047,0.0
-0.47,-0.086,9.619,-0.083,-0.006,0.006
-0.493,-0.066,9.592,-0.109,-0.013,-0.008
-0.488,-0.026,9.607,-0.121,-0.007,-0.02
-0.499,0.015,9.601,-0.104,0.003,0.002
-0.489,0.059,9.605,-0.083,0.018,0.007
-0.488,0.094,9.622,-0.096,0.02,-0.007
-0.451,0.119,9.631,-0.086,0.053,0.006
-0.423,0.154,9.614,-0.079,0.044,-0.006
-0.369,0.181,9.652,-0.075,0.064,-0.004
-0.356,0.207,9.65,-0.066,0.079,-0.002
-0.303,0.254,9.672,-0.065,0.083,-0.011
-0.259,0.265,9.691,-0.038,0.091,-0.006
-0.193,0.281,9.743,-0.056,0.099,0.015
-0.124,0.289,9.75,-0.03,0.101,0.005
-0.062,0.3,9.783,-0.018,0.113,-0.012
