acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.016,0.296,9.788,0.017,0.118,0.016
0.057,0.299,9.824,0.017,0.08,-0.017
0.12,0.292,9.849,0.023,0.094,-0.0
0.16,0.29,9.882,0.039,0.085,-0.017
0.233,0.258,9.895,0.035,0.082,0.003
0.275,0.249,9.922,0.056,0.071,-0.014
0.353,0.217,9.945,0.063,0.068,-0.018
0.393,0.17,9.942,0.066,0.067,-0.005
0.399,0.154,9.97,0.084,0.056,-0.015
0.445,0.144,9.985,0.103,0.055,-0.012
0.471,0.094,9.996,0.085,0.028,-0.016
0.494,0.057,10.007,0.092,0.017,-0.015
0.513,0.018,9.99,0.103,0.005,-0.012
0.505,-0.02,9.998,0.086,-0.025,-0.012
0.474,-0.045,9.99,0.106,-0.026,-0.002
0.461,-0.095,10.001,0.093,-0.018,0.005
0.474,-0.139,9.983,0.089,-0.065,0.012
0.419,-0.154,9.981,0.099,-0.049,-0.015
0.386,-0.189,9.948,0.094,-0.065,0.009
0.344,-0.222,9.955,0.071,-0.069,-0.006
0.289,-0.244,9.909,0.069,-0.092,0.004
0.239,-0.258,9.905,0.052,-0.11,-0.009
0.163,-0.264,9.876,0.038,-0.104,-0.004
0.121,-0.293,9.845,0.022,-0.094,-0.02
0.065,-0.318,9.803,0.004,-0.099,-0.001
-0.008,-0.3,9.797,-0.002,-0.097,-0.007
-0.057,-0.301,9.775,-0.012,-0.091,0.007
-0.121,-0.285,9.753,-0.036,-0.078,0.002
-0.184,-0.278,9.733,-0.03,-0.091,-0.007
-0.228,-0.258,9.699,-0.057,-0.096,0.007
-0.3,-0.249,9.676,-0.057,-0.079,0.006
-0.334,-0.22,9.663,-0.062,-0.058,0.004
-0.391,-0.187,9.653,-0.077,-0.075,-0.012
-0.422,-0.153,9.639,-0.065,-0.045,0.003
-0.447,-0.118,9.625,-0.094,-0.06,-0.012
-0.48,-0.101,9.597,-0.105,-0.021,-0.003
-0.482,-0.065,9.605,-0.082,-0.009,0.005
-0.498,-0.015,9.604,-0.096,-0.006,0.001
-0.498,0.017,9.609,-0.094,0.001,-0.002
-0.501,0.054,9.605,-0.097,0.035,-0.01
-0.476,0.099,9.601,-0.093,0.025,-0.011
-0.447,0.117,9.634,-0.083,0.047,-0.019
-0.419,0.152,9.631,-0.067,0.056,-0.008
-0.396,0.212,9.666,-0.088,0.067,0.01
-0.349,0.205,9.66,-0.067,0.064,0.007
-0.313,0.252,9.686,-0.077,0.096,0.006
-0.244,0.272,9.71,-0.049,0.075,0.001
-0.193,0.279,9.732,-0.029,0.095,-0.01
-0.124,0.282,9.757,-0.036,0.107,-0.001
-0.066,0.314,9.766,-0.002,0.088,0.006
