acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.002,0.302,9.808,0.01,0.097,0.006
0.037,0.293,9.811,0.022,0.094,-0.007
0.132,0.276,9.828,0.029,0.094,0.005
0.194,0.276,9.878,0.033,0.097,0.011
0.241,0.253,9.905,0.048,0.102,-0.007
0.306,0.236,9.911,0.064,0.076,0.001
0.339,0.223,9.951,0.076,0.072,0.006
0.36,0.204,9.956,0.049,0.063,-0.005
0.422,0.167,9.966,0.095,0.056,0.004
0.449,0.128,9.973,0.082,0.049,-0.001
0.482,0.103,9.975,0.095,0.045,0.005
0.492,0.055,10.014,0.107,0.022,0.002
0.504,0.013,10.008,0.09,0.004,-0.02
0.502,-0.006,9.992,0.081,-0.002,0.014
0.474,-0.052,9.993,0.129,-0.016,0.002
0.474,-0.071,9.974,0.113,-0.039,0.003
0.463,-0.122,9.995,0.093,-0.041,0.006
0.41,-0.16,9.966,0.066,-0.047,-0.0
0.362,-0.176,9.942,0.073,-0.07,-0.001
0.331,-0.228,9.948,0.074,-0.073,0.012
0.291,-0.237,9.902,0.036,-0.085,0.016
0.226,-0.252,9.87,0.035,-0.081,0.002
0.181,-0.267,9.889,0.038,-0.094,-0.003
0.121,-0.298,9.858,0.029,-0.082,-0.01
0.079,-0.312,9.804,0.018,-0.084,0.015
0.0,-0.29,9.808,0.013,-0.088,-0.001
-0.052,-0.318,9.769,-0.021,-0.118,-0.013
-0.133,-0.284,9.728,-0.024,-0.105,0.006
-0.182,-0.276,9.722,-0.039,-0.109,0.02
-0.249,-0.271,9.705,-0.047,-0.106,0.006
-0.291,-0.247,9.672,-0.06,-0.079,0.026
-0.351,-0.229,9.659,-0.067,-0.077,0.013
-0.382,-0.186,9.645,-0.082,-0.057,-0.006
-0.423,-0.154,9.631,-0.082,-0.055,0.008
-0.453,-0.132,9.611,-0.082,-0.037,-0.004
-0.487,-0.085,9.61,-0.11,-0.022,0.01
-0.492,-0.059,9.618,-0.122,-0.046,-0.006
-0.505,-0.003,9.594,-0.103,0.007,0.01
-0.506,0.006,9.595,-0.101,-0.014,0.009
-0.488,0.046,9.607,-0.112,0.034,-0.002
-0.485,0.082,9.624,-0.107,0.031,0.001
-0.444,0.14,9.622,-0.079,0.045,0.01
-0.422,0.18,9.612,-0.084,0.058,-0.018
-0.365,0.176,9.662,-0.076,0.065,-0.024
-0.349,0.224,9.661,-0.053,0.077,0.002
-0.29,0.255,9.671,-0.059,0.088,-0.003
-0.237,0.261,9.702,-0.043,0.097,0.002
-0.192,0.272,9.727,-0.04,0.094,-0.001
-0.12,0.276,9.744,-0.033,0.104,0.0
-0.065,0.285,9.78,-0.017,0.107,-0.002
