acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.01,0.295,9.806,0.003,0.091,-0.01
0.064,0.3,9.832,-0.004,0.111,0.019
0.11,0.295,9.853,0.011,0.111,-0.002
0.171,0.273,9.854,0.04,0.094,-0.005
0.242,0.26,9.892,0.028,0.089,-0.003
0.288,0.258,9.916,0.057,0.084,-0.002
0.322,0.215,9.945,0.049,0.07,-0.002
0.375,0.199,9.944,0.08,0.07,0.015
0.425,0.162,9.97,0.074,0.056,0.01
0.442,0.138,9.99,0.088,0.047,0.01
0.488,0.107,9.993,0.106,0.038,0.02
0.493,0.061,9.977,0.103,0.013,-0.006
0.487,0.015,9.995,0.107,0.004,0.001
0.494,-0.013,10.002,0.102,0.007,0.005
0.487,-0.045,9.993,0.1,-0.02,0.004
0.473,-0.099,9.99,0.109,-0.016,-0.002
0.465,-0.134,9.964,0.087,-0.065,0.003
0.421,-0.138,9.97,0.078,-0.058,0.004
0.365,-0.201,9.964,0.074,-0.048,-0.008
0.351,-0.219,9.943,0.066,-0.084,0.009
0.284,-0.257,9.917,0.055,-0.074,0.006
0.262,-0.269,9.896,0.043,-0.093,-0.011
0.184,-0.262,9.881,0.026,-0.102,-0.008
0.117,-0.288,9.859,0.012,-0.103,-0.005
0.06,-0.304,9.819,0.007,-0.105,0.022
-0.011,-0.3,9.811,0.001,-0.107,0.005
-0.058,-0.289,9.783,-0.01,-0.094,-0.008
-0.131,-0.283,9.755,-0.03,-0.085,-0.001
-0.197,-0.268,9.721,-0.02,-0.092,-0.008
-0.238,-0.26,9.716,-0.034,-0.099,0.001
-0.289,-0.225,9.691,-0.049,-0.073,0.016
-0.348,-0.214,9.653,-0.06,-0.059,-0.002
-0.394,-0.191,9.65,-0.102,-0.048,-0.009
-0.424,-0.169,9.642,-0.082,-0.066,0.004
-0.445,-0.128,9.623,-0.099,-0.031,0.004
-0.489,-0.092,9.6,-0.09,-0.039,0.015
-0.503,-0.058,9.615,-0.111,-0.007,0.013
-0.515,-0.026,9.598,-0.11,-0.008,-0.006
-0.483,0.015,9.61,-0.089,0.013,-0.003
-0.49,0.074,9.589,-0.1,0.011,-0.002
-0.465,0.083,9.595,-0.083,0.04,-0.009
-0.461,0.128,9.627,-0.066,0.049,-0.005
-0.415,0.143,9.647,-0.056,0.045,-0.006
-0.366,0.183,9.637,-0.071,0.062,-0.012
-0.369,0.216,9.666,-0.052,0.085,-0.003
-0.284,0.25,9.685,-0.057,0.075,0.006
-0.237,0.28,9.7,-0.063,0.072,0.002
-0.198,0.291,9.724,-0.034,0.082,-0.01
-0.13,0.294,9.757,-0.013,0.086,0.009
-0.06,0.316,9.779,-0.011,0.111,0.003
