acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.002,0.308,9.8,-0.004,0.115,-0.005
0.072,0.315,9.831,0.009,0.094,0.008
0.133,0.283,9.846,0.034,0.092,0.025
0.168,0.264,9.878,0.032,0.089,0.004
0.247,0.274,9.89,0.045,0.078,0.017
0.305,0.238,9.903,0.042,0.076,-0.004
0.36,0.23,9.955,0.07,0.053,-0.004
0.39,0.187,9.947,0.083,0.071,-0.001
0.408,0.154,9.98,0.089,0.047,0.002
0.449,0.129,9.978,0.104,0.043,0.002
0.471,0.1,9.98,0.091,0.019,-0.0
0.484,0.055,9.996,0.107,0.02,-0.004
0.52,0.029,9.998,0.103,-0.003,0.0
0.512,-0.029,10.004,0.119,-0.008,-0.002
0.482,-0.046,9.974,0.12,-0.021,0.007
0.501,-0.076,9.991,0.086,-0.036,-0.013
0.432,-0.114,9.972,0.089,-0.016,0.01
0.408,-0.149,9.962,0.085,-0.046,0.001
0.391,-0.168,9.946,0.06,-0.059,0.004
0.338,-0.223,9.938,0.054,-0.085,0.006
0.298,-0.257,9.934,0.062,-0.079,-0.002
0.231,-0.265,9.901,0.05,-0.073,-0.006
0.19,-0.291,9.865,0.039,-0.075,0.013
0.132,-0.296,9.842,0.036,-0.086,-0.011
0.062,-0.307,9.817,0.014,-0.105,0.012
0.008,-0.288,9.792,-0.002,-0.088,0.002
-0.057,-0.284,9.787,-0.011,-0.08,0.01
-0.12,-0.283,9.744,-0.023,-0.093,0.001
-0.192,-0.272,9.734,-0.025,-0.086,-0.017
-0.26,-0.27,9.697,-0.038,-0.099,-0.006
-0.291,-0.245,9.679,-0.058,-0.087,0.007
-0.344,-0.22,9.669,-0.055,-0.08,-0.006
-0.383,-0.175,9.663,-0.077,-0.057,0.024
-0.435,-0.181,9.632,-0.071,-0.058,0.0
-0.459,-0.126,9.622,-0.091,-0.046,-0.003
-0.467,-0.102,9.629,-0.091,-0.041,-0.004
-0.487,-0.055,9.618,-0.096,-0.022,-0.027
-0.479,-0.016,9.597,-0.083,0.007,0.008
-0.507,0.022,9.588,-0.098,0.0,0.0
-0.491,0.052,9.608,-0.092,-0.014,-0.006
-0.463,0.078,9.615,-0.107,0.009,-0.017
-0.434,0.134,9.625,-0.104,0.044,-0.009
-0.424,0.153,9.635,-0.097,0.063,0.006
-0.373,0.177,9.636,-0.101,0.081,-0.008
-0.331,0.221,9.64,-0.075,0.083,-0.018
-0.295,0.239,9.687,-0.064,0.092,0.016
-0.237,0.249,9.704,-0.051,0.097,-0.0
-0.183,0.3,9.727,-0.023,0.085,0.01
-0.138,0.291,9.744,-0.028,0.07,-0.002
-0.084,0.306,9.794,-0.008,0.093,0.007
