acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.008,0.298,9.794,0.006,0.105,-0.013
0.064,0.3,9.823,0.003,0.103,-0.002
0.122,0.279,9.86,0.014,0.125,-0.007
0.165,0.294,9.856,0.025,0.096,0.012
0.239,0.268,9.892,0.067,0.076,-0.012
0.289,0.248,9.915,0.062,0.087,-0.003
0.359,0.216,9.936,0.075,0.094,0.001
0.39,0.196,9.966,0.072,0.062,0.001
0.42,0.184,9.978,0.086,0.057,0.013
0.455,0.122,9.999,0.095,0.048,-0.005
0.495,0.09,9.978,0.089,0.045,-0.008
0.485,0.05,10.015,0.095,0.022,-0.011
0.505,0.005,10.002,0.109,0.007,-0.011
0.5,-0.011,9.982,0.098,-0.007,0.006
0.482,-0.055,9.984,0.107,-0.018,-0.003
0.479,-0.105,10.0,0.083,-0.045,0.001
0.451,-0.126,9.964,0.083,-0.052,-0.002
0.442,-0.158,9.982,0.075,-0.054,0.007
0.39,-0.202,9.946,0.079,-0.063,-0.01
0.341,-0.223,9.933,0.072,-0.072,-0.005
0.291,-0.258,9.932,0.069,-0.082,0.014
0.252,-0.271,9.899,0.033,-0.085,0.012
0.185,-0.287,9.876,0.033,-0.072,-0.001
0.107,-0.3,9.844,0.032,-0.109,-0.005
0.073,-0.297,9.828,-0.003,-0.082,0.017
-0.022,-0.314,9.814,-0.004,-0.113,-0.003
-0.058,-0.296,9.771,-0.01,-0.103,0.0
-0.128,-0.291,9.761,-0.038,-0.084,0.007
-0.199,-0.275,9.718,-0.037,-0.078,0.002
-0.249,-0.254,9.703,-0.048,-0.092,-0.003
-0.296,-0.238,9.674,-0.058,-0.087,0.006
-0.329,-0.208,9.66,-0.089,-0.067,-0.016
-0.395,-0.212,9.628,-0.066,-0.058,0.013
-0.409,-0.172,9.626,-0.084,-0.064,-0.01
-0.458,-0.127,9.625,-0.084,-0.044,-0.008
-0.463,-0.088,9.596,-0.099,-0.04,-0.014
-0.481,-0.046,9.598,-0.091,0.004,0.014
-0.509,-0.023,9.606,-0.093,0.004,0.0
-0.508,0.02,9.597,-0.095,0.01,0.017
-0.486,0.044,9.587,-0.078,0.038,-0.006
-0.469,0.091,9.609,-0.097,0.029,-0.015
-0.457,0.098,9.609,-0.091,0.048,-0.001
-0.409,0.162,9.635,-0.081,0.054,0.005
-0.385,0.194,9.641,-0.078,0.05,-0.018
-0.34,0.2,9.657,-0.063,0.075,-0.004
-0.297,0.229,9.69,-0.056,0.106,-0.004
-0.242,0.271,9.71,-0.045,0.091,-0.021
-0.168,0.276,9.726,-0.032,0.089,-0.007
-0.12,0.297,9.746,0.006,0.081,0.004
-0.059,0.305,9.767,-0.001,0.095,-0.011
