acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.016,0.301,9.789,0.006,0.091,-0.031
0.059,0.3,9.81,0.017,0.097,0.026
0.104,0.299,9.866,0.022,0.097,-0.015
0.198,0.272,9.88,0.054,0.089,0.007
0.262,0.265,9.891,0.051,0.069,-0.007
0.291,0.245,9.908,0.066,0.085,-0.021
0.34,0.208,9.932,0.06,0.088,-0.009
0.377,0.211,9.966,0.069,0.075,0.003
0.425,0.137,9.968,0.072,0.059,0.001
0.461,0.128,9.969,0.107,0.038,0.009
0.471,0.11,9.978,0.103,0.042,-0.004
0.49,0.044,9.995,0.12,0.007,0.013
0.492,0.021,10.006,0.101,0.019,-0.006
0.495,-0.023,10.021,0.102,-0.02,-0.019
0.483,-0.039,9.991,0.11,-0.015,0.014
0.474,-0.081,10.002,0.092,-0.032,-0.005
0.45,-0.114,9.994,0.066,-0.042,-0.002
0.44,-0.159,9.97,0.085,-0.057,-0.014
0.379,-0.208,9.962,0.078,-0.061,0.003
0.34,-0.222,9.929,0.069,-0.073,0.015
0.292,-0.242,9.92,0.042,-0.061,0.01
0.246,-0.283,9.907,0.05,-0.09,-0.006
0.179,-0.28,9.886,0.044,-0.109,-0.003
0.124,-0.316,9.857,0.026,-0.091,0.009
0.056,-0.299,9.819,0.014,-0.097,-0.005
-0.011,-0.307,9.795,-0.013,-0.087,-0.016
-0.072,-0.303,9.781,-0.007,-0.088,-0.014
-0.123,-0.282,9.763,-0.024,-0.074,0.005
-0.188,-0.285,9.729,-0.036,-0.089,0.009
-0.241,-0.258,9.727,-0.054,-0.095,-0.014
-0.307,-0.257,9.68,-0.071,-0.086,0.018
-0.34,-0.223,9.681,-0.076,-0.056,0.01
-0.395,-0.183,9.642,-0.073,-0.061,0.004
-0.415,-0.144,9.635,-0.079,-0.057,0.0
-0.447,-0.127,9.617,-0.09,-0.026,0.007
-0.476,-0.095,9.595,-0.088,-0.034,-0.0
-0.502,-0.05,9.607,-0.11,-0.033,0.016
-0.513,-0.014,9.587,-0.085,0.011,0.002
-0.505,0.005,9.608,-0.086,0.011,-0.004
-0.498,0.054,9.611,-0.108,0.019,-0.006
-0.474,0.087,9.623,-0.101,0.023,-0.006
-0.438,0.136,9.624,-0.113,0.053,-0.005
-0.41,0.164,9.625,-0.096,0.061,0.012
-0.373,0.208,9.636,-0.08,0.079,-0.004
-0.337,0.218,9.676,-0.071,0.085,0.006
-0.31,0.229,9.686,-0.057,0.07,0.008
-0.228,0.263,9.708,-0.071,0.071,0.009
-0.176,0.283,9.742,-0.034,0.081,-0.001
-0.124,0.291,9.758,-0.013,0.091,-0.005
-0.077,0.287,9.783,0.001,0.103,-0.012
