acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.019,0.294,9.81,-0.005,0.095,-0.011
0.071,0.295,9.826,0.018,0.095,0.002
0.122,0.308,9.873,0.031,0.095,-0.013
0.168,0.28,9.871,0.031,0.102,-0.009
0.244,0.264,9.903,0.07,0.099,-0.006
0.271,0.236,9.942,0.066,0.07,-0.003
0.339,0.214,9.937,0.07,0.061,0.003
0.384,0.188,9.944,0.089,0.051,-0.008
0.436,0.172,9.974,0.076,0.063,0.005
0.452,0.122,9.976,0.077,0.032,-0.008
0.493,0.101,9.98,0.083,0.035,-0.003
0.485,0.056,9.995,0.091,0.003,-0.008
0.496,-0.003,10.006,0.087,-0.0,-0.018
0.497,-0.028,9.978,0.106,-0.008,0.002
0.487,-0.064,9.995,0.106,-0.013,0.008
0.472,-0.107,10.0,0.094,-0.027,-0.001
0.465,-0.128,9.974,0.095,-0.034,0.011
0.444,-0.178,9.976,0.07,-0.04,0.003
0.4,-0.174,9.94,0.078,-0.055,-0.002
0.36,-0.217,9.925,0.066,-0.086,0.012
0.302,-0.241,9.919,0.091,-0.069,0.001
0.241,-0.276,9.9,0.058,-0.101,0.009
0.192,-0.282,9.871,0.032,-0.095,-0.006
0.136,-0.304,9.854,0.044,-0.071,-0.028
0.051,-0.297,9.819,-0.006,-0.105,-0.006
-0.012,-0.289,9.809,-0.008,-0.114,-0.01
-0.065,-0.305,9.766,-0.013,-0.098,-0.006
-0.134,-0.288,9.745,-0.012,-0.079,0.004
-0.188,-0.288,9.734,-0.026,-0.078,-0.005
-0.236,-0.27,9.689,-0.043,-0.094,0.022
-0.284,-0.244,9.691,-0.061,-0.09,-0.006
-0.34,-0.224,9.653,-0.08,-0.074,0.007
-0.364,-0.202,9.668,-0.072,-0.064,-0.016
-0.437,-0.158,9.607,-0.1,-0.068,-0.007
-0.45,-0.109,9.634,-0.108,-0.035,0.006
-0.486,-0.077,9.61,-0.083,-0.025,0.004
-0.503,-0.057,9.605,-0.102,-0.014,0.004
-0.508,-0.031,9.602,-0.089,0.01,-0.007
-0.502,0.004,9.602,-0.091,0.001,-0.007
-0.49,0.066,9.611,-0.094,0.008,-0.007
-0.472,0.086,9.622,-0.089,0.052,0.008
-0.427,0.134,9.612,-0.084,0.055,-0.008
-0.428,0.175,9.628,-0.09,0.072,0.007
-0.375,0.202,9.647,-0.094,0.068,0.001
-0.341,0.215,9.651,-0.066,0.073,-0.01
-0.286,0.231,9.671,-0.073,0.096,0.015
-0.242,0.277,9.704,-0.056,0.089,-0.01
-0.182,0.272,9.741,-0.032,0.105,0.004
-0.126,0.278,9.764,-0.012,0.095,0.015
-0.071,0.295,9.785,-0.009,0.073,0.007
