acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.008,0.297,9.799,-0.01,0.092,-0.006
0.065,0.331,9.835,0.005,0.103,0.002
0.108,0.295,9.855,0.011,0.095,0.006
0.187,0.268,9.876,0.036,0.092,0.007
0.237,0.246,9.889,0.029,0.086,-0.01
0.289,0.245,9.921,0.06,0.086,0.016
0.346,0.22,9.918,0.066,0.075,0.014
0.4,0.193,9.946,0.077,0.053,-0.01
0.417,0.163,9.972,0.079,0.055,0.0
0.446,0.124,9.987,0.094,0.037,-0.001
0.475,0.071,9.976,0.096,0.019,-0.013
0.484,0.043,10.006,0.102,0.017,-0.006
0.492,0.022,10.003,0.102,0.01,-0.005
0.518,-0.012,9.982,0.099,-0.001,-0.003
0.508,-0.051,9.988,0.115,-0.012,0.004
0.483,-0.084,10.003,0.098,-0.021,0.001
0.463,-0.119,9.975,0.085,-0.036,0.006
0.421,-0.166,9.965,0.071,-0.057,0.001
0.384,-0.201,9.943,0.069,-0.055,0.015
0.334,-0.232,9.948,0.085,-0.074,-0.017
0.29,-0.237,9.931,0.062,-0.077,0.001
0.247,-0.262,9.906,0.047,-0.075,0.012
0.194,-0.283,9.857,0.046,-0.103,0.003
0.128,-0.281,9.871,0.019,-0.106,-0.011
0.082,-0.308,9.815,0.017,-0.106,-0.006
0.007,-0.297,9.806,0.015,-0.097,-0.008
-0.063,-0.311,9.762,-0.015,-0.117,-0.0
-0.118,-0.296,9.743,-0.044,-0.091,0.009
-0.194,-0.284,9.734,-0.034,-0.085,-0.002
-0.225,-0.263,9.706,-0.052,-0.098,-0.001
-0.254,-0.242,9.67,-0.056,-0.068,-0.001
-0.343,-0.22,9.672,-0.081,-0.075,-0.0
-0.385,-0.19,9.656,-0.082,-0.068,0.001
-0.42,-0.169,9.623,-0.097,-0.055,0.009
-0.474,-0.121,9.627,-0.094,-0.032,0.009
-0.461,-0.095,9.603,-0.104,-0.028,0.0
-0.501,-0.063,9.615,-0.105,-0.026,0.003
-0.493,-0.007,9.597,-0.102,-0.006,0.003
-0.494,0.022,9.602,-0.097,0.008,-0.002
-0.493,0.045,9.585,-0.096,0.02,0.001
-0.479,0.09,9.635,-0.094,0.038,-0.004
-0.466,0.133,9.637,-0.091,0.048,0.004
-0.438,0.151,9.645,-0.062,0.048,-0.004
-0.382,0.177,9.641,-0.074,0.067,-0.014
-0.325,0.214,9.657,-0.078,0.057,-0.001
-0.289,0.252,9.7,-0.063,0.081,0.0
-0.248,0.264,9.703,-0.042,0.106,0.012
-0.193,0.274,9.729,-0.021,0.099,0.006
-0.123,0.283,9.77,-0.018,0.097,0.006
-0.061,0.283,9.782,-0.028,0.1,-0.0
