acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.001,0.308,9.812,0.003,0.086,0.001
0.057,0.297,9.821,0.028,0.107,-0.015
0.119,0.29,9.856,0.014,0.101,-0.009
0.163,0.273,9.893,0.055,0.097,-0.003
0.226,0.27,9.904,0.027,0.075,-0.003
0.292,0.23,9.918,0.075,0.078,-0.005
0.346,0.229,9.949,0.074,0.057,0.003
0.408,0.198,9.945,0.056,0.068,-0.015
0.431,0.163,9.98,0.088,0.052,0.01
0.463,0.127,9.973,0.081,0.042,0.011
0.481,0.081,9.983,0.096,0.033,-0.006
0.482,0.053,10.007,0.111,0.009,-0.024
0.508,0.03,9.991,0.102,-0.016,0.003
0.521,-0.01,10.003,0.112,-0.014,-0.002
0.507,-0.066,10.005,0.102,-0.003,-0.002
0.479,-0.087,9.992,0.098,-0.034,-0.001
0.455,-0.137,9.97,0.078,-0.047,-0.013
0.422,-0.154,9.964,0.095,-0.065,0.02
0.388,-0.196,9.957,0.056,-0.06,0.017
0.355,-0.222,9.934,0.055,-0.072,0.0
0.283,-0.234,9.914,0.064,-0.091,-0.008
0.243,-0.27,9.899,0.052,-0.104,-0.007
0.186,-0.279,9.869,0.035,-0.098,-0.005
0.118,-0.29,9.86,0.026,-0.115,-0.003
0.075,-0.286,9.826,0.015,-0.089,-0.002
0.004,-0.291,9.79,0.005,-0.102,0.011
-0.07,-0.29,9.761,-0.01,-0.105,0.015
-0.135,-0.295,9.742,-0.024,-0.086,0.026
-0.198,-0.285,9.721,-0.037,-0.085,-0.001
-0.223,-0.253,9.687,-0.05,-0.106,-0.009
-0.292,-0.258,9.683,-0.057,-0.101,0.0
-0.316,-0.217,9.664,-0.059,-0.043,-0.016
-0.386,-0.199,9.641,-0.078,-0.05,-0.014
-0.422,-0.169,9.637,-0.075,-0.061,-0.001
-0.453,-0.114,9.606,-0.083,-0.031,0.0
-0.478,-0.097,9.598,-0.094,-0.02,0.01
-0.476,-0.064,9.605,-0.1,-0.02,0.017
-0.522,-0.044,9.589,-0.077,-0.008,0.005
-0.507,0.017,9.621,-0.106,0.002,0.005
-0.481,0.06,9.605,-0.094,0.022,-0.005
-0.479,0.108,9.613,-0.097,0.024,0.009
-0.431,0.135,9.618,-0.081,0.037,0.004
-0.425,0.159,9.637,-0.077,0.05,-0.001
-0.407,0.169,9.646,-0.095,0.061,-0.016
-0.34,0.226,9.674,-0.067,0.076,-0.009
-0.284,0.244,9.677,-0.066,0.083,-0.004
-0.249,0.259,9.712,-0.045,0.107,-0.01
-0.18,0.268,9.733,-0.035,0.088,-0.005
-0.142,0.279,9.74,-0.025,0.096,-0.01
-0.076,0.3,9.761,-0.017,0.09,-0.005
